BiGG,BiGG_target
M_dcamp_c,M_amp_c
M_dcamp_c,M_fum_c
M_atp_c,M_adp_c
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_atp_c,M_progly_c
M_h2o_c,M_adp_c
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_h2o_c,M_progly_c
M_progly_p,M_adp_c
M_progly_p,M_h_c
M_progly_p,M_pi_c
M_progly_p,M_progly_c
M_atp_c,M_adp_c
M_atp_c,M_gthrd_c
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_gthrd_p,M_adp_c
M_gthrd_p,M_gthrd_c
M_gthrd_p,M_h_c
M_gthrd_p,M_pi_c
M_h2o_c,M_adp_c
M_h2o_c,M_gthrd_c
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_h2o_p,M_pg140_p
M_h2o_p,M_pi_p
M_pgp140_p,M_pg140_p
M_pgp140_p,M_pi_p
M_h2o_p,M_pg141_p
M_h2o_p,M_pi_p
M_pgp141_p,M_pg141_p
M_pgp141_p,M_pi_p
M_h2o_p,M_pg160_p
M_h2o_p,M_pi_p
M_pgp160_p,M_pg160_p
M_pgp160_p,M_pi_p
M_2agpg140_p,M_2agpg140_c
M_h2o_p,M_pg180_p
M_h2o_p,M_pi_p
M_pgp180_p,M_pg180_p
M_pgp180_p,M_pi_p
M_2agpg160_p,M_2agpg160_c
M_ser__D_c,M_nh4_c
M_ser__D_c,M_pyr_c
M_clpn141_p,M_h_p
M_clpn141_p,M_pa141_p
M_clpn141_p,M_pg141_p
M_h2o_p,M_h_p
M_h2o_p,M_pa141_p
M_h2o_p,M_pg141_p
M_clpn160_p,M_h_p
M_clpn160_p,M_pa160_p
M_clpn160_p,M_pg160_p
M_h2o_p,M_h_p
M_h2o_p,M_pa160_p
M_h2o_p,M_pg160_p
M_clpn161_p,M_h_p
M_clpn161_p,M_pa161_p
M_clpn161_p,M_pg161_p
M_h2o_p,M_h_p
M_h2o_p,M_pa161_p
M_h2o_p,M_pg161_p
M_10fthf_c,M_fprica_c
M_10fthf_c,M_thf_c
M_aicar_c,M_fprica_c
M_aicar_c,M_thf_c
M_clpn181_p,M_h_p
M_clpn181_p,M_pa181_p
M_clpn181_p,M_pg181_p
M_h2o_p,M_h_p
M_h2o_p,M_pa181_p
M_h2o_p,M_pg181_p
M_h_p,M_h_c
M_h_p,M_lac__D_c
M_lac__D_p,M_h_c
M_lac__D_p,M_lac__D_c
M_h2o_p,M_2agpe180_p
M_h2o_p,M_h_p
M_h2o_p,M_ocdca_p
M_pe180_p,M_2agpe180_p
M_pe180_p,M_h_p
M_pe180_p,M_ocdca_p
M_rib__D_e,M_rib__D_p
M_h_c,M_nad_c
M_h_c,M_rbflvrd_c
M_nadh_c,M_nad_c
M_nadh_c,M_rbflvrd_c
M_ribflv_c,M_nad_c
M_ribflv_c,M_rbflvrd_c
M_thm_e,M_thm_p
M_xylu__L_e,M_xylu__L_p
M_h2o_p,M_2agpg140_p
M_h2o_p,M_h_p
M_h2o_p,M_ttdca_p
M_pg140_p,M_2agpg140_p
M_pg140_p,M_h_p
M_pg140_p,M_ttdca_p
M_h2o_p,M_2agpg161_p
M_h2o_p,M_h_p
M_h2o_p,M_hdcea_p
M_pg161_p,M_2agpg161_p
M_pg161_p,M_h_p
M_pg161_p,M_hdcea_p
M_pg160_p,M_clpn160_p
M_pg160_p,M_glyc_p
M_pg161_p,M_clpn161_p
M_pg161_p,M_glyc_p
M_all__D_e,M_all__D_p
M_atp_c,M_adp_c
M_atp_c,M_h_c
M_atp_c,M_pg160_p
M_atp_c,M_pi_c
M_h2o_c,M_adp_c
M_h2o_c,M_h_c
M_h2o_c,M_pg160_p
M_h2o_c,M_pi_c
M_pg160_c,M_adp_c
M_pg160_c,M_h_c
M_pg160_c,M_pg160_p
M_pg160_c,M_pi_c
M_fru_p,M_f6p_c
M_fru_p,M_pyr_c
M_pep_c,M_f6p_c
M_pep_c,M_pyr_c
M_atp_c,M_adp_c
M_atp_c,M_h_c
M_atp_c,M_pgp140_p
M_atp_c,M_pi_c
M_h2o_c,M_adp_c
M_h2o_c,M_h_c
M_h2o_c,M_pgp140_p
M_h2o_c,M_pi_c
M_pgp140_c,M_adp_c
M_pgp140_c,M_h_c
M_pgp140_c,M_pgp140_p
M_pgp140_c,M_pi_c
M_h2o_p,M_12dgr120_p
M_h2o_p,M_pi_p
M_pa120_p,M_12dgr120_p
M_pa120_p,M_pi_p
M_h2o_p,M_12dgr140_p
M_h2o_p,M_pi_p
M_pa140_p,M_12dgr140_p
M_pa140_p,M_pi_p
M_ggptrc_c,M_ggbutal_c
M_ggptrc_c,M_h2o2_c
M_ggptrc_c,M_nh4_c
M_h2o_c,M_ggbutal_c
M_h2o_c,M_h2o2_c
M_h2o_c,M_nh4_c
M_o2_c,M_ggbutal_c
M_o2_c,M_h2o2_c
M_o2_c,M_nh4_c
M_h2o_p,M_12dgr141_p
M_h2o_p,M_pi_p
M_pa141_p,M_12dgr141_p
M_pa141_p,M_pi_p
M_34dhpac_e,M_34dhpac_p
M_h2o_p,M_12dgr160_p
M_h2o_p,M_pi_p
M_pa160_p,M_12dgr160_p
M_pa160_p,M_pi_p
M_g6p_p,M_g6p_c
M_g6p_p,M_pi_p
M_pi_c,M_g6p_c
M_pi_c,M_pi_p
M_h2o_p,M_12dgr161_p
M_h2o_p,M_pi_p
M_pa161_p,M_12dgr161_p
M_pa161_p,M_pi_p
M_malthx_e,M_malthx_p
M_12ppd__S_p,M_12ppd__S_c
M_h2o_p,M_12dgr180_p
M_h2o_p,M_pi_p
M_pa180_p,M_12dgr180_p
M_pa180_p,M_pi_p
M_pro__L_e,M_pro__L_p
M_hpyr_c,M_2h3oppan_c
M_fe3hox_un_c,M_fe3hox_un_p
M_fe3hox_un_c,M_h_c
M_h_p,M_fe3hox_un_p
M_h_p,M_h_c
M_h2_c,M_h_p
M_h2_c,M_q8h2_c
M_h_c,M_h_p
M_h_c,M_q8h2_c
M_q8_c,M_h_p
M_q8_c,M_q8h2_c
M_fe3dhbzs_e,M_fe3dhbzs_p
M_fe3dhbzs_e,M_h_c
M_h_p,M_fe3dhbzs_p
M_h_p,M_h_c
M_aact_c,M_h2o2_c
M_aact_c,M_mthgxl_c
M_aact_c,M_nh4_c
M_h2o_c,M_h2o2_c
M_h2o_c,M_mthgxl_c
M_h2o_c,M_nh4_c
M_o2_c,M_h2o2_c
M_o2_c,M_mthgxl_c
M_o2_c,M_nh4_c
M_h2_p,M_h2_c
M_23dappa_e,M_23dappa_p
M_eca3und_p,M_eca4und_p
M_eca3und_p,M_h_p
M_eca3und_p,M_udcpdp_p
M_unagamuf_p,M_eca4und_p
M_unagamuf_p,M_h_p
M_unagamuf_p,M_udcpdp_p
M_feoxam_e,M_feoxam_p
M_feoxam_e,M_h_c
M_h_p,M_feoxam_p
M_h_p,M_h_c
M_atp_c,M_2tpr3dpcoa_c
M_atp_c,M_ade_c
M_dpcoa_c,M_2tpr3dpcoa_c
M_dpcoa_c,M_ade_c
M_acgam1p_p,M_acgam_p
M_acgam1p_p,M_pi_p
M_h2o_p,M_acgam_p
M_h2o_p,M_pi_p
M_gam_p,M_gam6p_c
M_gam_p,M_pyr_c
M_pep_c,M_gam6p_c
M_pep_c,M_pyr_c
M_gsn_p,M_gsn_c
M_gsn_p,M_h_c
M_h_p,M_gsn_c
M_h_p,M_h_c
M_fmn_c,M_fmnh2_c
M_fmn_c,M_nad_c
M_h_c,M_fmnh2_c
M_h_c,M_nad_c
M_nadh_c,M_fmnh2_c
M_nadh_c,M_nad_c
M_gsn_e,M_gsn_p
M_sbt__D_e,M_sbt__D_p
M_for_e,M_for_p
M_h_p,M_h_c
M_h_p,M_phe__L_c
M_phe__L_p,M_h_c
M_phe__L_p,M_phe__L_c
M_23dhb_c,M_23dhba_c
M_23dhb_c,M_ppi_c
M_atp_c,M_23dhba_c
M_atp_c,M_ppi_c
M_h_c,M_23dhba_c
M_h_c,M_ppi_c
M_h2o2_c,M_h2o_c
M_h2o2_c,M_trdox_c
M_trdrd_c,M_h2o_c
M_trdrd_c,M_trdox_c
M_fum_c,M_ppp9_c
M_fum_c,M_succ_c
M_pppg9_c,M_ppp9_c
M_pppg9_c,M_succ_c
M_atp_c,M_adp_c
M_atp_c,M_fdp_c
M_atp_c,M_h_c
M_f6p_c,M_adp_c
M_f6p_c,M_fdp_c
M_f6p_c,M_h_c
M_o2_c,M_h2o2_c
M_o2_c,M_pydx5p_c
M_pdx5p_c,M_h2o2_c
M_pdx5p_c,M_pydx5p_c
M_nad_c,M_h_c
M_nad_c,M_nadh_c
M_nad_c,M_pydx5p_c
M_pdx5p_c,M_h_c
M_pdx5p_c,M_nadh_c
M_pdx5p_c,M_pydx5p_c
M_h2o_p,M_ala__D_p
M_h2o_p,M_murein4px4p_p
M_murein5px4p_p,M_ala__D_p
M_murein5px4p_p,M_murein4px4p_p
M_galur_c,M_tagur_c
M_2ombzl_c,M_2ommbl_c
M_2ombzl_c,M_ahcys_c
M_2ombzl_c,M_h_c
M_amet_c,M_2ommbl_c
M_amet_c,M_ahcys_c
M_amet_c,M_h_c
M_h2o_p,M_2odec11eg3p_p
M_h2o_p,M_ocdcea_p
M_pa181_p,M_2odec11eg3p_p
M_pa181_p,M_ocdcea_p
M_2pg_c,M_3pg_c
M_2tdec7eg3p_c,M_glyc3p_c
M_2tdec7eg3p_c,M_h_c
M_2tdec7eg3p_c,M_ttdcea_c
M_h2o_c,M_glyc3p_c
M_h2o_c,M_h_c
M_h2o_c,M_ttdcea_c
M_h_p,M_h_c
M_h_p,M_hg2_p
M_hg2_c,M_h_c
M_hg2_c,M_hg2_p
M_h_c,M_h2o_c
M_h_c,M_h_p
M_h_c,M_q8_c
M_o2_c,M_h2o_c
M_o2_c,M_h_p
M_o2_c,M_q8_c
M_q8h2_c,M_h2o_c
M_q8h2_c,M_h_p
M_q8h2_c,M_q8_c
M_atp_c,M_3pg_c
M_atp_c,M_adp_c
M_atp_c,M_h_c
M_glyc__R_c,M_3pg_c
M_glyc__R_c,M_adp_c
M_glyc__R_c,M_h_c
M_h2o_c,M_glc__D_c
M_h2o_c,M_malthx_c
M_malthp_c,M_glc__D_c
M_malthp_c,M_malthx_c
M_g3ps_c,M_glyc3p_c
M_g3ps_c,M_h_c
M_g3ps_c,M_ser__L_c
M_h2o_c,M_glyc3p_c
M_h2o_c,M_h_c
M_h2o_c,M_ser__L_c
M_h_c,M_nad_c
M_h_c,M_tdeACP_c
M_nadh_c,M_nad_c
M_nadh_c,M_tdeACP_c
M_t3c7mrseACP_c,M_nad_c
M_t3c7mrseACP_c,M_tdeACP_c
M_h_c,M_nad_c
M_h_c,M_octeACP_c
M_nadh_c,M_nad_c
M_nadh_c,M_octeACP_c
M_t3c11vaceACP_c,M_nad_c
M_t3c11vaceACP_c,M_octeACP_c
M_dhap_c,M_g3p_c
M_h_c,M_nadp_c
M_h_c,M_octeACP_c
M_nadph_c,M_nadp_c
M_nadph_c,M_octeACP_c
M_t3c11vaceACP_c,M_nadp_c
M_t3c11vaceACP_c,M_octeACP_c
M_glyc3p_c,M_1tdec7eg3p_c
M_glyc3p_c,M_ACP_c
M_tdeACP_c,M_1tdec7eg3p_c
M_tdeACP_c,M_ACP_c
M_2doxg6p_c,M_2dglc_c
M_2doxg6p_c,M_pi_c
M_h2o_c,M_2dglc_c
M_h2o_c,M_pi_c
M_oxur_c,M_cbp_c
M_oxur_c,M_oxam_c
M_pi_c,M_cbp_c
M_pi_c,M_oxam_c
M_udcpp_p,M_udcpp_c
M_anhgm_c,M_acgam_c
M_anhgm_c,M_anhm_c
M_h2o_c,M_acgam_c
M_h2o_c,M_anhm_c
M_glyc3p_c,M_1odec11eg3p_c
M_glyc3p_c,M_ACP_c
M_octeACP_c,M_1odec11eg3p_c
M_octeACP_c,M_ACP_c
M_ctp_c,M_cdpdtdecg_c
M_ctp_c,M_ppi_c
M_h_c,M_cdpdtdecg_c
M_h_c,M_ppi_c
M_pa140_c,M_cdpdtdecg_c
M_pa140_c,M_ppi_c
M_uaagmda_c,M_h_c
M_uaagmda_c,M_murein5p5p_p
M_uaagmda_c,M_udcpdp_c
M_ctp_c,M_cdpdodecg_c
M_ctp_c,M_ppi_c
M_h_c,M_cdpdodecg_c
M_h_c,M_ppi_c
M_pa180_c,M_cdpdodecg_c
M_pa180_c,M_ppi_c
M_murein5p5p_p,M_h_c
M_murein5p5p_p,M_murein5p5p5p_p
M_murein5p5p_p,M_udcpdp_c
M_uaagmda_c,M_h_c
M_uaagmda_c,M_murein5p5p5p_p
M_uaagmda_c,M_udcpdp_c
M_ctp_c,M_cdpdtdec7eg_c
M_ctp_c,M_ppi_c
M_h_c,M_cdpdtdec7eg_c
M_h_c,M_ppi_c
M_pa141_c,M_cdpdtdec7eg_c
M_pa141_c,M_ppi_c
M_r5p_c,M_ru5p__D_c
M_murein5p5p_p,M_ala__D_p
M_murein5p5p_p,M_murein5px4p_p
M_murein5p5p5p_p,M_ala__D_p
M_murein5p5p5p_p,M_murein5px4px4p_p
M_cdpdhdecg_c,M_cmp_c
M_cdpdhdecg_c,M_h_c
M_cdpdhdecg_c,M_pa160_c
M_h2o_c,M_cmp_c
M_h2o_c,M_h_c
M_h2o_c,M_pa160_c
M_cdpdtdec7eg_c,M_cmp_c
M_cdpdtdec7eg_c,M_h_c
M_cdpdtdec7eg_c,M_pa141_c
M_h2o_c,M_cmp_c
M_h2o_c,M_h_c
M_h2o_c,M_pa141_c
M_murein5p5p_p,M_alaala_p
M_murein5p5p_p,M_murein5px3p_p
M_4per_c,M_h_c
M_4per_c,M_nadh_c
M_4per_c,M_ohpb_c
M_nad_c,M_h_c
M_nad_c,M_nadh_c
M_nad_c,M_ohpb_c
M_h_p,M_h_c
M_h_p,M_melib_p
M_melib_c,M_h_c
M_melib_c,M_melib_p
M_cdpdtdec7eg_c,M_cmp_c
M_cdpdtdec7eg_c,M_h_c
M_cdpdtdec7eg_c,M_pgp141_c
M_glyc3p_c,M_cmp_c
M_glyc3p_c,M_h_c
M_glyc3p_c,M_pgp141_c
M_dad_5_c,M_5drib_c
M_dad_5_c,M_ade_c
M_h2o_c,M_5drib_c
M_h2o_c,M_ade_c
M_glc__D_e,M_glc__D_p
M_h_p,M_h_c
M_h_p,M_na1_p
M_na1_c,M_h_c
M_na1_c,M_na1_p
M_minohp_e,M_minohp_p
M_12ppd__R_p,M_12ppd__R_c
M_Sfglutth_c,M_for_c
M_Sfglutth_c,M_gthrd_c
M_Sfglutth_c,M_h_c
M_h2o_c,M_for_c
M_h2o_c,M_gthrd_c
M_h2o_c,M_h_c
M_atp_c,M_adp_c
M_atp_c,M_h_c
M_atp_c,M_pyam5p_c
M_pydam_c,M_adp_c
M_pydam_c,M_h_c
M_pydam_c,M_pyam5p_c
M_dhor__S_c,M_orot_c
M_dhor__S_c,M_succ_c
M_fum_c,M_orot_c
M_fum_c,M_succ_c
M_atp_c,M_adp_c
M_atp_c,M_h_c
M_atp_c,M_kdo2lipid4_p
M_atp_c,M_pi_c
M_h2o_c,M_adp_c
M_h2o_c,M_h_c
M_h2o_c,M_kdo2lipid4_p
M_h2o_c,M_pi_c
M_kdo2lipid4_c,M_adp_c
M_kdo2lipid4_c,M_h_c
M_kdo2lipid4_c,M_kdo2lipid4_p
M_kdo2lipid4_c,M_pi_c
M_ddcacoa_c,M_coa_c
M_ddcacoa_c,M_ddca_c
M_ddcacoa_c,M_h_c
M_h2o_c,M_coa_c
M_h2o_c,M_ddca_c
M_h2o_c,M_h_c
M_3oddecACP_c,M_3hddecACP_c
M_3oddecACP_c,M_nadp_c
M_h_c,M_3hddecACP_c
M_h_c,M_nadp_c
M_nadph_c,M_3hddecACP_c
M_nadph_c,M_nadp_c
M_3hoctACP_c,M_h2o_c
M_3hoctACP_c,M_toct2eACP_c
M_3hddecACP_c,M_h2o_c
M_3hddecACP_c,M_tddec2eACP_c
M_dsbcox_p,M_dsbcrd_p
M_dsbcox_p,M_gthox_p
M_gthrd_p,M_dsbcrd_p
M_gthrd_p,M_gthox_p
M_dsbgox_p,M_dsbgrd_p
M_dsbgox_p,M_gthox_p
M_gthrd_p,M_dsbgrd_p
M_gthrd_p,M_gthox_p
M_h_c,M_nad_c
M_h_c,M_ocdcaACP_c
M_nadh_c,M_nad_c
M_nadh_c,M_ocdcaACP_c
M_toctd2eACP_c,M_nad_c
M_toctd2eACP_c,M_ocdcaACP_c
M_akg_e,M_akg_p
M_h_p,M_h_c
M_h_p,M_so4_c
M_so4_p,M_h_c
M_so4_p,M_so4_c
M_h_c,M_nadp_c
M_h_c,M_ocdcaACP_c
M_nadph_c,M_nadp_c
M_nadph_c,M_ocdcaACP_c
M_toctd2eACP_c,M_nadp_c
M_toctd2eACP_c,M_ocdcaACP_c
M_1ddecg3p_c,M_ACP_c
M_1ddecg3p_c,M_pa120_c
M_ddcaACP_c,M_ACP_c
M_ddcaACP_c,M_pa120_c
M_dhna_c,M_2dmmql8_c
M_dhna_c,M_co2_c
M_dhna_c,M_ppi_c
M_h_c,M_2dmmql8_c
M_h_c,M_co2_c
M_h_c,M_ppi_c
M_octdp_c,M_2dmmql8_c
M_octdp_c,M_co2_c
M_octdp_c,M_ppi_c
M_air_c,M_4ampm_c
M_air_c,M_for_c
M_air_c,M_h_c
M_air_c,M_nadh_c
M_h2o_c,M_4ampm_c
M_h2o_c,M_for_c
M_h2o_c,M_h_c
M_h2o_c,M_nadh_c
M_nad_c,M_4ampm_c
M_nad_c,M_for_c
M_nad_c,M_h_c
M_nad_c,M_nadh_c
M_acetol_c,M_12ppd__R_c
M_acetol_c,M_nad_c
M_h_c,M_12ppd__R_c
M_h_c,M_nad_c
M_nadh_c,M_12ppd__R_c
M_nadh_c,M_nad_c
M_h2o_c,M_pg120_c
M_h2o_c,M_pi_c
M_pgp120_c,M_pg120_c
M_pgp120_c,M_pi_c
M_12dgr120_c,M_adp_c
M_12dgr120_c,M_h_c
M_12dgr120_c,M_pa120_c
M_atp_c,M_adp_c
M_atp_c,M_h_c
M_atp_c,M_pa120_c
M_alltn_e,M_alltn_p
M_cdpdodecg_c,M_cmp_c
M_cdpdodecg_c,M_h_c
M_cdpdodecg_c,M_ps180_c
M_ser__L_c,M_cmp_c
M_ser__L_c,M_h_c
M_ser__L_c,M_ps180_c
M_asn__L_e,M_asn__L_p
M_cdpdhdec9eg_c,M_cmp_c
M_cdpdhdec9eg_c,M_h_c
M_cdpdhdec9eg_c,M_ps161_c
M_ser__L_c,M_cmp_c
M_ser__L_c,M_h_c
M_ser__L_c,M_ps161_c
M_cdpdtdec7eg_c,M_cmp_c
M_cdpdtdec7eg_c,M_h_c
M_cdpdtdec7eg_c,M_ps141_c
M_ser__L_c,M_cmp_c
M_ser__L_c,M_h_c
M_ser__L_c,M_ps141_c
M_h_c,M_co2_c
M_h_c,M_pe160_c
M_ps160_c,M_co2_c
M_ps160_c,M_pe160_c
M_h_c,M_co2_c
M_h_c,M_pe161_c
M_ps161_c,M_co2_c
M_ps161_c,M_pe161_c
M_h_c,M_co2_c
M_h_c,M_pe180_c
M_ps180_c,M_co2_c
M_ps180_c,M_pe180_c
M_atp_c,M_adp_c
M_atp_c,M_colipa_p
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_colipa_c,M_adp_c
M_colipa_c,M_colipa_p
M_colipa_c,M_h_c
M_colipa_c,M_pi_c
M_h2o_c,M_adp_c
M_h2o_c,M_colipa_p
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_1agpg141_p,M_g3pg_p
M_1agpg141_p,M_h_p
M_1agpg141_p,M_ttdcea_p
M_h2o_p,M_g3pg_p
M_h2o_p,M_h_p
M_h2o_p,M_ttdcea_p
M_1agpg180_p,M_g3pg_p
M_1agpg180_p,M_h_p
M_1agpg180_p,M_ocdca_p
M_h2o_p,M_g3pg_p
M_h2o_p,M_h_p
M_h2o_p,M_ocdca_p
M_1agpg181_p,M_g3pg_p
M_1agpg181_p,M_h_p
M_1agpg181_p,M_ocdcea_p
M_h2o_p,M_g3pg_p
M_h2o_p,M_h_p
M_h2o_p,M_ocdcea_p
M_acon_T_c,M_acon_C_c
M_acon_C_c,M_icit_c
M_h2o_c,M_icit_c
M_bglycogen_c,M_g1p_c
M_pi_c,M_g1p_c
M_f6p_p,M_f6p_c
M_f6p_p,M_pi_p
M_pi_c,M_f6p_c
M_pi_c,M_pi_p
M_ppal_c,M_ppal_p
M_h2o_p,M_1tdecg3p_p
M_h2o_p,M_h_p
M_h2o_p,M_ttdca_p
M_pa140_p,M_1tdecg3p_p
M_pa140_p,M_h_p
M_pa140_p,M_ttdca_p
M_h2o_p,M_1tdec7eg3p_p
M_h2o_p,M_h_p
M_h2o_p,M_ttdcea_p
M_pa141_p,M_1tdec7eg3p_p
M_pa141_p,M_h_p
M_pa141_p,M_ttdcea_p
M_h2o_p,M_1odecg3p_p
M_h2o_p,M_h_p
M_h2o_p,M_ocdca_p
M_pa180_p,M_1odecg3p_p
M_pa180_p,M_h_p
M_pa180_p,M_ocdca_p
M_gam6p_p,M_gam6p_c
M_gam6p_p,M_pi_p
M_pi_c,M_gam6p_c
M_pi_c,M_pi_p
M_h2o_p,M_1agpe141_p
M_h2o_p,M_h_p
M_h2o_p,M_ttdcea_p
M_pe141_p,M_1agpe141_p
M_pe141_p,M_h_p
M_pe141_p,M_ttdcea_p
M_atp_c,M_adp_c
M_atp_c,M_fe3hox_c
M_atp_c,M_h_c
M_atp_c,M_pi_c
M_fe3hox_p,M_adp_c
M_fe3hox_p,M_fe3hox_c
M_fe3hox_p,M_h_c
M_fe3hox_p,M_pi_c
M_h2o_c,M_adp_c
M_h2o_c,M_fe3hox_c
M_h2o_c,M_h_c
M_h2o_c,M_pi_c
M_h2o_p,M_1agpe181_p
M_h2o_p,M_h_p
M_h2o_p,M_ocdcea_p
M_pe181_p,M_1agpe181_p
M_pe181_p,M_h_p
M_pe181_p,M_ocdcea_p
M_h2o_p,M_1agpg140_p
M_h2o_p,M_h_p
M_h2o_p,M_ttdca_p
M_pg140_p,M_1agpg140_p
M_pg140_p,M_h_p
M_pg140_p,M_ttdca_p
M_ppal_e,M_ppal_p
M_ca2_e,M_ca2_p
M_cu_e,M_cu_p
M_3hcpalm9eACP_c,M_h2o_c
M_3hcpalm9eACP_c,M_t3c9palmeACP_c
M_h2o_p,M_1agpg160_p
M_h2o_p,M_h_p
M_h2o_p,M_hdca_p
M_pg160_p,M_1agpg160_p
M_pg160_p,M_h_p
M_pg160_p,M_hdca_p
M_cu_p,M_cu2_p
M_cu_p,M_h2o_p
M_h_p,M_cu2_p
M_h_p,M_h2o_p
M_o2_p,M_cu2_p
M_o2_p,M_h2o_p
M_h2o_p,M_1agpg181_p
M_h2o_p,M_h_p
M_h2o_p,M_ocdcea_p
M_pg181_p,M_1agpg181_p
M_pg181_p,M_h_p
M_pg181_p,M_ocdcea_p
M_q8_c,M_fum_c
M_q8_c,M_q8h2_c
M_succ_c,M_fum_c
M_succ_c,M_q8h2_c
M_fad_c,M_fadh2_c
M_fad_c,M_nadp_c
M_h_c,M_fadh2_c
M_h_c,M_nadp_c
M_nadph_c,M_fadh2_c
M_nadph_c,M_nadp_c
M_1agpe141_p,M_g3pe_p
M_1agpe141_p,M_h_p
M_1agpe141_p,M_ttdcea_p
M_h2o_p,M_g3pe_p
M_h2o_p,M_h_p
M_h2o_p,M_ttdcea_p
M_h_c,M_lald__D_c
M_h_c,M_nad_c
M_mthgxl_c,M_lald__D_c
M_mthgxl_c,M_nad_c
M_nadh_c,M_lald__D_c
M_nadh_c,M_nad_c
M_12ppd__R_e,M_12ppd__R_p
M_1agpe160_p,M_g3pe_p
M_1agpe160_p,M_h_p
M_1agpe160_p,M_hdca_p
M_h2o_p,M_g3pe_p
M_h2o_p,M_h_p
M_h2o_p,M_hdca_p
M_1agpe180_p,M_g3pe_p
M_1agpe180_p,M_h_p
M_1agpe180_p,M_ocdca_p
M_h2o_p,M_g3pe_p
M_h2o_p,M_h_p
M_h2o_p,M_ocdca_p
M_asp__L_c,M_amp_c
M_asp__L_c,M_asn__L_c
M_asp__L_c,M_glu__L_c
M_asp__L_c,M_h_c
M_asp__L_c,M_ppi_c
M_atp_c,M_amp_c
M_atp_c,M_asn__L_c
M_atp_c,M_glu__L_c
M_atp_c,M_h_c
M_atp_c,M_ppi_c
M_gln__L_c,M_amp_c
M_gln__L_c,M_asn__L_c
M_gln__L_c,M_glu__L_c
M_gln__L_c,M_h_c
M_gln__L_c,M_ppi_c
M_h2o_c,M_amp_c
M_h2o_c,M_asn__L_c
M_h2o_c,M_glu__L_c
M_h2o_c,M_h_c
M_h2o_c,M_ppi_c
M_h_c,M_nadp_c
M_h_c,M_ocACP_c
M_nadph_c,M_nadp_c
M_nadph_c,M_ocACP_c
M_toct2eACP_c,M_nadp_c
M_toct2eACP_c,M_ocACP_c
M_h_c,M_ddcaACP_c
M_h_c,M_nadp_c
M_nadph_c,M_ddcaACP_c
M_nadph_c,M_nadp_c
M_tddec2eACP_c,M_ddcaACP_c
M_tddec2eACP_c,M_nadp_c
M_3ocvac11eACP_c,M_3hcvac11eACP_c
M_3ocvac11eACP_c,M_nadp_c
M_h_c,M_3hcvac11eACP_c
M_h_c,M_nadp_c
M_nadph_c,M_3hcvac11eACP_c
M_nadph_c,M_nadp_c
M_3hcddec5eACP_c,M_h2o_c
M_3hcddec5eACP_c,M_t3c5ddeceACP_c
M_h_c,M_cddec5eACP_c
M_h_c,M_nadp_c
M_nadph_c,M_cddec5eACP_c
M_nadph_c,M_nadp_c
M_t3c5ddeceACP_c,M_cddec5eACP_c
M_t3c5ddeceACP_c,M_nadp_c
M_1agpe181_p,M_g3pe_p
M_1agpe181_p,M_h_p
M_1agpe181_p,M_ocdcea_p
M_h2o_p,M_g3pe_p
M_h2o_p,M_h_p
M_h2o_p,M_ocdcea_p
M_1agpg160_p,M_g3pg_p
M_1agpg160_p,M_h_p
M_1agpg160_p,M_hdca_p
M_h2o_p,M_g3pg_p
M_h2o_p,M_h_p
M_h2o_p,M_hdca_p
M_1agpg161_p,M_g3pg_p
M_1agpg161_p,M_h_p
M_1agpg161_p,M_hdcea_p
M_h2o_p,M_g3pg_p
M_h2o_p,M_h_p
M_h2o_p,M_hdcea_p
M_gthrd_p,M_cgly_p
M_gthrd_p,M_glu__L_p
M_h2o_p,M_cgly_p
M_h2o_p,M_glu__L_p
M_progly_e,M_progly_p
M_h2o_p,M_ala__D_p
M_h2o_p,M_murein4px4px4p_p
M_murein5px4px4p_p,M_ala__D_p
M_murein5px4px4p_p,M_murein4px4px4p_p
M_1agpg120_p,M_ddca_p
M_1agpg120_p,M_g3pg_p
M_1agpg120_p,M_h_p
M_h2o_p,M_ddca_p
M_h2o_p,M_g3pg_p
M_h2o_p,M_h_p
M_h2o_p,M_1agpe140_p
M_h2o_p,M_h_p
M_h2o_p,M_ttdca_p
M_pe140_p,M_1agpe140_p
M_pe140_p,M_h_p
M_pe140_p,M_ttdca_p
M_h2o_p,M_1agpe160_p
M_h2o_p,M_h_p
M_h2o_p,M_hdca_p
M_pe160_p,M_1agpe160_p
M_pe160_p,M_h_p
M_pe160_p,M_hdca_p
M_h2o_p,M_1hdec9eg3p_p
M_h2o_p,M_h_p
M_h2o_p,M_hdcea_p
M_pa161_p,M_1hdec9eg3p_p
M_pa161_p,M_h_p
M_pa161_p,M_hdcea_p
M_h2o_p,M_1odec11eg3p_p
M_h2o_p,M_h_p
M_h2o_p,M_ocdcea_p
M_pa181_p,M_1odec11eg3p_p
M_pa181_p,M_h_p
M_pa181_p,M_ocdcea_p
M_f6p_e,M_f6p_p
M_h2o_p,M_ala__D_p
M_h2o_p,M_murein5p4p_p
