MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
MNXM645,10.109691515495086,-1.2221390778533634,10.109691515495086,0.26657596371882053,0.5755916860115026,167.14,160.08399999999997,167.03498228391,64,0,0.15717482152903928,-0.5498061978958932,0.5498061978958932,0.15717482152903928,1.3333333333333333,2.0,2.5,16.365384331837493,10.131106569197712,1.9944098514387625,-2.0295673133608023,2.2420758064238546,-2.2372755180359616,5.679356491665532,-0.30423983991779596,2.8927584746076427,305.92621196610224,9.137828201504695,6.1500813606830675,6.1500813606830675,5.592224152875016,3.3006025388629543,3.3006025388629543,2.3718518430780064,2.3718518430780064,1.3882868437504,1.3882868437504,0.8456392433299454,0.8456392433299454,-1.71,420.6986368537021,8.38718172983479,3.126513566573834,1.8844933808586637,68.70551070492198,20.11411936859394,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,17.696185628620217,12.390126910877859,0.0,20.11411936859394,5.969305287951849,0.0,0.0,0.0,6.4208216229260096,0.0,23.762552697081826,0.0,11.49902366656781,5.106527394840706,0.0,11.49902366656781,0.0,16.182360077633263,11.21535880699783,0.0,5.563451491696996,18.19910120538483,0.0,0.0,0.0,80.59,5.969305287951849,9.901064578912528,0.0,17.919845289493818,5.563451491696996,0.0,18.19910120538483,0.0,0.0,0.0,10.213054789681411,0.0,0.0,10.109691515495086,27.92411611866969,0.39379629629629664,-1.813946523053665,3.823009259259259,-0.27000000000000024,0.0,0.0,0.125,12,2,4,0,0,0,1,0,1,4,2,4,2,0,0,0,1,-0.6098000000000006,38.48260000000001,1,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1107753,10.148888888888889,-2.9745370370370363,10.148888888888889,1.3578240740740743,0.45490401855988993,189.09899999999996,184.05899999999997,189.00517323973003,74,0,0.11422962957494909,-0.5500418155619469,0.5500418155619469,0.11422962957494909,1.0,1.3076923076923077,1.4615384615384615,16.417490197749384,9.958820312219038,2.2862236808976935,-2.291787960207122,2.125987410631889,-2.536748244296057,5.855262316964358,-0.3394878530504784,4.619312134964085,227.36732222044088,10.646264369941973,6.310916900656231,6.310916900656231,5.7763801118468425,3.1125652315146635,3.1125652315146635,2.416612360499933,2.416612360499933,1.2535279404122097,1.2535279404122097,0.6843987247003251,0.6843987247003251,-1.63,333.9634881964944,11.370000000000001,3.853986625290123,3.5181644518634423,72.22546290872793,34.809721131578286,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.780253821755714,5.969305287951849,34.809721131578286,17.90791586385555,0.0,0.0,0.0,18.442694056835705,0.0,0.0,0.0,0.0,15.319582184522117,0.0,0.0,0.0,28.61549406967994,14.383611552215466,0.0,12.841643245852019,0.0,0.0,0.0,0.0,140.62,36.350609920691255,29.703193736737582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,29.99949074074074,38.92513888888889,-2.9745370370370363,-5.984444444444444,0.0,-2.7156481481481487,0.0,0.0,0.5,13,1,7,0,0,0,0,0,0,7,1,7,5,0,0,0,0,-5.252599999999999,29.204799999999995,3,1,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM89661,10.127546296296297,-2.413981481481482,10.127546296296297,1.1413888888888892,0.4544600553949998,189.09899999999996,184.05899999999997,189.00517323973003,74,0,0.10168106847391037,-0.5501455683231639,0.5501455683231639,0.10168106847391037,1.0769230769230769,1.5384615384615385,1.7692307692307692,16.40745782210178,9.989202269510027,2.2101000268303688,-2.2400376955246237,2.064794085537101,-2.4901674271800487,5.824351076094856,-0.33375858776671796,4.5055756135965535,233.1372663658403,10.593858127134677,6.2585106578489365,6.2585106578489365,5.857948465255106,3.155429044718846,3.155429044718846,2.265534182952124,2.265534182952124,1.3119506365819418,1.3119506365819418,0.6676877745978668,0.6676877745978668,-1.63,416.51687529861823,11.370000000000001,4.409043685401573,3.5181644518634423,72.22546290872793,34.809721131578286,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,17.856516622065094,5.969305287951849,34.809721131578286,17.90791586385555,0.0,0.0,5.917906046161393,12.524788010674312,0.0,0.0,0.0,0.0,15.319582184522117,0.0,0.0,0.0,29.118409646444555,14.383611552215466,5.917906046161393,6.4208216229260096,0.0,0.0,0.0,0.0,140.62,36.35060992069125,29.703193736737582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,30.003194444444443,38.63472222222222,0.0,-7.915879629629627,0.0,-3.555370370370371,0.0,0.0,0.5,13,1,7,0,0,0,0,0,0,7,1,7,5,0,0,0,0,-5.396699999999997,29.134799999999988,3,1,1,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM46,9.87037037037037,-2.0007407407407403,9.87037037037037,1.1226851851851856,0.29066971693972443,130.05499999999998,128.039,129.99132032382002,50,0,0.18335526336035812,-0.5496764407015479,0.5496764407015479,0.18335526336035812,1.1111111111111112,1.5555555555555556,1.6666666666666667,16.38160157103996,10.28451439382402,2.001296266910087,-1.9936353578512478,1.7606826257803407,-2.358487953429676,6.341595189449755,-0.30913646979184267,3.788427600543414,158.34093004940024,7.439157588755425,4.248348233505863,4.248348233505863,4.036581260209188,1.9777275073462053,1.9777275073462053,1.259418977000057,1.259418977000057,0.5325655992251679,0.5325655992251679,0.2032631323962854,0.2032631323962854,-1.3900000000000001,60.47184355343589,7.61,2.8062145952967734,3.2151437216338876,49.90711117554269,19.802129157825057,5.969305287951849,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,5.969305287951849,6.4208216229260096,24.596666341896878,17.72185552226864,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.72185552226864,14.383611552215466,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,97.33,24.142677145194646,24.596666341896878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.844490740740742,18.974120370370372,0.0,-5.195925925925925,0.0,-1.1226851851851856,0.0,0.0,0.25,9,0,5,0,0,0,0,0,0,5,0,5,3,0,0,0,0,-3.5545999999999998,19.637999999999998,2,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1107192,9.582546296296297,-1.9629629629629635,9.582546296296297,0.9282407407407409,0.42456491910605076,132.07099999999997,128.039,132.00697038782002,52,0,0.09851008336406487,-0.5500540061453582,0.5500540061453582,0.09851008336406487,1.4444444444444444,1.8888888888888888,2.0,16.404467388022173,10.253331092668171,2.0256555571360284,-2.099885967901387,1.8501130926618654,-2.3934814797543185,5.764883849329195,-0.32329900162555236,3.6324321519398444,128.919684538544,7.439157588755425,4.364663807731583,4.364663807731583,4.036581260209188,2.125172286326837,2.125172286326837,1.4109659828294943,1.4109659828294943,0.632091754205773,0.632091754205773,0.24120226591665972,0.24120226591665972,-1.1,60.47184355343589,7.8999999999999995,3.032306526953668,3.479710144927536,50.539822827694934,24.90865655266576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.390126910877859,12.073271675700152,24.90865655266576,11.938610575903699,0.0,0.0,0.0,12.524788010674312,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,23.149104358492707,9.589074368143644,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,100.49000000000001,24.46339858657801,19.802129157825057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,19.13449074074074,27.348472222222224,0.0,-3.425092592592592,0.0,-2.891203703703704,0.0,0.0,0.5,9,1,5,0,0,0,0,0,0,5,1,5,3,0,0,0,0,-3.7628,20.637799999999995,2,1,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1608,9.582546296296297,-1.9629629629629635,9.582546296296297,0.9282407407407409,0.42456491910605076,132.07099999999997,128.039,132.00697038782002,52,0,0.09851008336406487,-0.5500540061453582,0.5500540061453582,0.09851008336406487,1.4444444444444444,1.8888888888888888,2.0,16.404467388022173,10.253331092668171,2.0256555571360284,-2.099885967901387,1.8501130926618654,-2.3934814797543185,5.764883849329195,-0.32329900162555236,3.6324321519398444,128.919684538544,7.439157588755425,4.364663807731583,4.364663807731583,4.036581260209188,2.125172286326837,2.125172286326837,1.4109659828294943,1.4109659828294943,0.632091754205773,0.632091754205773,0.24120226591665972,0.24120226591665972,-1.1,60.47184355343589,7.8999999999999995,3.032306526953668,3.479710144927536,50.539822827694934,24.90865655266576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.390126910877859,12.073271675700152,24.90865655266576,11.938610575903699,0.0,0.0,0.0,12.524788010674312,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,23.149104358492707,9.589074368143644,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,100.49000000000001,24.46339858657801,19.802129157825057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,19.13449074074074,27.348472222222224,0.0,-3.425092592592592,0.0,-2.891203703703704,0.0,0.0,0.5,9,1,5,0,0,0,0,0,0,5,1,5,3,0,0,0,0,-3.7628,20.637799999999995,2,1,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM730951,10.042863756613755,-1.3359788359788356,10.042863756613755,0.34648148148148183,0.5084705361736094,181.167,172.09499999999997,181.05063234791,70,0,0.10845131895961274,-0.5454671534401077,0.5454671534401077,0.10845131895961274,1.5384615384615385,2.230769230769231,2.8461538461538463,16.364923560713386,9.98806862583712,2.17684823815197,-2.1810297554110547,2.1394140423496646,-2.2710954000722783,5.779678732457649,-0.297034466690326,2.742745413991166,287.98982705936453,9.844934982691242,6.752375656255024,6.752375656255024,6.109060905280621,3.746013275004104,3.746013275004104,2.639365569958681,2.639365569958681,1.6738447355444313,1.6738447355444313,0.9999298486836383,0.9999298486836383,-1.3900000000000001,752.3940485960144,9.696132644272181,4.02120628910737,2.536313742675632,75.12837104955221,20.11411936859394,12.207932775496605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.304080427335524,11.64912463690315,0.0,5.969305287951849,20.11411936859394,5.969305287951849,0.0,0.0,0.0,12.207932775496605,0.0,35.953205064238674,0.0,0.0,5.106527394840706,0.0,0.0,0.0,28.390292853129864,4.794537184071822,0.0,0.0,35.953205064238674,0.0,0.0,0.0,80.59,18.177238063448456,15.007591973753234,0.0,0.0,5.573104530069267,6.076020106833881,18.228060320501644,6.076020106833881,0.0,0.0,5.106527394840706,0.0,0.0,10.042863756613755,28.497843915343914,0.34648148148148183,-1.3359788359788356,0.0,4.448789682539681,0.0,0.0,0.2222222222222222,13,2,4,1,0,1,0,0,0,4,2,4,2,0,0,0,1,-1.4895000000000003,43.383600000000015,1,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM555,10.283981481481481,-1.6298148148148146,10.283981481481481,0.47453703703703654,0.49572062608730744,165.10399999999996,162.07999999999998,165.00730473582001,62,0,0.09467217250232397,-0.5447304987060377,0.5447304987060377,0.09467217250232397,1.25,1.9166666666666667,2.3333333333333335,16.373080918244096,10.17746954806821,2.0299499967054215,-2.0784933404086545,2.013213348045791,-2.3044909570238103,5.978233080372982,-0.2596764018175511,3.2670761957037717,300.933190204761,9.137828201504695,5.812257564924288,5.812257564924288,5.625897657686228,3.0036440696863465,3.0036440696863465,1.9744842892454302,1.9744842892454302,1.2209756261077707,1.2209756261077707,0.7326812614194312,0.7326812614194312,-1.9099999999999997,475.34882900419825,8.189108027750247,2.99667013888714,1.3923770826050499,67.29244703371624,19.802129157825057,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,12.13273413692322,11.760295063310071,17.63253857075216,19.802129157825057,11.938610575903699,0.0,4.9839785209472085,0.0,0.0,0.0,29.586957195081755,0.0,0.0,10.213054789681411,0.0,0.0,0.0,16.922589096850906,0.0,0.0,20.8464538546891,18.3295777085363,0.0,0.0,0.0,93.15,23.195990062449155,19.802129157825057,0.0,0.0,0.0,12.263210640074686,6.06636706846161,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,23.862037037037037,20.545462962962965,-1.0879629629629624,-3.2110185185185185,2.3938888888888887,1.164259259259259,0.0,0.0,0.0,12,0,5,0,0,0,0,1,1,5,0,5,2,0,0,0,1,-2.1914,32.897999999999996,0,0,0,0,2,1,0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MNXM274,10.049814814814814,-1.1915740740740743,10.049814814814814,0.10879629629629672,0.5015757599713943,122.10299999999997,118.07099999999998,122.02475194791,46,0,0.07302946218213957,-0.5447555308470264,0.5447555308470264,0.07302946218213957,1.6666666666666667,2.4444444444444446,2.7777777777777777,16.365573627665455,10.289207156539073,1.8661290017829635,-1.966500397656295,1.9037283366647197,-2.2155464873413857,5.845489177026705,-0.2545814587310423,2.981454614041131,207.5576620543373,6.69023444431199,4.5731112531861875,4.5731112531861875,4.304530452640311,2.4186630058144782,2.4186630058144782,1.5291578780968391,1.5291578780968391,0.897239197560275,0.897239197560275,0.4835048796912406,0.4835048796912406,-1.38,129.22533870330605,5.751233595800525,2.2593342006647616,1.2528322001978998,51.97174906707986,9.901064578912528,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,6.06636706846161,17.957138634923147,5.969305287951849,9.901064578912528,5.969305287951849,0.0,4.9839785209472085,0.0,0.0,0.0,30.08987277184637,0.0,0.0,5.106527394840706,0.0,0.0,0.0,10.953283808899059,0.0,0.0,10.357988675768818,24.526421280149375,0.0,0.0,0.0,53.019999999999996,5.969305287951849,9.901064578912528,0.0,5.563451491696996,0.0,0.0,18.460054211687762,6.06636706846161,0.0,4.9839785209472085,0.0,0.0,0.0,13.634907407407407,10.049814814814814,0.10879629629629672,-1.1915740740740743,2.9796296296296294,2.7517592592592592,0.0,0.0,0.0,9,0,3,0,0,0,0,1,1,3,0,3,1,0,0,0,1,-0.5549000000000002,28.567499999999995,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MNXM1455,11.64705073696145,-5.340574287627934,11.64705073696145,0.05778448776630052,0.3809009603328245,346.208,333.104,346.03443836572995,128,0,0.1824593007480491,-0.7898733861842095,0.7898733861842095,0.1824593007480491,1.2608695652173914,1.8695652173913044,2.4347826086956523,31.2044619445394,10.101337709775772,2.2411949498828303,-2.2986835290738643,2.243282905468601,-2.403127067686134,7.427306475136882,-0.34263108130697073,2.5931617406217735,614.303853148123,17.62095586463014,11.577693997257768,12.472121188257683,10.61487952219405,6.212455901893336,7.673049388573777,4.408072155679339,5.560698236426419,2.6978052721514985,3.163104236668322,1.5755568469167385,1.9108639960008476,-1.8100000000000003,67762.06823905114,19.23719207173195,8.157555597150475,6.447031077418649,130.12828685453422,44.30652662474836,12.207932775496605,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,6.06636706846161,11.250837766380558,26.943640781509515,43.78427520481385,25.26263363213252,0.0,0.0,0.0,12.207932775496605,18.468426974431825,29.828919765543436,0.0,0.0,20.21013920435199,5.687386274683562,0.0,7.822697123132171,47.32517616992029,13.883332630714968,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,182.11,44.934818503371055,39.260528043102035,0.0,11.250837766380558,0.0,0.0,24.26546827384644,0.0,0.0,9.840535765718148,0.0,13.990250237125306,0.0,42.98440233037108,32.16441806912925,-0.1530304447391977,-2.4471688835722034,5.535084997244331,-3.95733843537415,-1.6371546936675903,-5.340574287627934,0.3333333333333333,23,3,10,0,0,0,1,0,1,10,3,11,9,0,0,0,1,-3.4017999999999997,69.84130000000002,0,2,2,0,1,0,0,0,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1489,10.994279388140319,-5.2507161063482455,10.994279388140319,0.07281458648274186,0.44370718096678335,346.20799999999997,333.10400000000004,346.03443836572995,128,0,0.15674918876649224,-0.7898733865866785,0.7898733865866785,0.15674918876649224,1.3043478260869565,1.9565217391304348,2.5652173913043477,31.204461963608047,10.109076475281217,2.4264618871214445,-2.297782602132564,2.2947090015495486,-2.371081461397335,7.427304912643427,-0.3426438776927977,2.069624190657405,618.3038531481232,17.198306133819763,11.525287754450472,12.419714945450387,10.687359167265488,6.439296162932554,7.899889649612995,4.79667852273575,5.94930460348283,3.20407082681105,3.6693697913278736,2.11058275823357,2.440081302596031,-1.5200000000000002,102441.13532722717,17.827956586162788,6.933251571222822,4.487243096423723,130.0744788304681,49.04338957854841,18.31189916324491,6.22790117073487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,6.06636706846161,11.250837766380558,20.398884375596936,43.72660097454208,19.47938868576758,0.0,0.0,0.0,24.539800333979777,11.923670568519249,29.828919765543436,0.0,0.0,20.21013920435199,5.687386274683562,0.0,7.822697123132171,47.329042376125955,13.825658400443196,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,174.26999999999998,44.93868470957671,34.46599085903022,0.0,11.250837766380558,0.0,0.0,24.26546827384644,0.0,0.0,9.840535765718148,4.736862953800049,19.61143330356579,0.0,31.85589022135739,33.188966415729126,-0.120604629454661,-1.4586418410466944,5.646901015511977,-5.559356733434115,-0.7749827569916858,-5.2507161063482455,0.4166666666666667,23,3,10,0,1,1,1,0,1,10,3,11,6,0,1,1,2,-3.245999999999998,68.62830000000001,0,2,2,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM455,10.191759259259259,-1.5153703703703705,10.191759259259259,0.41203703703703654,0.5307895393101575,153.11299999999997,148.07299999999998,153.01933221991,58,0,0.16615512641883404,-0.5446667738209051,0.5446667738209051,0.16615512641883404,1.3636363636363635,2.0,2.4545454545454546,16.368989076580238,10.16923071667671,2.042727980483415,-2.0461196724359243,2.2666026481181594,-2.216356506770482,5.895384288217993,-0.25467388696962817,3.2735808215375433,292.4920897763861,8.430721420318147,5.44297457949652,5.44297457949652,5.125897657686228,2.849478821820114,2.849478821820114,1.9607632450192423,1.9607632450192423,1.2346393028395688,1.2346393028395688,0.6960449045432799,0.6960449045432799,-1.7100000000000002,275.36360378350537,7.397642626480085,2.4943628247787246,1.235986288273357,62.34056859052537,20.11411936859394,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,12.13273413692322,5.563451491696996,5.969305287951849,20.11411936859394,5.969305287951849,0.0,0.0,0.0,0.0,0.0,23.762552697081826,0.0,11.49902366656781,5.106527394840706,0.0,11.49902366656781,0.0,16.182360077633263,0.0,0.0,10.357988675768818,18.19910120538483,0.0,0.0,0.0,80.59,23.031780446216654,9.901064578912528,0.0,0.0,0.0,6.06636706846161,12.13273413692322,0.0,0.0,0.0,10.213054789681411,0.0,0.0,10.191759259259259,27.896759259259262,-0.41203703703703654,-2.64111111111111,3.631296296296296,0.0,0.0,0.0,0.0,11,2,4,0,0,0,1,0,1,4,2,4,1,0,0,0,1,-0.5387000000000002,34.1021,0,0,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
