BiGG,DEGREE,DEGREE_CENTRALITY,EIGENVECTOR,KATZ,CLOSENESS_CENTRALITY,BETWEENNESS_CENTRALITY,CLUSTCOEF
M_h2mb4p_c,1,0.0009389671361502347,2.9711146040003367e-05,-0.004253088918413452,0.09350073020109599,0.0,0
M_3dhsk_c,1,0.0009389671361502347,5.710182130088601e-27,-0.004942041354290904,0.0096579476861167,0.0,0
M_na15dap_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214415,0.1411652533842276,0.0,0
M_oxalcoa_c,1,0.0009389671361502347,2.9711146040003367e-05,-0.004253088918413452,0.09350073020109599,0.0,0
M_galctn__L_c,1,0.0009389671361502347,0.0012475037663532754,0.003277217861570124,0.12599409479945606,0.0,0
M_psclys_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_acglu_c,2,0.0018779342723004694,1.1675660317539343e-45,-0.004587182232785936,0.0018779342723004694,1.7649758198312683e-06,0
M_34dhpha_c,1,0.0009389671361502347,0.0011735780140098256,0.0029864847050746885,0.12700515852315541,0.0,0
M_2ddg6p_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605103,0.013237146455971602,0.0,0
M_novbcn_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_aragund_c,1,0.0009389671361502347,0.00010111700478852297,-0.003453007108368531,0.10483992703567478,0.0,0
M_mg2_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974077,0.13295531942327093,0.0,0
M_acmum6p_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322296,0.16906192013764318,0.0011666490169084684,0
M_1agpe141_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368307,0.15581094797994072,0.0,0
M_acgam_p,1,0.0009389671361502347,0.0003980825379879119,-0.004857075973744987,0.1143681805489226,0.0,0
M_peamn_c,1,0.0009389671361502347,0.00057471749814901,-0.005014041457917562,0.11552406333942265,0.0,0
M_1agpe161_c,1,0.0009389671361502347,1.2430749934304894e-41,-0.004252610620237048,0.0018779342723004694,0.0,0
M_1agpg141_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424862,0.16892311724754658,0.0,0
M_1agpg160_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368312,0.15581094797994072,0.0,0
M_1agpg161_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_mchtbs6p_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_thmmp_c,2,0.0018779342723004694,5.4164657497992715e-08,-0.004718684815003308,0.07201552565891205,0.0011666490169084684,0
M_cgly_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368322,0.15581094797994072,0.0,0
M_apg141_c,1,0.0009389671361502347,2.922864983441144e-24,-0.004270392420217918,0.007981220657276996,0.0,0
M_apg161_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368314,0.15581094797994072,0.0,0
M_apg181_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605106,0.013237146455971602,0.0,0
M_dcyt_c,1,0.0009389671361502347,3.242331475690595e-05,-0.004276576280666427,0.09448833837313973,0.0,0
M_clpn141_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605103,0.013237146455971602,0.0,0
M_dhpt_c,2,0.0018779342723004694,0.004648472333006929,-0.005930496044571186,0.13916020074907795,0.03558191252779837,0
M_argsuc_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605105,0.013237146455971602,0.0,0
M_1agpe180_c,1,0.0009389671361502347,3.5593553588082553e-10,-0.0042111846499139375,0.058634470449561625,0.0,0
M_acglc__D_c,1,0.0009389671361502347,0.000364135714279516,-0.0042096033927304585,0.10967396418310861,0.0,0
M_suc6p_c,1,0.0009389671361502347,1.0660089399776849e-39,-0.004261828420522973,0.002556077203964528,0.0,0
M_mobd_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424869,0.16892311724754658,0.0,0
M_acmana_p,1,0.0009389671361502347,8.352462115061496e-44,-0.0042092121611706146,0.0014084507042253522,0.0,0
M_so3_c,1,0.0009389671361502347,0.00057471749814901,-0.005014041457917512,0.11552406333942265,0.0,0
M_acmum_p,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_fe3_c,1,0.0009389671361502347,0.00057471749814901,-0.005014041457917542,0.11552406333942265,0.0,0
M_mmet_c,1,0.0009389671361502347,2.990632971938113e-05,-0.004210572167395651,0.09345825882694152,0.0,0
M_anhm_c,2,0.0018779342723004694,0.0003713754233372528,-0.004643733439538036,0.10996705334447449,0.0011666490169084684,0
M_dhcinnm_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424889,0.16892311724754658,0.0,0
M_acnam_p,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_8aonn_c,1,0.0009389671361502347,1.2944504985403722e-27,-0.004879948292725739,0.009166865600381954,0.0,0
M_cpgn_c,1,0.0009389671361502347,0.001173476029772186,0.002994945786659668,0.12477159296998894,0.0,0
M_acon_T_c,3,0.002816901408450704,0.014574092360025484,0.06741144610101515,0.15604729374858686,0.0023315330579971056,0
M_hkntd_c,1,0.0009389671361502347,4.505701783949561e-05,-0.004304167722467787,0.09734958921576141,0.0,0
M_cellb_c,1,0.0009389671361502347,0.001173476029772186,0.002994945786659665,0.12477159296998894,0.0,0
M_seramp_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605104,0.013237146455971602,0.0,0
M_fe3dhbzs_c,1,0.0009389671361502347,0.00452247618526324,-0.004251780506820754,0.1330412911784751,0.0,0
M_6hmhptpp_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605104,0.013237146455971602,0.0,0
M_cynt_c,1,0.0009389671361502347,0.0012475037663532754,0.0032772178615701223,0.12599409479945606,0.0,0
M_u23ga_c,1,0.0009389671361502347,1.1257841424130517e-39,-0.004296913309009379,0.002347417840375587,0.0,0
M_lipidAds_c,2,0.0018779342723004694,2.736749720749855e-26,-0.004767082102447875,0.00893413284990471,5.2949274594938046e-05,0
M_rbflvrd_c,1,0.0009389671361502347,0.0012475037663532754,0.0032772178615701184,0.12599409479945606,0.0,0
M_2shchc_c,1,0.0009389671361502347,7.709618017379651e-06,-0.0041791273294985035,0.08933927781481188,0.0,0
M_cyan_c,1,0.0009389671361502347,2.589308904238613e-26,-0.004344791399079212,0.008760654542139569,0.0,0
M_mincyc_c,1,0.0009389671361502347,4.509515126186727e-09,-0.00440681093549036,0.06479242853330554,0.0,0
M_amp_c,6,0.005633802816901408,5.5996942958301686e-08,-0.006606121120485132,0.07231928183040834,0.00697165448833351,0
M_xylu__L_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368311,0.15581094797994072,0.0,0
M_ascb__L_c,1,0.0009389671361502347,7.709950796738566e-06,-0.0041405437699719135,0.08937808723176009,0.0,0
M_ag_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368317,0.15581094797994072,0.0,0
M_ditp_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_ade_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_gtspmd_c,1,0.0009389671361502347,1.2944504985403722e-27,-0.004879948292725739,0.009166865600381954,0.0,0
M_prbatp_c,1,0.0009389671361502347,1.601752151074652e-27,-0.004326941794766265,0.007211267605633803,0.0,0
M_udpLa4fn_c,1,0.0009389671361502347,0.055431610254848815,-0.00420546073242488,0.16892311724754658,0.0,0
M_5caiz_c,1,0.0009389671361502347,0.004525227713337849,-0.004321043042135986,0.13648315542786849,0.0,0
M_tagur_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424868,0.16892311724754658,0.0,0
M_crncoa_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_mepn_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_malcoame_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368312,0.15581094797994072,0.0,0
M_lipoate_c,1,0.0009389671361502347,8.352462115061496e-44,-0.004209212161170615,0.0014084507042253522,0.0,0
M_adn_p,2,0.0018779342723004694,1.3514567591915338e-43,-0.0046301333772876775,0.0021126760563380284,3.5299516396625366e-06,0
M_zn2_c,1,0.0009389671361502347,1.2944504985403722e-27,-0.004879948292725739,0.009166865600381954,0.0,0
M_nh4_c,2,0.0018779342723004694,0.00036652785844799336,-0.004634867548084327,0.10984962990256901,0.0011666490169084684,0
M_cbi_c,2,0.0018779342723004694,0.004522670078287484,-0.004677001668174514,0.13329987483479866,0.002329768082177274,0
M_gthox_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214479,0.1411652533842276,0.0,0
M_prbamp_c,1,0.0009389671361502347,1.1259160232880105e-42,-0.004248266706995909,0.0016901408450704226,0.0,0
M_rdmbzi_c,2,0.0018779342723004694,0.05579576158077573,-0.004673160899242329,0.16934021136420718,0.0034893571958064173,0
M_meoh_c,1,0.0009389671361502347,0.055431610254848815,-0.00420546073242488,0.16892311724754658,0.0,0
M_5mtr_c,1,0.0009389671361502347,3.22117131298078e-05,-0.004233378540457618,0.09444496525476784,0.0,0
M_adocbl_p,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_thm_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322287,0.16906192013764318,0.0011666490169084684,0
M_phpyr_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368312,0.15581094797994072,0.0,0
M_manglyc_c,1,0.0009389671361502347,8.879819712091291e-43,-0.004209646100568674,0.0015023474178403756,0.0,0
M_lipa_c,2,0.0018779342723004694,8.023856695339544e-06,-0.004636511653520151,0.0905981315753024,0.006946944826855872,0
M_feoxam_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424873,0.16892311724754658,0.0,0
M_dadp_c,2,0.0018779342723004694,1.7759639424182554e-42,-0.0046730933776955004,0.0025039123630672924,7.059903279325073e-06,0
M_butso3_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424888,0.16892311724754658,0.0,0
M_acmalt_c,1,0.0009389671361502347,2.79655039289039e-24,-0.004265868855801715,0.00786555079267878,0.0,0
M_cechddd_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424873,0.16892311724754658,0.0,0
M_feenter_c,1,0.0009389671361502347,3.4863486299764324e-10,-0.004218558762757139,0.0574234878056131,0.0,0
M_3ig3p_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424876,0.16892311724754658,0.0,0
M_4ppcys_c,1,0.0009389671361502347,4.476103449970343e-05,-0.004260247643667102,0.09725755462420788,0.0,0
M_xylu__D_c,2,0.0018779342723004694,0.0005558406484505764,-0.005140488202252554,0.1152651858865612,0.0011666490169084684,0
M_3c3hmp_c,1,0.0009389671361502347,0.055431610254848815,-0.00420546073242486,0.16892311724754658,0.0,0
M_cenchddd_c,1,0.0009389671361502347,0.004492961488178588,-0.0042088332289740744,0.13295531942327093,0.0,0
M_glyc_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322272,0.16906192013764318,0.0011666490169084684,0
M_tag6p__D_c,2,0.0018779342723004694,0.055798169750894785,-0.004717046145789066,0.16961942028648946,0.005797945568145716,0
M_gdpofuc_c,1,0.0009389671361502347,2.4079636456375306e-06,-0.004210137306040481,0.08138779937006002,0.0,0
M_s7p_c,2,0.0018779342723004694,2.9906329719381133e-05,-0.004639384825986339,0.0936283762491521,0.0011666490169084684,0
M_tsul_c,1,0.0009389671361502347,1.1257841424130517e-39,-0.004296913309009379,0.002347417840375587,0.0,0
M_cu2_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424894,0.16892311724754658,0.0,0
M_fruur_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424875,0.16892311724754658,0.0,0
M_35cgmp_c,1,0.0009389671361502347,6.3522327839405474e-27,-0.004222907033686636,0.006888148227789127,0.0,0
M_enlipa_c,1,0.0009389671361502347,0.0001024587663345101,-0.0035284716368833807,0.10500043725823513,0.0,0
M_galt1p_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424887,0.16892311724754658,0.0,0
M_ggptrc_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424868,0.16892311724754658,0.0,0
M_ppt_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424886,0.16892311724754658,0.0,0
M_uaccg_c,1,0.0009389671361502347,1.4981862207822634e-27,-0.004283235311990845,0.007023961953539419,0.0,0
M_gmhep17bp_c,1,0.0009389671361502347,0.001173476029772186,0.0029949457866596694,0.12477159296998894,0.0,0
M_o16a2und_c,1,0.0009389671361502347,4.509515126186727e-09,-0.004406810935490344,0.06479242853330554,0.0,0
M_o16a3und_c,1,0.0009389671361502347,3.2266225159260234e-05,-0.004274652950319568,0.09666354559901891,0.0,0
M_fc1p_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324248676,0.16892311724754658,0.0,0
M_rml_c,1,0.0009389671361502347,3.2266225159260234e-05,-0.0042746529503195655,0.09666354559901891,0.0,0
M_lipidA_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424894,0.16892311724754658,0.0,0
M_pg181_c,1,0.0009389671361502347,9.512068393585525e-05,-0.003481878321699173,0.10404468106574552,0.0,0
M_rhcys_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324248944,0.16892311724754658,0.0,0
M_lac__D_c,1,0.0009389671361502347,0.0005522131115878601,-0.004710160157437688,0.1151361817613384,0.0,0
M_lac__L_c,1,0.0009389671361502347,3.801766669319586e-28,-0.0043249128079689905,0.007116382505559674,0.0,0
M_lipidX_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424864,0.16892311724754658,0.0,0
M_ni2_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605104,0.013237146455971602,0.0,0
M_all__D_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424889,0.16892311724754658,0.0,0
M_1odec11eg3p_c,1,0.0009389671361502347,3.464472991570867e-05,-0.005270154241492752,0.09758043955774805,0.0,0
M_uama_c,2,0.0018779342723004694,0.00010178128167584304,-0.0038705070608459277,0.10494687926932504,0.0011666490169084684,0
M_ugmda_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424883,0.16892311724754658,0.0,0
M_no3_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_rbl__L_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_citr__L_c,1,0.0009389671361502347,0.00452247618526324,-0.004251780506820754,0.1330412911784751,0.0,0
M_hxan_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424877,0.16892311724754658,0.0,0
M_h2o2_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324248944,0.16892311724754658,0.0,0
M_preq0_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424843,0.16892311724754658,0.0,0
M_acmum_c,1,0.0009389671361502347,9.960395389199822e-41,-0.00421407900834957,0.0018779342723004694,0.0,0
M_uagmda_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424855,0.16892311724754658,0.0,0
M_ctbtcoa_c,1,0.0009389671361502347,8.500365137607879e-37,-0.004210820607248897,0.002938619370544253,0.0,0
M_dxyl_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322269,0.16906192013764318,0.0011666490169084684,0
M_1hdecg3p_c,1,0.0009389671361502347,4.629236534097397e-40,-0.004210178573221268,0.001917057902973396,0.0,0
M_unagamu_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324249205,0.16892311724754658,0.0,0
M_udcpp_c,1,0.0009389671361502347,2.8262543266715083e-06,-0.00436473384593204,0.08446155862377329,0.0,0
M_gua_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424903,0.16892311724754658,0.0,0
M_cd2_c,1,0.0009389671361502347,5.829762470437741e-38,-0.004342148785146335,0.0028169014084507044,0.0,0
M_2tpr3dpcoa_c,1,0.0009389671361502347,0.055431610254848815,-0.00420546073242487,0.16892311724754658,0.0,0
M_fecrm_c,1,0.0009389671361502347,0.0005522131115878601,-0.004710160157437665,0.1151361817613384,0.0,0
M_pe120_c,1,0.0009389671361502347,4.509515126186727e-09,-0.004406810935490349,0.06479242853330554,0.0,0
M_pe140_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424869,0.16892311724754658,0.0,0
M_14glucan_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424811,0.16892311724754658,0.0,0
M_rmn_c,1,0.0009389671361502347,9.449985197290602e-05,-0.0034849307633824174,0.1039920934078907,0.0,0
M_dtdp4aaddg_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424916,0.16892311724754658,0.0,0
M_urdglyc_c,1,0.0009389671361502347,9.449985197290602e-05,-0.00348493076338242,0.1039920934078907,0.0,0
M_Nmtrp_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424681,0.16892311724754658,0.0,0
M_amob_c,1,0.0009389671361502347,3.155521620947175e-05,-0.0042404682406740335,0.09470580290334257,0.0,0
M_eca2und_c,1,0.0009389671361502347,0.004522670078287484,-0.0042560804520574485,0.13312737418797266,0.0,0
M_eca4und_c,1,0.0009389671361502347,0.055431610254848815,-0.00420546073242507,0.16892311724754658,0.0,0
M_23cgmp_c,1,0.0009389671361502347,5.417903383581015e-08,-0.004360423936406698,0.07216708411347308,0.0,0
M_pe180_c,1,0.0009389671361502347,0.001173476029772186,0.0029949457866596573,0.12477159296998894,0.0,0
M_pg160_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424653,0.16892311724754658,0.0,0
M_pgp160_c,1,0.0009389671361502347,4.361956027532168e-09,-0.004218067304942176,0.06454850409647428,0.0,0
M_ps160_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424713,0.16892311724754658,0.0,0
M_1odecg3p_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424713,0.16892311724754658,0.0,0
M_tyrp_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974053,0.13295531942327093,0.0,0
M_dgmp_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322049,0.16906192013764318,0.0011666490169084684,0
M_1agpg140_c,1,0.0009389671361502347,7.658967976926714e-06,-0.004136478777223464,0.08922305152103718,0.0,0
M_1tdecg3p_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424535,0.16892311724754658,0.0,0
M_man6pglyc_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_xyl__D_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424548,0.16892311724754658,0.0,0
M_gcald_c,1,0.0009389671361502347,0.0005522131115878601,-0.004710160157437672,0.1151361817613384,0.0,0
M_cu_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322103,0.16906192013764318,0.0011666490169084684,0
M_arab__L_c,1,0.0009389671361502347,1.4981862207822634e-27,-0.004283235311990846,0.007023961953539419,0.0,0
M_kdo_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_doxrbcn_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424621,0.16892311724754658,0.0,0
M_acolipa_c,1,0.0009389671361502347,0.004775091216918409,-0.004670509957629863,0.13478438048313904,0.0,0
M_aconm_c,1,0.0009389671361502347,0.0003869846540250376,-0.004255807898186712,0.11085579569370245,0.0,0
M_indole_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424563,0.16892311724754658,0.0,0
M_all6p_c,1,0.0009389671361502347,0.0011658173901879212,0.0029646938090166575,0.12469597382273438,0.0,0
M_uamag_c,2,0.0018779342723004694,0.014478975754478096,0.06710892632458505,0.1559290313054276,0.0011666490169084684,0
M_apg120_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424654,0.16892311724754658,0.0,0
M_apg140_c,1,0.0009389671361502347,1.4981862207822634e-27,-0.004283235311990845,0.007023961953539419,0.0,0
M_apg160_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424691,0.16892311724754658,0.0,0
M_apg180_c,1,0.0009389671361502347,8.352462115061496e-44,-0.0042092121611706146,0.0014084507042253522,0.0,0
M_cholate_c,1,0.0009389671361502347,8.195274099797906e-06,-0.004133249529526445,0.08980722689110071,0.0,0
M_cpppg3_c,1,0.0009389671361502347,7.760623821904576e-06,-0.004140652241099575,0.09140309054087593,0.0,0
M_glucys_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424801,0.16892311724754658,0.0,0
M_rbl__D_c,1,0.0009389671361502347,2.1337051552974542e-07,-0.004210851288944044,0.07397028826442989,0.0,0
M_cl_c,1,0.0009389671361502347,0.0005558406484505764,-0.004758223016187034,0.11520064770857322,0.0,0
M_cinnm_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424807,0.16892311724754658,0.0,0
M_5drib_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424819,0.16892311724754658,0.0,0
M_galur_c,1,0.0009389671361502347,2.768395307222652e-26,-0.004394479374902394,0.009302550699385315,0.0,0
M_clpn161_c,1,0.0009389671361502347,2.951596247129349e-05,-0.0042096855782502735,0.09337343172566905,0.0,0
M_clpn181_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424817,0.16892311724754658,0.0,0
M_cdpdhdec9eg_c,1,0.0009389671361502347,0.0045525789723610465,-0.004300400649612214,0.13329987483479866,0.0,0
M_cdpdodec11eg_c,1,0.0009389671361502347,0.00461382760309122,-0.004406540626520217,0.13621208659881612,0.0,0
M_cdpdtdec7eg_c,1,0.0009389671361502347,0.0011890992059474797,0.003057340490548417,0.12492310674408728,0.0,0
M_cdpdtdecg_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424792,0.16892311724754658,0.0,0
M_cm_c,1,0.0009389671361502347,1.1259160232880105e-42,-0.004248266706995909,0.0016901408450704226,0.0,0
M_fald_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424808,0.16892311724754658,0.0,0
M_clpn160_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424792,0.16892311724754658,0.0,0
M_cdpdodecg_c,1,0.0009389671361502347,4.361956027532168e-09,-0.004218067304942162,0.06454850409647428,0.0,0
M_sbt__D_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974076,0.13295531942327093,0.0,0
M_cpe160_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324247895,0.16892311724754658,0.0,0
M_cpe180_c,1,0.0009389671361502347,0.0005558406484505764,-0.004758223016187037,0.11520064770857322,0.0,0
M_cpg160_c,1,0.0009389671361502347,2.951596247129349e-05,-0.0042096855782502865,0.09337343172566905,0.0,0
M_cpg180_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424782,0.16892311724754658,0.0,0
M_4r5au_c,1,0.0009389671361502347,3.8244721918207725e-28,-0.0043293086620568785,0.007308717167872098,0.0,0
M_pac_c,1,0.0009389671361502347,5.345762047475537e-08,-0.004244953927483838,0.07191483984883318,0.0,0
M_cdg_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424784,0.16892311724754658,0.0,0
M_pg140_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368343,0.15581094797994072,0.0,0
M_halipa_c,1,0.0009389671361502347,0.00036652785844799336,-0.004213946331967259,0.10973245696400626,0.0,0
M_pg180_c,1,0.0009389671361502347,4.3016995330975465e-09,-0.004301743516877419,0.06323908308206908,0.0,0
M_murein4px4p_c,1,0.0009389671361502347,4.2427126402138425e-36,-0.004357185164473001,0.004175932789720781,0.0,0
M_ckdo_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424812,0.16892311724754658,0.0,0
M_mi1p__D_c,1,0.0009389671361502347,3.242331475690595e-05,-0.004276576280666397,0.09448833837313973,0.0,0
M_gfgaragund_c,1,0.0009389671361502347,5.829762470437741e-38,-0.004342148785146335,0.0028169014084507044,0.0,0
M_gagicolipa_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368346,0.15581094797994072,0.0,0
M_tartr__L_c,1,0.0009389671361502347,4.2427126402138425e-36,-0.004357185164473001,0.004175932789720781,0.0,0
M_ggagicolipa_c,1,0.0009389671361502347,0.00461382760309122,-0.004406540626520214,0.13621208659881612,0.0,0
M_gggagicolipa_c,2,0.0018779342723004694,0.05579336953849205,-0.0046263440553221975,0.16906192013764318,0.0011666490169084684,0
M_gicolipa_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974069,0.13295531942327093,0.0,0
M_garagund_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324248025,0.16892311724754658,0.0,0
M_glycogen_c,1,0.0009389671361502347,2.768395307222652e-26,-0.004394479374902394,0.009302550699385315,0.0,0
M_dhmptp_c,1,0.0009389671361502347,2.2908920894108792e-07,-0.0042639775875943755,0.07442516071894076,0.0,0
M_forcoa_c,1,0.0009389671361502347,2.3759270185650112e-40,-0.004257044117547554,0.0021340162185232605,0.0,0
M_icolipa_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324248094,0.16892311724754658,0.0,0
M_bbtcoa_c,1,0.0009389671361502347,4.509515126186727e-09,-0.004406810935490354,0.06479242853330554,0.0,0
M_fe3hox_c,1,0.0009389671361502347,3.269577905954122e-05,-0.004371985639691011,0.09693679943816808,0.0,0
M_n2o_c,1,0.0009389671361502347,0.0011658173901879212,0.002964693809016643,0.12469597382273438,0.0,0
M_kdo2lipid4p_c,1,0.0009389671361502347,0.055431610254848815,-0.00420546073242482,0.16892311724754658,0.0,0
M_murein5p4p_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424815,0.16892311724754658,0.0,0
M_murein5p3p_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368344,0.15581094797994072,0.0,0
M_so4_p,1,0.0009389671361502347,5.710182130088601e-27,-0.004942041354290903,0.0096579476861167,0.0,0
M_lipa_cold_c,2,0.0018779342723004694,0.0557957773988965,-0.004677545075016267,0.16947970082991082,0.004645416357795898,0
M_met__L_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368346,0.15581094797994072,0.0,0
M_alltn_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_tsul_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_o16aund_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424811,0.16892311724754658,0.0,0
M_eca3und_c,1,0.0009389671361502347,0.055431610254848815,-0.0042054607324248094,0.16892311724754658,0.0,0
M_aso3_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368347,0.15581094797994072,0.0,0
M_1agpg180_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_taur_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_dscl_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424838,0.16892311724754658,0.0,0
M_arg__L_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368347,0.15581094797994072,0.0,0
M_pe161_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_thm_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_gmhep7p_c,2,0.0018779342723004694,0.05579336953849205,-0.0046263440553222495,0.16906192013764318,0.0011666490169084684,0
