BiGG,MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
M_apg180_c,MNXM735480,12.856976133324617,-4.967039894800318,12.856976133324617,0.1644005930443735,0.026747110651793027,1044.5509999999995,927.6230000000002,1043.8260747419104,428,0,0.3057658044200655,-0.7561187221322062,0.7561187221322062,0.3057658044200655,0.3472222222222222,0.5833333333333334,0.875,31.20469834574046,10.038030866735243,2.2209274066549893,-2.261098670720256,2.3833900558463976,-2.306433255667532,7.454074335391062,-0.23009802763977877,4.523958019548105,1218.1860410784873,52.69183787358128,47.401163255718195,48.29559044671811,35.12855939660718,30.918616980448633,32.379210467129084,21.26970519960135,22.680530170095583,13.961974605190138,14.892572534223786,9.239441541259392,10.017468751469067,-1.52,1177059780618811.5,70.48,55.70466343376342,54.73310880879946,443.46120640376193,33.258022182416966,19.31773031677414,6.103966387748303,0.0,7.822697123132171,17.90791586385555,18.948659837146796,0.0,0.0,0.0,290.44571976196426,19.26246486877803,19.26246486877803,13.213763929025836,52.20668201956376,25.730612986987722,0.0,0.0,0.0,341.17858227501677,26.427527858051672,0.0,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,61.649903892244524,42.20674302197058,0.0,328.97064949952016,0.0,0.0,0.0,0.0,157.71999999999997,57.75919165602307,28.948598834739975,0.0,25.869346833290948,19.26246486877803,57.787394606334104,211.8871135565584,0.0,0.0,20.771211599071872,23.258083184823782,38.77041844502527,0.0,50.44490560036586,10.297938711057707,0.0,-1.4024199958474475,0.0,53.108565934513535,4.719853421907626,-4.967039894800318,0.95,72,1,11,0,0,0,0,0,0,11,1,12,59,0,0,0,0,17.631599999999978,295.9532999999996,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
M_cholate_c,MNXM735592,11.457539840010078,-0.9981833084700702,11.457539840010078,0.07466734518703388,0.6626328892426167,407.57100000000014,368.2590000000001,407.2802979279099,166,0,0.06018213261816665,-0.550171675867077,0.550171675867077,0.06018213261816665,1.0689655172413792,1.793103448275862,2.4827586206896552,16.365363251273354,9.427703901379502,2.6516243567478055,-2.632174640659726,2.679123482210875,-2.619652327564678,5.635986107773942,-0.3056474874479271,1.6063269488351186,636.7605586006101,21.13746372257519,18.21825082081316,18.21825082081316,13.585095207140926,11.826493921027552,11.826493921027552,11.413665530451219,11.413665530451219,10.324493574605643,10.324493574605643,8.678402046460208,8.678402046460208,-0.65,2910447.7676771036,21.57707813465809,7.490651980328368,3.2667283509185743,174.4480521536624,25.220646763434644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,104.12481182209602,5.969305287951849,18.31189916324491,25.220646763434644,5.969305287951849,0.0,0.0,46.33741721576191,96.87050536865088,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,39.60078663571887,4.794537184071822,46.33741721576191,78.55860620540598,0.0,0.0,0.0,0.0,100.82,12.073271675700152,25.220646763434644,0.0,53.130359521861735,18.256633715248796,44.94575136048208,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,10.95738712653239,43.85463906501383,-0.1716380327574858,0.6347447659073178,0.0,5.718808050996591,6.672725690974023,0.0,0.9583333333333334,29,3,5,4,0,4,0,0,0,5,3,5,4,4,0,4,4,2.1140000000000003,107.40840000000007,1,3,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_cpppg3_c,MNXM735625,11.518735221354252,-1.1640435202202426,11.518735221354252,0.1483235221790593,0.13841614222654108,656.7360000000004,616.4160000000005,656.28680855964,256,0,0.04171534140016383,-0.5501594948801236,0.5501594948801236,0.04171534140016383,0.3958333333333333,0.5833333333333334,0.7916666666666666,16.374129914648076,9.9612250237717,2.245194818633039,-2.0907013871787363,2.329123893915544,-2.224414513026891,5.664584786070827,-0.3065323665467311,1.7147367594294824,1900.171555598884,34.86071388277728,27.75126769794948,27.75126769794948,22.726162201408233,16.28984741134783,16.28984741134783,12.937781340018415,12.937781340018415,10.016244049233562,10.016244049233562,7.318782196396609,7.318782196396609,-5.000000000000001,27922726502.90729,34.337709370755995,14.005554453481452,7.268698060941828,277.55536196510826,59.54017239943894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.56913371574656,95.11193160229914,0.0,39.60425831565011,23.877221151807397,0.0,19.935914083788834,0.0,104.74480827387465,0.0,90.05903589236367,0.0,0.0,20.426109579362823,0.0,0.0,0.0,43.813135235596235,70.54472171969539,27.694948798762496,115.74232238406772,0.0,0.0,0.0,0.0,223.67999999999998,23.877221151807397,39.60425831565011,0.0,51.36657298340809,25.683286491704038,90.05903589236367,0.0,0.0,27.694948798762496,19.935914083788834,0.0,0.0,0.0,60.2556111257814,46.037748211710124,13.891970344968321,-4.630450458065378,0.0,1.9989444138495425,7.779509695089324,0.0,0.4444444444444444,48,4,12,0,1,1,0,4,4,8,4,12,12,0,0,0,5,-0.3607199999999932,166.65479999999968,4,0,0,0,0,4,4,0,4,4,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_glucys_c,MNXM735669,11.131411249685058,-1.2445527315864615,11.131411249685058,0.07284013605442174,0.24155489668273494,249.268,236.164,249.05506609591,92,0,0.3287279723222676,-0.8619712610782841,0.8619712610782841,0.3287279723222676,1.375,1.9375,2.3125,32.116867222527524,10.149886503142337,2.137211061898425,-2.142795854119023,1.9921861116069255,-2.3282920986671507,7.798539070159914,-0.21927619520999786,4.231358992304442,294.1532572429624,12.715178470694319,8.366970404519943,9.261397595519858,7.379116515310285,4.43835305875369,5.070808590787366,3.042853492739216,3.408001864409327,1.7442300477881811,2.090103549808782,0.8149530818574392,1.0527879972929775,-1.2799999999999998,2067.6863711236715,14.72,7.069698597190306,5.564355894807109,97.38987113155596,21.0532496616843,6.041840829147961,6.041840829147961,0.0,0.0,11.938610575903699,9.786941916707491,4.794537184071822,12.628789148012991,0.0,0.0,18.73938859020963,5.752853606746789,0.0,24.90865655266576,30.465145068274303,0.0,0.0,10.726072209797854,24.925324904147942,5.752853606746789,0.0,0.0,0.0,10.84019487200289,0.0,0.0,12.628789148012991,45.885945974985425,9.589074368143644,0.0,12.841643245852019,4.992404732635669,0.0,0.0,0.0,136.04,29.920037578557228,14.69560176298435,0.0,18.59449685259881,0.0,0.0,0.0,0.0,0.0,17.62119388064866,15.946722266843596,0.0,3.7253745870776296,24.186349626270264,28.143436738893087,5.163047883247949,-3.2293490786232177,-2.3376708553791894,-0.2623000125976318,0.0,0.0,0.625,16,4,7,0,0,0,0,0,0,6,4,8,7,0,0,0,0,-1.6796999999999982,57.55700000000001,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_rbl__D_c,MNXM735687,10.341018518518519,-1.6851851851851858,10.341018518518519,0.7014814814814816,0.3483597996116835,150.12999999999997,140.04999999999998,150.05282342,60,0,0.18875614851023473,-0.39356516064400815,0.39356516064400815,0.18875614851023473,1.3,1.8,2.1,16.36116947839957,10.130000210934499,2.2138237373057024,-2.1140877449003352,1.9232515817235727,-2.373798927238004,5.838220761398765,-0.13682326420841165,3.8088601879317037,112.6059378176129,8.146264369941973,5.266016773216042,5.266016773216042,4.629427617536365,2.7367876057452127,2.7367876057452127,1.8191858663413605,1.8191858663413605,1.0372426127681358,1.0372426127681358,0.40795405087221986,0.40795405087221986,-0.49,139.79835167144978,9.510000000000002,4.345142282145318,2.402432901243281,57.53747659424378,20.426109579362823,18.814814740009524,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,25.220646763434644,5.783244946364939,0.0,0.0,0.0,12.207932775496605,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.63105123025019,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,97.99,31.204941650887378,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.426109579362823,0.0,0.0,10.341018518518519,33.61574074074075,0.0,-0.9013425925925922,0.0,-3.18550925925926,-1.5365740740740739,0.0,0.8,10,4,5,0,0,0,0,0,0,5,4,5,4,0,0,0,0,-2.738099999999999,31.192199999999985,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_4ppan_c,MNXM735771,11.400445011337869,-4.955328222999654,11.400445011337869,0.35197180492567415,0.2674341461527192,296.19199999999995,281.07199999999995,296.05517380973004,112,0,0.26476368914532566,-0.860186479118517,0.860186479118517,0.26476368914532566,1.4736842105263157,2.0,2.4210526315789473,31.204461584789904,9.872614969038253,2.2936058743336445,-2.342481024025518,2.342464471928265,-2.452939396948391,7.442866153689901,-0.3049349602660893,4.545011852268738,387.68084679898976,15.267584713501616,10.43701473753228,11.331441928532195,8.455012906800922,5.2312606316859265,6.726705746696257,4.475077253527367,5.670387687331121,2.157408362958646,2.6127963723480447,1.0049850768716901,1.500863848126753,-0.9900000000000002,5521.3886962506185,18.009999999999998,6.970430382025517,7.91089486811682,109.34995719386835,39.41709446844638,0.0,0.0,0.0,7.822697123132171,0.0,4.565048284931329,0.0,0.0,0.0,13.847474399381248,5.897745344357611,24.349873786187214,12.71084835226122,38.98973802074204,19.68974775544163,0.0,0.0,10.407395202032449,26.372262410055562,13.151638370425493,0.0,0.0,0.0,15.106466392433887,0.0,0.0,7.822697123132171,41.12259438807643,13.883332630714968,5.41499046939678,20.268296022307258,4.992404732635669,0.0,0.0,0.0,165.36999999999998,44.236408200025636,29.572579256277745,0.0,6.544756405912575,0.0,0.0,13.847474399381248,0.0,0.0,9.516151894347487,4.893411602752475,14.521948660139497,0.0,32.23763318969691,31.150233934310638,-1.3285149754346182,-2.393770077909237,0.0,-2.1641458105876095,1.6541655250062983,-4.955328222999654,0.7777777777777778,19,2,9,0,0,0,0,0,0,8,2,10,8,0,0,0,0,-3.2503999999999973,57.49110000000004,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_cl_c,MNXM735978,0.0,0.0,0.0,0.0,0.2682269027736307,35.453,35.453,34.96940125991,8,0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,35.453,35.453,-1.0,-1.0,-2.996,-2.996,0.0,0.0,0.0,0.0,0.0,0.3779644730092272,1.1338934190276817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,1.2900000000000005,1.7382758620689658,10.083103448275864,13.521571012453132,12.407033161179976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_3dhguln_c,MNXM736,10.69287037037037,-2.5035185185185194,10.69287037037037,0.9239342403628115,0.32195758775242217,193.13099999999994,184.05899999999997,193.03537620791002,76,0,0.19762444010967944,-0.5468161433391228,0.5468161433391228,0.19762444010967944,1.2307692307692308,1.6923076923076923,2.0,16.40820616843075,10.059076474201804,2.2908124159754206,-2.1755279052132006,1.978924704173046,-2.4892586080902626,6.020447573589336,-0.3128473756772985,4.332716336151313,201.1594480971451,10.593858127134677,6.452756842146846,6.452756842146846,5.9127900201214985,3.3108038985357515,3.3108038985357515,2.3187001184414453,2.3187001184414453,1.3357877293018448,1.3357877293018448,0.5673618710471632,0.5673618710471632,-1.02,507.2962513945214,11.98,4.873486820879108,3.070998763875189,72.85817456088017,30.327174158275348,12.207932775496605,11.887211334113243,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,35.12171134234717,11.75255023431679,0.0,0.0,0.0,18.31189916324491,6.606881964512918,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,57.097440941437426,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,138.12,36.67133136207461,14.69560176298435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.426109579362823,0.0,0.0,20.611796579743007,44.209045256991686,0.0,-3.6011668556311403,0.0,-6.462407407407408,-0.9239342403628115,0.0,0.6666666666666666,13,4,7,0,0,0,0,0,0,7,4,7,5,0,0,0,0,-4.619599999999998,35.1202,1,4,4,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_tmao_c,MNXM736072,10.041666666666668,-0.25,10.041666666666668,0.25,0.29754475054839136,75.111,66.039,75.068413908,32,0,0.06741257190111836,-0.6333603498293506,0.6333603498293506,0.06741257190111836,1.2,1.2,1.2,16.53577221810204,10.96018005005049,1.7892308835877238,-2.265409895493528,1.7651188514816243,-2.245139974633203,4.04958130865943,-0.8178282738226786,3.0237157840738176,22.364527976600282,4.5,3.855461885963821,3.855461885963821,2.0,1.5242149723349292,1.5242149723349292,1.88936334400504,1.88936334400504,0.0,0.0,0.0,0.0,-0.08,3.6096404744368114,4.920000000000001,0.9536924762600438,2257.9199999999996,32.18721266509545,9.853591876586787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.143015948031568,4.646338851809496,0.0,0.0,0.0,0.0,0.0,21.143015948031568,5.20725302477729,0.0,0.0,0.0,0.0,0.0,0.0,25.789354799841064,0.0,5.20725302477729,0.0,0.0,0.0,0.0,0.0,23.06,0.0,5.20725302477729,0.0,4.646338851809496,0.0,0.0,0.0,21.143015948031568,0.0,0.0,0.0,-0.25,0.0,0.0,10.041666666666668,0.0,0.0,0.0,0.0,0.0,4.708333333333333,1.0,5,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.1904,21.399399999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M_cinnm_c,MNXM736095,9.97470663265306,-1.1723582766439906,9.97470663265306,0.8580555555555558,0.5696148447912659,147.15299999999996,140.09699999999998,147.04515304391,56,0,0.06425396368799353,-0.5454669718268075,0.5454669718268075,0.06425396368799353,1.2727272727272727,1.9090909090909092,2.4545454545454546,16.36452844204243,10.191878009027425,1.8016503464894416,-1.9136221611563635,1.9907144720197698,-2.179480268214212,5.829497833753817,-0.29691746509852457,2.721773554068781,262.15103906059477,8.104448006685086,5.857948465255107,5.857948465255107,5.287693700234705,3.229615495509782,3.229615495509782,2.0630525295851423,2.0630525295851423,1.2114386779630113,1.2114386779630113,0.7284164565188737,0.7284164565188737,-1.5699999999999998,349.0290980341817,7.536044538706258,3.562154412456972,2.667823290461395,64.79238228274231,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.407855449141934,11.639471598530877,0.0,5.969305287951849,9.901064578912528,12.045325394785731,0.0,0.0,0.0,0.0,0.0,41.97130694083893,0.0,0.0,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,5.563451491696996,36.407855449141934,0.0,6.076020106833881,0.0,40.129999999999995,5.969305287951849,9.901064578912528,0.0,0.0,0.0,11.639471598530877,6.076020106833881,0.0,30.33183534230805,0.0,0.0,0.0,0.0,9.97470663265306,9.97470663265306,0.8580555555555558,-1.1723582766439906,9.193593159486015,2.5046296296296293,0.0,0.0,0.0,11,0,2,0,0,0,1,0,1,2,0,2,2,0,0,0,1,0.4497,40.48300000000001,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_5drib_c,MNXM736134,8.90162037037037,-1.2268518518518519,8.90162037037037,0.4768518518518523,0.3747168070595407,134.13099999999997,124.05099999999997,134.0579088,54,0,0.1834328587644618,-0.3875051087659581,0.3875051087659581,0.1834328587644618,1.1111111111111112,1.6666666666666667,1.7777777777777777,16.642279599744167,10.155370486812782,2.3821539172393504,-2.0703484440377293,2.1753224828522812,-2.3068643497366255,4.818482652029815,-0.12367521271057513,2.543759430242489,93.13111721021241,7.016507857945051,5.05929015372224,5.05929015372224,4.125897657686228,2.823351459222141,2.823351459222141,2.212949311491339,2.212949311491339,1.4770912522718318,1.4770912522718318,0.8272700052611598,0.8272700052611598,-0.16,109.16177843814495,6.953122171945702,2.224837103677177,1.0656912559942864,52.68943481798166,20.056445138322168,12.207932775496605,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.103966387748303,20.056445138322168,0.0,0.0,0.0,0.0,31.525663092270744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.92150807710224,4.736862953800049,0.0,6.923737199690624,0.0,0.0,0.0,0.0,69.92,24.601925892580123,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,4.736862953800049,15.319582184522117,4.641203703703704,0.0,0.0,26.41953703703704,0.0,0.0,0.0,-3.8148148148148167,1.5874074074074076,0.0,1.0,9,3,4,0,1,1,0,0,0,4,3,4,0,0,1,1,1,-1.5547000000000002,28.56739999999999,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_galur_c,MNXM736226,9.953930461073318,-2.356851851851853,9.953930461073318,0.10130385487528315,0.3219498997333312,193.13099999999997,184.05899999999997,193.03537620791002,76,0,0.1507550712195933,-0.5472091673628996,0.5472091673628996,0.1507550712195933,1.1538461538461537,1.6153846153846154,1.9230769230769231,16.422750610691136,10.04163774029581,2.300690249149644,-2.2382621478296776,2.025288160602312,-2.515574684356076,5.703869239055531,-0.3196339099953314,4.315238259975466,191.42178863381199,10.593858127134677,6.400350599339552,6.400350599339552,5.9127900201214985,3.29875457777617,3.29875457777617,2.371733127446579,2.371733127446579,1.404231850152846,1.404231850152846,0.6087127898344677,0.6087127898344677,-1.02,507.2962513945214,11.98,4.873486820879108,3.070998763875189,72.85817456088017,35.12171134234717,24.41586555099321,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,35.12171134234717,12.255465811081404,0.0,0.0,0.0,24.41586555099321,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,57.097440941437426,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,138.12,30.385170838945058,14.69560176298435,0.0,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,20.426109579362823,0.0,0.0,19.831330309901738,44.83122448979592,0.0,-2.009584278155706,0.0,-8.652970521541953,0.0,0.0,0.6666666666666666,13,4,7,0,0,0,0,0,0,7,4,7,5,0,0,0,0,-4.621199999999998,35.09819999999999,1,4,4,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_clpn161_c,MNXM736306,12.959356947932092,-5.230514189563317,12.959356947932092,0.066923808159153,0.01955571893688441,1343.7899999999984,1210.7339999999997,1342.8950731838195,538,0,0.30576580442007634,-0.7561187259178659,0.7561187259178659,0.30576580442007634,0.30434782608695654,0.5108695652173914,0.7608695652173914,31.206251290332354,10.084121745086806,2.245485105355236,-2.2790579142258602,2.405884701149429,-2.3113578723423935,7.4569798919295645,-0.23313872551279696,5.324192400121864,1809.5638500614734,67.53892656738564,58.40823257908103,60.197086961080856,44.661364680489186,36.84669095358966,39.76787792695053,24.829804338225763,27.651454279214228,15.714618509000195,17.575814367067498,10.010302301736333,11.566356722155684,-2.980000000000001,4.0297444149650285e+19,89.02,66.62631928803201,65.67077044064348,559.2930439774161,51.93579106239312,19.31773031677414,12.207932775496605,0.0,15.645394246264342,23.877221151807397,28.308245306149946,0.0,0.0,0.0,230.40282860365787,128.41643245852023,25.683286491704038,26.427527858051672,80.24403636854308,39.52261539807174,0.0,0.0,0.0,354.2062858624557,39.641291787077506,48.60816085467105,0.0,0.0,9.78682320550495,0.0,0.0,15.645394246264342,86.93693949697052,65.35068576819742,0.0,335.89438669921077,48.60816085467105,0.0,0.0,0.0,242.6099999999999,97.47580634839416,43.2015959064956,0.0,25.683286491704038,25.683286491704038,154.0997189502243,102.7331459668162,0.0,0.0,76.30310965343354,37.042440462047466,67.41781559975689,0.0,77.22912003011648,10.534650177324067,0.0,-2.280831399735431,0.0,60.43689586711006,4.401155882332336,-10.461028379126633,0.8356164383561644,92,1,17,0,0,0,0,0,0,17,1,19,70,0,0,0,0,19.289699999999996,367.5778000000012,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
