Source	BiGG	MNXM	Stuff	
bigg.metabolite:	acgalfucgalacglcgal14acglcgalgluside_cho	MNXM735643	(Gal)3(GalNAc)1(Glc)1(GlcNAc)2(LFuc)1(Cer)1
bigg.metabolite:	glucys	MNXM735669	Gamma-L-Glutamyl-L-cysteine
bigg.metabolite:	rbl__D	MNXM735687	D-Ribulose
bigg.metabolite:	rbl__L	MNXM735691	L-Ribulose
bigg.metabolite:	acgalfucgalacgalfuc12gal14acglcgalgluside_cho	MNXM735710	TypeIIIAglycolipid
bigg.metabolite:	fucfuc12gal14acglcgalgluside_cho	MNXM735730	Leyglycolipid
bigg.metabolite:	fuc12gal14acglcgalgluside_cho	MNXM735735	TypeIIHglycolipid
bigg.metabolite:	fucgalacglcgal14acglcgalgluside_cho	MNXM735740	VI2Fuc-nLc6
bigg.metabolite:	4ppan	MNXM735771	D-4'-Phosphopantothenate
bigg.metabolite:	gm1b_cho	MNXM735779	GM1b
bigg.metabolite:	CE2206	MNXM735795	24-oxo-1alpha,25-dihydroxyvitaminD3
bigg.metabolite:	fdp_B	MNXM735818	Beta-D-Fructose1,6-bisphosphate
bigg.metabolite:	dtt	MNXM735884	Dithiothreitol
bigg.metabolite:	cl	MNXM735978	Chloride
bigg.metabolite:	21hprgnlone	MNXM735991	21-Hydroxypregnenolone
bigg.metabolite:	M00605	MNXM735991	21-Hydroxypregnenolone
bigg.metabolite:	3dhguln	MNXM736	3-Dehydro-L-gulonate
bigg.metabolite:	4hpro_LT	MNXM736064	Trans4HydroxyLproline
bigg.metabolite:	tmao	MNXM736072	TrimethylamineN-oxide
bigg.metabolite:	 bamppald	MNXM736082	Beta-Aminopropionaldehyde
bigg.metabolite:	aproa	MNXM736083	3Aminopropanal
bigg.metabolite:	cinnm	MNXM736095	Trans-Cinnamate
bigg.metabolite:	formmfr_b	MNXM7361	Formylmethanofuranb
bigg.metabolite:	gm1a_cho	MNXM736105	GM1alpha
bigg.metabolite:	C04051	MNXM736125	C04051
bigg.metabolite:	M01075	MNXM736128	Androst-5-Ene-3,17-Dione
bigg.metabolite:	galgbside_cho	MNXM736131	Galactosylgloboside
bigg.metabolite:	5drib	MNXM736134	5'-deoxyribose
bigg.metabolite:	2omcm	MNXM736139	2-oxo-5-methyl-cis-muconate
bigg.metabolite:	gd2_cho	MNXM736167	GD2
bigg.metabolite:	galur	MNXM736226	D-Galacturonate
bigg.metabolite:	lycop	MNXM736242	Lycopene
bigg.metabolite:	frrppdima	MNXM7363	Fucoserhamnoserhamnosephenolphthioceroldimycocerosate(Mtb)
bigg.metabolite:	clpn161	MNXM736306	Cardiolipin(tetrahexadec-9-enoyl,n-C16:1)
bigg.metabolite:	clpn181	MNXM736311	Cardiolipin(tetraoctadec-11-enoyl,n-C18:1)
bigg.metabolite:	cdpdhdec9eg	MNXM736316	CDP-1,2-dihexadec-9-enoylglycerol
bigg.metabolite:	cdpdodec11eg	MNXM736319	CDP-1,2-dioctadec-11-enoylglycerol
bigg.metabolite:	cdpdtdec7eg	MNXM736325	CDP-1,2-ditetradec-7-enoylglycerol
bigg.metabolite:	cdpdtdecg	MNXM736328	CDP-1,2-ditetradecanoylglycerol
bigg.metabolite:	cdpabeq	MNXM736337	CDP-abequose
bigg.metabolite:	cm	MNXM736341	Chloramphenicol
bigg.metabolite:	fald	MNXM736417	Formaldehyde
bigg.metabolite:	clpn160	MNXM736425	Cardiolipin(tetrahexadecanoyl,n-C16:0)
bigg.metabolite:	cdpdodecg	MNXM736453	CDP-1,2-dioctadecanoylglycerol
bigg.metabolite:	HC02022	MNXM736463	Cholest-5-En-3Beta-YlOctadecanoate
bigg.metabolite:	M01476	MNXM736470	Cholest-5-En-3Beta-Yl(7Z,10Z,13Z,16Z-Docosatetraenoate)
bigg.metabolite:	gbside_cho	MNXM736488	Globoside
bigg.metabolite:	HC02193	MNXM736494	Glycolithocholate
bigg.metabolite:	dptne	MNXM736512	Diploptene
bigg.metabolite:	dpterol	MNXM736515	Diplopterol
bigg.metabolite:	leuktrA4	MNXM736522	LeukotrieneA4cytosol
bigg.metabolite:	L_sergly	MNXM736573	LSerylglycine
bigg.metabolite:	cholphya	MNXM736583	Chlorophylla
bigg.metabolite:	chlb	MNXM736590	Chlorophyllb
bigg.metabolite:	galfragund	MNXM7366	Galactofuranosyl(30)-rhamanosyl-N-acetylglucosamyl-undecaprenyldiphosphate(Mtb)
bigg.metabolite:	cro4	MNXM736620	Chromate
bigg.metabolite:	dgmp	MNXM736654	DGMP
bigg.metabolite:	sbt__D	MNXM736685	D-Sorbitol
bigg.metabolite:	caro	MNXM736699	Beta-Carotene
bigg.metabolite:	M00123	MNXM736773	8Z,11Z-EicosadienoylCoenzymeA
bigg.metabolite:	M00101	MNXM736775	5Z,8Z,11Z-EicosatrienoylCoenzymeA
bigg.metabolite:	CE6227	MNXM736780	CoA-18-COOH-15E-dinor-LTE4
bigg.metabolite:	CE6189	MNXM736782	CoA-20-COOH-18-oxo-LTE4
bigg.metabolite:	CE6190	MNXM736784	CoA-20-COOH-LTE4
bigg.metabolite:	CE6188	MNXM736786	CoA-omega-COOH-dinor-LTE4
bigg.metabolite:	quin	MNXM736788	Quinate
bigg.metabolite:	copre5	MNXM736806	Cobalt-precorrin5
bigg.metabolite:	codscl5b	MNXM736809	Cobalt-precorrin-5b
bigg.metabolite:	copre6	MNXM736811	Cobalt-precorrin6
bigg.metabolite:	3dhq	MNXM736874	3-Dehydroquinate
bigg.metabolite:	Ntmelys	MNXM736897	ProteinN6,N6,N6-trimethyl-L-lysine
bigg.metabolite:	C05302	MNXM736913	2-Methoxyestradiol-17beta
bigg.metabolite:	lanost	MNXM736942	Lanosterol
bigg.metabolite:	cpe160	MNXM736944	Cyclopropanephosphatidylethanolamine(dihexadec-9,10-cyclo-anoyl,n-C16:0cyclo)
bigg.metabolite:	cpe180	MNXM736947	Cyclopropanephosphatidylethanolamine(dioctadec-11,12-cyclo-anoyl,n-C18:0cyclo)
bigg.metabolite:	cpg160	MNXM736952	Cyclopropanephosphatidylglycerol(dihexadec-9,10-cyclo-anoyl,n-C16:0cyclo)
bigg.metabolite:	cpg180	MNXM736955	Cyclopropanephosphatidylglycerol(dioctadec-11,12-cyclo-anoyl,n-C18:0cyclo)
bigg.metabolite:	HC02197	MNXM736983	Sulfoglycolithocholate(2-)
bigg.metabolite:	dheas	MNXM736990	Dehydroepiandrosteronesulfate
bigg.metabolite:	menecyart	MNXM737017	24-Methylenecycloartanol
bigg.metabolite:	C03693	MNXM737035	D-Mannose1,6-bisphosphate
bigg.metabolite:	xylt	MNXM737068	Xylitol
bigg.metabolite:	 bilirub	MNXM737082	Bilirubincytosol
bigg.metabolite:	4r5au	MNXM737103	4-(1-D-Ribitylamino)-5-aminouracil
bigg.metabolite:	CE2047	MNXM737142	9,10-hydroxyoctadec-12(Z)-enoate
bigg.metabolite:	CE2445	MNXM737152	6-trans-leukotrieneB4
bigg.metabolite:	dcaro	MNXM737156	Delta-Carotene
bigg.metabolite:	apoC	MNXM737184	Apocarboxlase(nolysresidue)
bigg.metabolite:	athtp	MNXM737219	Adenosinethiaminetriphosphate
bigg.metabolite:	phitcoa	MNXM737234	E-Phenylitaconyl-CoA
bigg.metabolite:	dextrin	MNXM737241	Dextrin
bigg.metabolite:	pac	MNXM737265	Phenylaceticacid
bigg.metabolite:	3dpdhb	MNXM737269	3-Decaprenyl-4,5-dihdydroxybenzoate
bigg.metabolite:	3hivcoa	MNXM737273	3-Hydroxyisovaleryl-CoA
bigg.metabolite:	mfecostrl	MNXM737287	4alpha-Methylfecosterol
bigg.metabolite:	cdg	MNXM737298	7-deaza-7-carboxyguanine
bigg.metabolite:	pphn	MNXM737312	Prephenate
bigg.metabolite:	fum	MNXM737340	Fumarate
bigg.metabolite:	C11695	MNXM737355	Anandamide
bigg.metabolite:	5aizc	MNXM737371	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate
bigg.metabolite:	pa140	MNXM737414	1,2-ditetradecanoyl-sn-glycerol3-phosphate
bigg.metabolite:	pg140	MNXM737417	Phosphatidylglycerol(ditetradecanoyl,n-C14:0)
bigg.metabolite:	pe1819Z1819Z	MNXM737426	Phosphatidylethanolamine(18:1(9Z)/18:1(9Z))
bigg.metabolite:	dolichol	MNXM737450	Dolichol
bigg.metabolite:	halipa	MNXM737466	Hepta-acylatedKDO(2)-lipid(A)
bigg.metabolite:	pa180	MNXM737489	1,2-dioctadecanoyl-sn-glycerol3-phosphate
bigg.metabolite:	pg180	MNXM737492	Phosphatidylglycerol(dioctadecanoyl,n-C18:0)
bigg.metabolite:	CE5278	MNXM737524	Dopachromeo-semiquinone
bigg.metabolite:	octdececrn	MNXM737565	OctadecenoylCarnitine(Hypothetical,PositionOfDoubleBondUnknown)
bigg.metabolite:	5mdru1p	MNXM737603	5-Methylthio-5-deoxy-D-ribulose1-phosphate
bigg.metabolite:	1a25dhvitd2	MNXM737660	1-alpha,25-DihydroxyvitaminD2
bigg.metabolite:	gly_cys__L	MNXM737700	GlyCys
bigg.metabolite:	CE5252	MNXM737717	Estrone-2,3-quinone
bigg.metabolite:	CE5251	MNXM737719	Estrone-3,4-quinone
bigg.metabolite:	ser__L	MNXM737787	L-Serine
bigg.metabolite:	tacr	MNXM737805	Tacrolimus
bigg.metabolite:	murein4px4p	MNXM737824	Twodisacharidelinkedmureinunits,tetrapeptidecorsslinkedtetrapeptide(A2pm->D-ala)(middleofchain)
bigg.metabolite:	hemeA	MNXM737850	HemeA
bigg.metabolite:	ckdo	MNXM737872	CMP-3-deoxy-D-manno-octulosonate
bigg.metabolite:	C04843	MNXM737896	(5Z,9E,12S,14Z)-8,11,12-trihydroxyicosa-5,9,14-trienoate
bigg.metabolite:	gdpgpi	MNXM7379	Glucosaminylarchaetidyl-myo-inositol
bigg.metabolite:	mi1p__D	MNXM737935	1D-myo-Inositol1-phosphate
bigg.metabolite:	mi3p__D	MNXM737938	1D-myo-Inositol3-phosphate
bigg.metabolite:	anhm4p	MNXM737948	1,6-anhydrous-N-Acetylmuramyl-tetrapeptide
bigg.metabolite:	gfgaragund	MNXM737969	Galactofuranosyl-glucosyl-O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyldiphosphate
bigg.metabolite:	gagicolipa	MNXM737974	Galactosyl-glucosyl-innercoreoligosaccharidelipidA
bigg.metabolite:	polglu	MNXM737994	Poly-gamma-D-glutamate
bigg.metabolite:	tartr__L	MNXM737997	L-tartrate
bigg.metabolite:	gacpail_hs	MNXM7380	Glucosaminyl-acylphosphatidylinositol
bigg.metabolite:	gd1c_cho	MNXM738011	GD1c
bigg.metabolite:	ggchlda	MNXM738042	Geranylgeranyl-Chlorophyllidea
bigg.metabolite:	cys__L	MNXM738068	L-Cysteine
bigg.metabolite:	3dpdhb_me	MNXM738089	3-Decaprenyl-4-hydroxy-5-methoxybenzoate
bigg.metabolite:	ggagicolipa	MNXM738093	Glucosyl-galactosyl-glucosyl-innercoreoligosaccharidelipidA
bigg.metabolite:	gggagicolipa	MNXM738096	Glucosyl-glucosyl-galactosyl-glucosyl-innercoreoligosaccharidelipidA
bigg.metabolite:	gicolipa	MNXM738099	Glucosyl-innercoreoligosaccharidelipidA
bigg.metabolite:	garagund	MNXM738102	Glucosyl-O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyldiphosphate
bigg.metabolite:	glycogen	MNXM738130	Glycogen
bigg.metabolite:	6occhcoa	MNXM738179	6-oxocyclohex-1-ene-1-carboxyl-CoA
bigg.metabolite:	dhmptp	MNXM738182	Dihydromonapterin-triphosphate
bigg.metabolite:	alpp	MNXM738203	Applipoprotein
bigg.metabolite:	forcoa	MNXM738242	Formyl-CoA(4-)
bigg.metabolite:	c16dc	MNXM738244	HexadecanedioicAcidMono-L-CarnitineEster
bigg.metabolite:	cbtnCCP	MNXM738261	Carboxybiotin-carboxyl-carrierprotein
bigg.metabolite:	5pmev	MNXM738283	R5Phosphomevalonate
bigg.metabolite:	g1m6masnB1	MNXM7383	Glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine(protein)
bigg.metabolite:	digalsgalside_cho	MNXM738360	Digalactosylceramidesulfate
bigg.metabolite:	zymst	MNXM738369	Zymosterol
bigg.metabolite:	icolipa	MNXM738373	InnercoreoligosaccharidelipidA(Ecoli)
bigg.metabolite:	 bbtcoa	MNXM738399	Gamma-butyrobetainyl-CoA
bigg.metabolite:	g1m7masnB	MNXM7384	Glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine,isoformB(protein)
bigg.metabolite:	fe3hox	MNXM738412	Fe(III)hydroxamate
bigg.metabolite:	n2o	MNXM738430	Nitrousoxide
bigg.metabolite:	dchac	MNXM738432	Deoxycholate
bigg.metabolite:	vioxan	MNXM738454	Violaxanthin
bigg.metabolite:	3haACP	MNXM738485	(3R)-3-Hydroxyacyl-[acyl-carrierprotein]
bigg.metabolite:	g1m7masnC	MNXM7385	Glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine,isoformC(protein)
bigg.metabolite:	kdo2lipid4p	MNXM738560	KDO(2)-lipidIV(A)withpalmitoleoyl
bigg.metabolite:	dag_hs	MNXM738565	Diacylglycerol(homosapiens)
bigg.metabolite:	HC01118	MNXM738581	PresqualeneDiphosphate
bigg.metabolite:	psqldp	MNXM738585	Presqualenediphosphate
bigg.metabolite:	CE5788	MNXM738590	Kinetensin1-7
bigg.metabolite:	CE5789	MNXM738592	Kinetensin1-8
bigg.metabolite:	CE1401	MNXM738607	Homocysteinethiolactone
bigg.metabolite:	prophe	MNXM738623	Prolyl-Phenylalanine
bigg.metabolite:	xu1p__D	MNXM738646	D-Xylulose1-phosphate
bigg.metabolite:	C03405	MNXM738649	Lactosylceramidesulfate
bigg.metabolite:	murein5p4p	MNXM738657	Twolinkeddisacharidepentapeptideandtetrapeptidemureinunits(uncrosslinked,middleofchain)
bigg.metabolite:	murein5p3p	MNXM738663	Twolinkeddisacharidepentapeptideandtripeptidemureinunits(uncrosslinked,middleofchain)
bigg.metabolite:	udparab	MNXM738669	UDP-L-arabinose
bigg.metabolite:	nadph	MNXM738702	Nicotinamideadeninedinucleotidephosphate-reduced
bigg.metabolite:	lipa_cold	MNXM738728	ColdadaptedKDO(2)-lipid(A)
bigg.metabolite:	oxalc	MNXM738770	4-oxalocrotonate
bigg.metabolite:	mmcoa__R	MNXM738783	(R)-Methylmalonyl-CoA
bigg.metabolite:	met__L	MNXM738804	L-Methionine
bigg.metabolite:	CE2006	MNXM738820	4-hydroxy-2-nonenal
bigg.metabolite:	mnt	MNXM738828	Manninotriose
bigg.metabolite:	alltn	MNXM738834	Allantoin
bigg.metabolite:	melt	MNXM738848	Melibiitol
bigg.metabolite:	dhcrm_cho	MNXM738869	Dihydroceramide
bigg.metabolite:	3mglutr	MNXM738882	3-Methyl-Glutarate
bigg.metabolite:	mocogdp	MNXM738913	Molybdopteringuaninedinucleotide
bigg.metabolite:	pchlld	MNXM738918	Protochlorophyllide
bigg.metabolite:	gbbtn	MNXM738926	Gamma-butyrobetaine
bigg.metabolite:	4tmeabutn	MNXM738927	4-Trimethylammoniobutanoate
bigg.metabolite:	apep	MNXM738981	NalphaAcetylpeptide
bigg.metabolite:	chito2pdol	MNXM738984	N,N'-Diacetylchitobiosyldiphosphodolichol
bigg.metabolite:	3opcoa	MNXM738988	3-oxopropionyl-CoA
bigg.metabolite:	anhgm4p	MNXM739017	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide
bigg.metabolite:	nmthsrtn	MNXM739020	N-Methylserotonin
bigg.metabolite:	tglp	MNXM739032	NTetradecanoylglycylpeptide
bigg.metabolite:	CE4936	MNXM739033	N-acetyl-leukotrieneE4
bigg.metabolite:	rbrdxOX	MNXM739056	Oxidizedrubredoxin
bigg.metabolite:	trans_dd2coa	MNXM739105	TransDodec2enoylCoA
bigg.metabolite:	rbrdxRD	MNXM739108	Reducedrubredoxin
bigg.metabolite:	uAgl	MNXM739166	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine
bigg.metabolite:	upp3	MNXM739179	UroporphyrinIII
bigg.metabolite:	CE5542	MNXM739194	Noradrenochromeo-semiquinone
bigg.metabolite:	pp2coa	MNXM739211	AcrylylCoA
bigg.metabolite:	CE2207	MNXM739212	24-oxo-1alpha,23,25-trihydroxyvitaminD3
bigg.metabolite:	f26bp	MNXM739220	DFructose26bisphosphate
bigg.metabolite:	o16aund	MNXM739235	O16antigenundecaprenyldiphosphate
bigg.metabolite:	eca3und	MNXM739243	(enterobacterialcommonantigen)x3undecaprenyl-diphosphate
bigg.metabolite:	aso3	MNXM739275	Arsenite
bigg.metabolite:	1agpg180	MNXM739301	1-Acyl-sn-glycero-3-phosphoglycerol(n-C18:0)
bigg.metabolite:	CE4876	MNXM739321	Delta12-ProstaglandinJ2
bigg.metabolite:	dscl	MNXM739346	Dihydrosirohydrochlorin
bigg.metabolite:	shcl	MNXM739347	Dihydrosirohydrochlorin
bigg.metabolite:	2mhob	MNXM739353	2-Methyl-1-hydroxybutyl-ThPP
bigg.metabolite:	2mhop	MNXM739355	2-Methyl-1-hydroxypropyl-ThPP
bigg.metabolite:	mercplac	MNXM739426	3-Mercaptolactate
bigg.metabolite:	3mhtpp	MNXM739429	3-Methyl-1-hydroxybutyl-ThPP
bigg.metabolite:	vacc	MNXM739463	Vaccenicacid
bigg.metabolite:	4mlacac	MNXM739482	4Maleylacetoacetate
bigg.metabolite:	4fumacac	MNXM739483	4Fumarylacetoacetate
bigg.metabolite:	leutrna	MNXM739505	L-Leucyl-tRNA(Leu)
bigg.metabolite:	achms	MNXM739518	OAcetylLhomoserine
bigg.metabolite:	arg__L	MNXM739527	L-Arginine
bigg.metabolite:	udcp	MNXM739545	Undecaprenol
bigg.metabolite:	CE4810	MNXM739579	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA
bigg.metabolite:	ch4	MNXM739590	Methane
bigg.metabolite:	pe161	MNXM739592	Phosphatidylethanolamine(dihexadec-9enoyl,n-C16:1)
bigg.metabolite:	Rtotal	MNXM739608	Rtotalc
bigg.metabolite:	Rtotal2	MNXM739609	Rtotal2position
bigg.metabolite:	Rtotal3	MNXM739623	Rtotal3position
bigg.metabolite:	C04805	MNXM739655	5(S)-HETE
bigg.metabolite:	gmhep7p	MNXM739658	D-Glycero-D-manno-heptose7-phosphate
bigg.metabolite:	kdo8p	MNXM739664	3-Deoxy-D-manno-octulosonate8-phosphate
bigg.metabolite:	uaagmda	MNXM739668	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala
bigg.metabolite:	23dhacoa	MNXM739676	2,3-dehydroadipyl-CoA
bigg.metabolite:	3mhis	MNXM739680	3-Methylhistidine
bigg.metabolite:	NPmehis	MNXM739683	NpaiMethylLhistidine
bigg.metabolite:	CE5853	MNXM739689	Alpha-CEHC-glucuronide
bigg.metabolite:	CE5945	MNXM739706	10,11-dihydro-20-dihydroxy-LTB4
bigg.metabolite:	CE6229	MNXM739708	13E-tetranor-16-carboxy-LTE4
bigg.metabolite:	M00938	MNXM739722	4,4-Dimethyl-14Alpha-Formyl-5Alpha-Cholest-8-En-3Beta-Ol
bigg.metabolite:	M00940	MNXM739724	4,4-Dimethyl-14Alpha-Hydroxymethyl-5Alpha-Cholest-8-En-3Beta-Ol
bigg.metabolite:	CE7110	MNXM739726	5,6-epoxy,18R-HEPE
bigg.metabolite:	zxan	MNXM739742	Zeinoxanthin
bigg.metabolite:	n2	MNXM739758	Nitrogen
bigg.metabolite:	glyphe	MNXM739788	Glycylphenylalanine
bigg.metabolite:	gly_phe__L	MNXM739790	GlyPhe
bigg.metabolite:	CE3092	MNXM739849	Glutathionyl-3-hydroxykynurenineglucoside
bigg.metabolite:	1agpg181	MNXM739929	1-Acyl-sn-glycero-3-phosphoglycerol(n-C18:1)
bigg.metabolite:	g3p	MNXM739945	Glyceraldehyde3-phosphate
bigg.metabolite:	CE7088	MNXM739957	PGH3
bigg.metabolite:	progly	MNXM739962	L-Prolinylglycine
bigg.metabolite:	C04308	MNXM739989	Phosphatidyl-N-dimethylethanolamine
bigg.metabolite:	ptd2meeta_SC	MNXM739990	PhosphatidylNdimethylethanolamine
bigg.metabolite:	pg161	MNXM739991	Phosphatidylglycerol(dihexadec-9-enoyl,n-C16:1)
bigg.metabolite:	pgp161	MNXM739994	Phosphatidylglycerophosphate(dihexadec-9-enoyl,n-C16:1)
bigg.metabolite:	pgp180	MNXM739997	Phosphatidylglycerophosphate(dioctadecanoyl,n-C18:0)
bigg.metabolite:	ps180	MNXM740000	Phosphatidylserine(dioctadecanoyl,n-C18:0)
bigg.metabolite:	menylh4spt	MNXM740011	Methenyl-tetrahydrosarcinapterin
bigg.metabolite:	phthiocerol	MNXM740022	PhthiocerolA
bigg.metabolite:	tcynt	MNXM740078	Thiocyanate
bigg.metabolite:	pre_prot	MNXM7401	Glycophosphatidylinositol(GPI)-anchoredproteinprecursor
bigg.metabolite:	C02744	MNXM740114	Psychosinesulfate
bigg.metabolite:	2mpdhl	MNXM740144	S-(2-Methylpropanoyl)-dihydrolipoamide
bigg.metabolite:	cdpglyc	MNXM740148	CDPglycerol
bigg.metabolite:	dgslnt	MNXM740174	Selenodiglutathione
bigg.metabolite:	xolest2_cho	MNXM740184	Cholesterolester
bigg.metabolite:	xolest_cho	MNXM740185	Cholesterolester
bigg.metabolite:	murein5p5p5p	MNXM740231	Threelinkeddisacharidepentapeptidemureinunits(uncrosslinked,middleofchain)
bigg.metabolite:	HC02208	MNXM740252	Prostaglandin-d1
bigg.metabolite:	HC02213	MNXM740256	ProstaglandinE3
bigg.metabolite:	HC02216	MNXM740258	Prostaglandin-f2beta
bigg.metabolite:	CE6232	MNXM740262	ProstaglandinG1
bigg.metabolite:	CE6234	MNXM740264	ProstaglandinH1
bigg.metabolite:	uGgl	MNXM740290	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine
bigg.metabolite:	uAgla	MNXM740294	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine
bigg.metabolite:	abt	MNXM740330	LArabinitol
bigg.metabolite:	retac	MNXM740396	All-trans-Retinylacetate
bigg.metabolite:	rfamp	MNXM740424	Rifampin
bigg.metabolite:	alpro	MNXM740461	SAminomethyldihydrolipoylprotein
bigg.metabolite:	HC01712	MNXM740467	S-Glutaryldihydrolipoamide
bigg.metabolite:	S_gtrdhdlp	MNXM740468	S-Glutaryldihydrolipoamide
bigg.metabolite:	gq1balpha_hs	MNXM7405	GQ1balpha(homosapiens)
bigg.metabolite:	C05708	MNXM740529	Selenomethioninese-oxide
bigg.metabolite:	M01068	MNXM740536	5Alpha-Cholest-8-En-3-One
bigg.metabolite:	HC01787	MNXM740590	Lepidimoide
bigg.metabolite:	gt3_hs	MNXM7406	GT3(homosapiens)
bigg.metabolite:	ACP	MNXM740692	Acylcarrierprotein
bigg.metabolite:	clpn140	MNXM740794	Cardiolipin(tetratetradecanoyl,n-C14:0)
bigg.metabolite:	q10	MNXM740811	Ubiquinone-10
bigg.metabolite:	xol25oh	MNXM740834	25-Hydroxycholesterol
bigg.metabolite:	srch	MNXM740870	Sirohydrochlorin
bigg.metabolite:	scl	MNXM740871	Sirohydrochlorin
bigg.metabolite:	tgua	MNXM740931	Thioguanine
bigg.metabolite:	pgp_EC	MNXM740944	Phosphatidylglycerophosphate(Ecoli)
bigg.metabolite:	r15bp	MNXM740983	D-Ribose1,5-bisphosphate
bigg.metabolite:	tungs	MNXM741004	Tungstate
bigg.metabolite:	murein5p5p	MNXM741014	Twolinkeddisacharidepentapeptidemureinunits(uncrosslinked,middleofchain)
bigg.metabolite:	murein4p3p	MNXM741016	Twolinkeddisacharidetetrapeptideandtripeptidemureinunits(uncrosslinked,middleofchain)
bigg.metabolite:	murein4p4p	MNXM741019	Twolinkeddisacharidetetrapeptidemureinunits(uncrosslinked,middleofchain)
bigg.metabolite:	murein3p3p	MNXM741021	Twolinkeddisacharidetripeptidemureinunits(uncrosslinked,middleofchain)
bigg.metabolite:	uLa4fn	MNXM741041	Undecaprenylphosphate-4-amino-4-formyl-L-arabinose
bigg.metabolite:	HC02191	MNXM741060	Lithocholate
bigg.metabolite:	akgp_hs	MNXM741068	1-alkylglycerol3-phosphate(homosapiens)
bigg.metabolite:	akdhap_hs	MNXM741070	1-alkyldihydroxyacetonephosphate
bigg.metabolite:	hspg	MNXM7411	Heparansulfateproteoglycan
bigg.metabolite:	3c2hmp	MNXM741109	3-Carboxy-2-hydroxy-4-methylpentanoate
bigg.metabolite:	M03153	MNXM741114	17Z-HexacosenoicAcid
bigg.metabolite:	xyl4	MNXM741119	Xylotetraose
bigg.metabolite:	glu__L	MNXM741173	L-Glutamate
bigg.metabolite:	orn	MNXM741175	Ornithine
bigg.metabolite:	orn__L	MNXM741175	LOrnithine
bigg.metabolite:	asntrna	MNXM741177	L-Asparaginyl-tRNA(Asn)
bigg.metabolite:	glytrna	MNXM741182	Glycyl-tRNA(Gly)
bigg.metabolite:	phetrna	MNXM741195	L-Phenylalanyl-tRNA(Phe)
bigg.metabolite:	trptrna	MNXM741200	L-Tryptophanyl-tRNA(Trp)
bigg.metabolite:	glntrna	MNXM741205	L-Glutaminyl-tRNA(Gln)
bigg.metabolite:	alatrna	MNXM741209	L-Alanyl-tRNA(Ala)
bigg.metabolite:	tyrtrna	MNXM741214	L-Tyrosyl-tRNA(Tyr)
bigg.metabolite:	histrna	MNXM741219	L-Histidyl-tRNA(His)
bigg.metabolite:	iletrna	MNXM741224	L-Isoleucyl-tRNA(Ile)
bigg.metabolite:	argtrna	MNXM741229	L-Arginyl-tRNA(Arg)
bigg.metabolite:	thrtrna	MNXM741234	L-Threonyl-tRNA(Thr)
bigg.metabolite:	lystrna	MNXM741241	L-Lysine-tRNA(Lys)
bigg.metabolite:	lpro	MNXM741247	Lipoylprotein
bigg.metabolite:	valtrna	MNXM741266	L-Valyl-tRNA(Val)
bigg.metabolite:	2mcit	MNXM741276	2-Methylcitrate
bigg.metabolite:	phdp	MNXM741282	Phytyldiphosphate
bigg.metabolite:	mppp9om	MNXM741292	Magnesiumprotoporphyrinmonomethylester
bigg.metabolite:	4izp	MNXM741299	4-Imidazolone-5-propanoate
bigg.metabolite:	dvpchlld	MNXM741309	Divinylprotochlorophyllide
bigg.metabolite:	co2dam	MNXM741313	Cob(II)yrinatea,cdiamide
bigg.metabolite:	mettrna	MNXM741322	L-Methionyl-tRNA(Met)
bigg.metabolite:	grxrd	MNXM741333	Glutaredoxin(reduced)
bigg.metabolite:	trdrd	MNXM741334	Reducedthioredoxin
bigg.metabolite:	ak2g_hs	MNXM741340	1-alkyl2-acylglycerol
bigg.metabolite:	ak2g_cho	MNXM741344	1-alkyl2-acylglycerol
bigg.metabolite:	chldb	MNXM741348	Chlorophyllideb
bigg.metabolite:	sertrna	MNXM741350	L-Seryl-tRNA(Ser)
bigg.metabolite:	cobya	MNXM741357	Cobyrinate
bigg.metabolite:	co1dam	MNXM741370	Cob(I)yrinatea,cdiamide
bigg.metabolite:	phphbda	MNXM741384	Pheophorbidea
bigg.metabolite:	C01241	MNXM741387	Phosphatidyl-N-methylethanolamine
bigg.metabolite:	23dappa	MNXM741395	2,3-diaminopropionate
bigg.metabolite:	hpmdtria	MNXM7414	Hepta-methyldotriacontanoicacid(7methylbranches)
bigg.metabolite:	mcbts	MNXM741407	MycobactinS
