BiGG,MNXM,MolWt,NumHeteroatoms,NumHAcceptors,NumValenceElectrons,MolMR,MolLogP,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,charge,NumHDonors
23cgmp,MNXM733912,344.20000000000005,13,10,124,67.7465,-1.9134299999999995,0.4726740035144263,-0.8569328930032786,0.8569328930032786,0.4726740035144263,-1.0,4
pe180,MNXM733922,748.0800000000007,10,8,304,210.7146999999991,12.056699999999989,0.4718592390249758,-0.4616281734359622,0.4718592390249758,0.4616281734359622,0.0,2
23dhmb,MNXM734,133.123,4,4,54,27.311599999999988,-2.1319,0.1213362925167242,-0.5471990398847615,0.5471990398847615,0.1213362925167242,-1.0,2
pg160,MNXM734041,722.982000000001,11,9,292,196.2848999999993,9.890799999999995,0.4719078358362873,-0.4616281734359621,0.4719078358362873,0.4616281734359621,0.0,3
pgp160,MNXM734044,800.9450000000011,15,12,316,202.7575999999992,8.743800000000002,0.4719078387980389,-0.7898733893095977,0.7898733893095977,0.4719078387980389,-2.0,2
ps160,MNXM734047,733.9650000000008,12,10,296,194.37219999999928,8.838500000000005,0.3057658044200654,-0.756119056978532,0.756119056978532,0.3057658044200654,-2.0,1
anhm3p,MNXM734072,645.6190000000007,19,14,254,152.06100000000006,-2.6756999999999893,0.3280567895695189,-0.8618792822073311,0.8618792822073311,0.3280567895695189,-2.0,8
6pgc,MNXM734080,273.11,11,10,102,42.59270000000001,-5.974799999999997,0.1217521553117578,-0.7898733877845939,0.7898733877845939,0.1217521553117578,-3.0,4
1odecg3p,MNXM734212,436.52600000000007,8,7,174,110.07030000000007,3.9973000000000014,0.3053741035181414,-0.7898733836825853,0.7898733836825853,0.3053741035181414,-2.0,1
tyrp,MNXM734272,259.15399999999994,8,6,94,53.58170000000002,-1.8541999999999983,0.3166270583449188,-0.746202266572007,0.746202266572007,0.3166270583449188,-2.0,2
ethso3,MNXM7343,109.126,4,3,38,20.2382,-0.4484999999999999,0.0942692675313961,-0.7479515786751035,0.7479515786751035,0.0942692675313961,-1.0,0
1agpg140,MNXM734523,455.50500000000005,10,9,180,110.64690000000007,2.446400000000001,0.3053741035848233,-0.7561191830585757,0.7561191830585757,0.3053741035848233,-1.0,3
1tdecg3p,MNXM734523,455.50500000000005,10,9,180,110.64690000000007,2.446400000000001,0.3053741035848233,-0.7561191830585757,0.7561191830585757,0.3053741035848233,-1.0,3
man6pglyc,MNXM734566,346.18100000000004,13,11,130,59.42450000000003,-5.601299999999995,0.2648370833277778,-0.7562545499379718,0.7562545499379718,0.2648370833277778,-2.0,5
xyl__D,MNXM734574,150.12999999999997,5,5,60,29.979199999999988,-2.5823,0.1831150062338084,-0.3878997004049285,0.3878997004049285,0.1831150062338084,0.0,4
gcald,MNXM734590,60.05200000000001,2,2,24,13.1498,-0.8224,0.1448694884334433,-0.3888988324812248,0.3888988324812248,0.1448694884334433,0.0,1
cu,MNXM734750,63.546,1,0,10,0.0,-0.0025,1.0,1.0,1.0,1.0,1.0,0
arab__L,MNXM734859,150.13,5,5,60,31.170199999999983,-2.7397,0.1507545862061098,-0.3935788916964168,0.3935788916964168,0.1507545862061098,0.0,4
pnto__R,MNXM734864,218.229,6,5,88,51.42840000000003,-1.5376999999999987,0.2107292843067085,-0.5500989207676146,0.5500989207676146,0.2107292843067085,-1.0,3
kdo,MNXM734869,237.184,8,8,94,45.744000000000014,-4.868599999999996,0.1804511153060721,-0.5417080037973748,0.5417080037973748,0.1804511153060721,-1.0,5
doxrbcn,MNXM735003,544.5330000000004,12,11,208,130.45510000000007,-0.7154999999999989,0.2016312814501295,-0.5068479547044311,0.5068479547044311,0.2016312814501295,1.0,6
acolipa,MNXM735042,4307.340999999964,110,100,1700,967.272600000004,-14.193099999999834,0.4746264228069327,-0.8619164986009697,0.8619164986009697,0.4746264228069327,-6.0,50
dadp,MNXM735047,408.1800000000001,16,14,144,76.51920000000001,-2.612799999999997,0.2713677456417573,-0.7895094717435162,0.7895094717435162,0.2713677456417573,-3.0,2
aconm,MNXM735058,186.119,6,6,72,34.73,-3.0242999999999998,0.3336721426219262,-0.5498014387213187,0.5498014387213187,0.3336721426219262,-2.0,0
indole,MNXM735090,117.15099999999998,1,0,44,38.29870000000001,2.1679,0.0453393472977115,-0.3611762912891017,0.3611762912891017,0.0453393472977115,0.0,1
all6p,MNXM735357,258.119,10,9,96,43.64970000000001,-4.525799999999998,0.1507548295309785,-0.7898733877845938,0.7898733877845938,0.1507548295309785,-2.0,4
o2,MNXM735438,31.998,2,2,12,6.734,0.067,0.0,0.0,0.0,0.0,0.0,0
apg120,MNXM735474,792.0650000000009,12,11,320,212.84729999999905,10.609799999999993,0.3057658044200655,-0.7561187221322062,0.7561187221322062,0.3057658044200655,-1.0,1
apg140,MNXM735476,876.2270000000004,12,11,356,240.5492999999989,12.95039999999998,0.3057658044200655,-0.7561187221322062,0.7561187221322062,0.3057658044200655,-1.0,1
apg160,MNXM735478,960.389,12,11,392,268.2512999999991,15.290999999999965,0.3057658044200655,-0.7561187221322062,0.7561187221322062,0.3057658044200655,-1.0,1
apg180,MNXM735480,1044.5509999999997,12,11,428,295.9532999999996,17.631599999999978,0.3057658044200655,-0.7561187221322062,0.7561187221322062,0.3057658044200655,-1.0,1
cholate,MNXM735592,407.57100000000014,5,5,166,107.40840000000009,2.1140000000000003,0.0601821326181666,-0.550171675867077,0.550171675867077,0.0601821326181666,-1.0,3
cpppg3,MNXM735625,656.7360000000004,12,8,256,166.65479999999968,-0.3607199999999932,0.0417153414001638,-0.5501594948801236,0.5501594948801236,0.0417153414001638,-4.0,4
glucys,MNXM735669,249.268,8,6,92,57.55700000000001,-1.6796999999999982,0.3287279723222676,-0.8619712610782841,0.8619712610782841,0.3287279723222676,-1.0,4
rbl__D,MNXM735687,150.12999999999997,5,5,60,31.192199999999985,-2.738099999999999,0.1887561485102347,-0.3935651606440081,0.3935651606440081,0.1887561485102347,0.0,4
4ppan,MNXM735771,296.19199999999995,10,8,112,57.49110000000004,-3.2503999999999973,0.2647636891453256,-0.860186479118517,0.860186479118517,0.2647636891453256,-3.0,2
cl,MNXM735978,35.453,1,0,8,0.0,-2.996,-1.0,-1.0,1.0,1.0,-1.0,0
3dhguln,MNXM736,193.13099999999997,7,7,76,35.1202,-4.619599999999998,0.1976244401096794,-0.5468161433391228,0.5468161433391228,0.1976244401096794,-1.0,4
tmao,MNXM736072,75.111,2,1,32,21.3994,0.1904,0.0674125719011183,-0.6333603498293506,0.6333603498293506,0.0674125719011183,0.0,0
cinnm,MNXM736095,147.15299999999996,2,2,56,40.48300000000001,0.4497,0.0642539636879935,-0.5454669718268075,0.5454669718268075,0.0642539636879935,-1.0,0
5drib,MNXM736134,134.13099999999997,4,4,54,28.56739999999999,-1.5547000000000002,0.1834328587644618,-0.3875051087659581,0.3875051087659581,0.1834328587644618,0.0,3
galur,MNXM736226,193.131,7,7,76,35.09819999999999,-4.621199999999998,0.1507550712195933,-0.5472091673628996,0.5472091673628996,0.1507550712195933,-1.0,4
clpn161,MNXM736306,1343.7899999999984,19,17,538,367.5778000000012,19.2897,0.3057658044200763,-0.7561187259178659,0.7561187259178659,0.3057658044200763,-2.0,1
clpn181,MNXM736311,1456.005999999998,19,17,586,404.5138000000019,22.41050000000002,0.3057658044200655,-0.7561187259178659,0.7561187259178659,0.3057658044200655,-2.0,1
cdpdhdec9eg,MNXM736316,948.038000000001,20,17,368,235.1470999999992,7.643570000000009,0.4782931806722761,-0.8456009302374486,0.8456009302374486,0.4782931806722761,-2.0,4
cdpdodec11eg,MNXM736319,1004.1460000000008,20,17,392,253.6150999999991,9.20397,0.4782931806722761,-0.8456009302374486,0.8456009302374486,0.4782931806722761,-2.0,4
cdpdtdec7eg,MNXM736325,891.930000000001,20,17,344,216.67909999999924,6.083170000000008,0.4782931806722761,-0.8456009302374486,0.8456009302374486,0.4782931806722761,-2.0,4
cdpdtdecg,MNXM736328,895.9620000000009,20,17,348,216.8670999999992,6.531170000000008,0.4782931806722761,-0.8456009302374486,0.8456009302374486,0.4782931806722761,-2.0,4
cm,MNXM736341,323.13200000000006,9,5,110,74.48780000000001,1.7493000000000003,0.2689451331190732,-0.4946452178785762,0.4946452178785762,0.2689451331190732,0.0,3
fald,MNXM736417,30.026,1,1,12,7.121,-0.1849,0.1063822536585417,-0.3070970261864102,0.3070970261864102,0.1063822536585417,0.0,0
clpn160,MNXM736425,1351.853999999999,19,17,546,367.95380000000114,20.185700000000004,0.3057658044200655,-0.7561187259178659,0.7561187259178659,0.3057658044200655,-2.0,1
cdpdodecg,MNXM736453,1008.1780000000008,20,17,396,253.80309999999903,9.651969999999997,0.4782931806722761,-0.8456009302374486,0.8456009302374486,0.4782931806722761,-2.0,4
dgmp,MNXM736654,345.2080000000001,13,10,126,67.4905,-2.561829999999998,0.2648370666495693,-0.856932893031918,0.856932893031918,0.2648370666495693,-2.0,4
sbt__D,MNXM736685,182.172,6,6,74,38.19879999999999,-3.585399999999998,0.1105786065313125,-0.393579134968567,0.393579134968567,0.1105786065313125,0.0,6
quin,MNXM736788,191.159,6,6,76,37.21119999999999,-3.656099999999999,0.1090010425223031,-0.5470025758361808,0.5470025758361808,0.1090010425223031,-1.0,4
3dhq,MNXM736874,189.143,6,6,74,36.2114,-3.4478999999999997,0.1667048575536554,-0.5469892894514413,0.5469892894514413,0.1667048575536554,-1.0,3
cpe160,MNXM736944,714.9860000000008,10,8,288,194.6730999999993,8.870800000000003,0.2675231905013502,-0.7561195158134322,0.7561195158134322,0.2675231905013502,-1.0,2
cpe180,MNXM736947,771.094000000001,10,8,312,213.14109999999903,10.431199999999992,0.2675231905013502,-0.7561195158134322,0.7561195158134322,0.2675231905013502,-1.0,2
cpg160,MNXM736952,745.9960000000009,11,10,300,198.7920999999992,8.970600000000001,0.3057658044200655,-0.7561187259251791,0.7561187259251791,0.3057658044200655,-1.0,2
cpg180,MNXM736955,802.1040000000011,11,10,324,217.260099999999,10.530999999999992,0.3057658044200655,-0.7561187259251791,0.7561187259251791,0.3057658044200655,-1.0,2
4r5au,MNXM737103,276.249,10,10,108,63.369900000000015,-3.043099999999999,0.318823181568847,-0.4915973743652824,0.4915973743652824,0.318823181568847,0.0,8
pac,MNXM737265,135.142,2,2,52,35.153,-0.0210000000000001,0.0457702469031577,-0.5498062173606987,0.5498062173606987,0.0457702469031577,-1.0,0
cdg,MNXM737298,193.142,7,4,72,42.70439999999999,-0.8577300000000003,0.3374649550360541,-0.8579942037664215,0.8579942037664215,0.3374649550360541,-1.0,4
pphn,MNXM737312,224.168,6,6,86,46.35780000000001,-3.0812999999999997,0.1793378679935873,-0.5488465747635881,0.5488465747635881,0.1793378679935873,-2.0,1
fum,MNXM737340,114.05599999999995,4,4,44,19.154,-2.9576,0.0642960567017714,-0.5454662539365716,0.5454662539365716,0.0642960567017714,-2.0,0
5aizc,MNXM737371,337.181,13,11,124,62.670800000000014,-4.074699999999997,0.2648370808873282,-0.7562545499440461,0.7562545499440461,0.2648370808873282,-2.0,4
pa140,MNXM737414,592.7950000000005,9,6,238,160.99109999999973,8.952900000000001,0.4692117840256548,-0.4616281734393336,0.4692117840256548,0.4616281734393336,0.0,2
pg140,MNXM737417,665.8660000000007,11,10,268,175.59809999999953,7.698400000000008,0.3057658044200655,-0.7561187259251791,0.7561187259251791,0.3057658044200655,-1.0,2
halipa,MNXM737466,2473.1319999999946,44,38,996,635.7444000000024,18.58400000000001,0.4715041346579053,-0.8618884997505507,0.8618884997505507,0.4715041346579053,-4.0,13
pa180,MNXM737489,705.011000000001,9,6,286,197.92709999999929,12.073699999999985,0.4692117840256548,-0.4616281734393336,0.4692117840256548,0.4616281734393336,0.0,2
pg180,MNXM737492,779.0900000000009,11,9,316,214.75289999999907,11.451199999999986,0.4719078358362873,-0.4616281734359621,0.4719078358362873,0.4616281734359621,0.0,3
ser__L,MNXM737787,105.09299999999998,4,3,42,22.697000000000003,-1.6093999999999995,0.3223711468486876,-0.4800213961433728,0.4800213961433728,0.3223711468486876,0.0,3
murein4px4p,MNXM737824,1820.761000000002,53,40,716,429.4494000000012,-7.287500000000001,0.3280567907359234,-0.8621744426991836,0.8621744426991836,0.3280567907359234,-5.0,21
ckdo,MNXM737872,541.3590000000003,19,17,204,102.64779999999998,-6.500929999999992,0.4746513328304573,-0.8456009302374486,0.8456009302374486,0.4746513328304573,-2.0,8
mi1p__D,MNXM737935,258.119,10,9,96,42.513500000000015,-4.981599999999997,0.1196570407869367,-0.7898616422545939,0.7898616422545939,0.1196570407869367,-2.0,5
anhm4p,MNXM737948,716.6980000000009,21,15,282,171.58679999999984,-2.330699999999993,0.3277653190118613,-0.8618792822073311,0.8618792822073311,0.3277653190118613,-2.0,9
gfgaragund,MNXM737969,1640.9210000000007,30,27,646,425.5878000000018,10.493499999999989,0.4806256452822269,-0.8621744406400609,0.8621744406400609,0.4806256452822269,-2.0,11
gagicolipa,MNXM737974,3658.752999999975,90,80,1444,832.551600000002,-6.088299999999975,0.4715041346578531,-0.8619164986009697,0.8619164986009697,0.4715041346578531,-7.0,37
tartr__L,MNXM737997,148.06999999999996,6,6,58,22.027599999999996,-4.791999999999999,0.1244673025600902,-0.5471962352528065,0.5471962352528065,0.1244673025600902,-2.0,2
cys__L,MNXM738068,121.161,4,3,42,29.4642,-0.6718999999999997,0.3208222110058735,-0.4800638842024688,0.4800638842024688,0.3208222110058735,0.0,3
ggagicolipa,MNXM738093,3820.893999999973,95,85,1508,865.1850000000026,-8.26409999999996,0.4715041346578531,-0.8619164986009697,0.8619164986009697,0.4715041346578531,-7.0,40
gggagicolipa,MNXM738096,3983.0349999999694,100,90,1572,897.8184000000036,-10.43989999999988,0.4715041346578531,-0.8619164986009697,0.8619164986009697,0.4715041346578531,-7.0,43
gicolipa,MNXM738099,3496.611999999977,85,75,1380,799.9182000000022,-3.912499999999989,0.4715041346578531,-0.8619164986009697,0.8619164986009697,0.4715041346578531,-7.0,34
garagund,MNXM738102,1478.7800000000004,25,22,582,392.9544000000019,12.669299999999978,0.4806256452822269,-0.8621744406400609,0.8621744406400609,0.4806256452822269,-2.0,8
glycogen,MNXM738130,666.5790000000004,21,21,264,133.88620000000012,-9.7488,0.1867327521498325,-0.3935665150908041,0.3935665150908041,0.1867327521498325,0.0,14
dhmptp,MNXM738182,491.1390000000002,21,16,170,84.64699999999999,-4.370129999999998,0.482078916347376,-0.8569338738186407,0.8569338738186407,0.482078916347376,-4.0,6
forcoa,MNXM738242,791.5190000000007,28,23,282,162.98859999999974,-3.6504999999999983,0.4807077012465598,-0.8619479510375655,0.8619479510375655,0.4807077012465598,-4.0,5
icolipa,MNXM738373,3334.47099999998,80,70,1316,767.2848000000022,-1.7367000000000006,0.4715041346578531,-0.8619164986009697,0.8619164986009697,0.4715041346578531,-7.0,31
bbtcoa,MNXM738399,891.7040000000009,29,23,324,193.37849999999952,-2.827699999999994,0.4782931693351808,-0.8619479510336412,0.8619479510336412,0.4782931693351808,-3.0,5
fe3hox,MNXM738412,325.14300000000003,10,9,116,59.989400000000046,0.0689000000000006,2.0,-0.3763950584186906,2.0,0.3763950584186906,2.0,5
n2o,MNXM738430,44.013,3,1,16,8.86,-0.1584,0.1509572171678792,-0.2942216928460911,0.2942216928460911,0.1509572171678792,0.0,0
kdo2lipid4p,MNXM738560,2078.448,42,36,830,514.982000000002,8.636199999999995,0.4715041346578531,-0.8619164986009697,0.8619164986009697,0.4715041346578531,-4.0,15
murein5p4p,MNXM738657,1910.8630000000028,56,41,752,453.3634000000013,-6.534599999999992,0.3277653190118613,-0.8621744426991836,0.8621744426991836,0.3277653190118613,-4.0,24
murein5p3p,MNXM738663,1839.7840000000024,54,40,724,433.8376000000012,-6.879599999999996,0.3280567895697456,-0.8621744426991836,0.8621744426991836,0.3280567895697456,-4.0,23
nadph,MNXM738702,741.3930000000006,27,23,266,144.63279999999995,-4.61313,0.4782931755187613,-0.8588578275127918,0.8588578275127918,0.4782931755187613,-4.0,6
lipa_cold,MNXM738728,2288.808999999998,43,37,918,579.9332000000022,13.88819999999999,0.4715041346578531,-0.8619164986009697,0.8619164986009697,0.4715041346578531,-4.0,14
met__L,MNXM738804,149.215,4,3,54,38.61019999999999,0.1514000000000002,0.3199991976253802,-0.4800860693347356,0.4800860693347356,0.3199991976253802,0.0,2
alltn,MNXM738834,158.11700000000002,7,3,60,37.4068,-0.7210299999999998,0.3144222368848746,-0.4933477930080209,0.4933477930080209,0.3144222368848746,0.0,5
anhgm4p,MNXM739017,919.8920000000008,27,20,362,217.73919999999967,-3.385400000000008,0.3277653190118613,-0.8621744426991215,0.8621744426991215,0.3277653190118613,-2.0,12
o16aund,MNXM739235,1803.0620000000008,35,32,710,458.2212000000018,8.317700000000004,0.4806256452889512,-0.8621744406400609,0.8621744406400609,0.4806256452889512,-2.0,14
eca3und,MNXM739243,2744.93999999999,63,52,1078,677.8896000000019,5.089799999999967,0.4830401083580989,-0.862175681702743,0.862175681702743,0.4830401083580989,-5.0,22
aso3,MNXM739275,125.94299999999996,4,3,26,12.4104,-2.0518,,,,,0.0,3
1agpg180,MNXM739301,511.61300000000017,10,9,204,129.1149000000001,4.006800000000005,0.3053741035848233,-0.7561191830585757,0.7561191830585757,0.3053741035848233,-1.0,3
dscl,MNXM739346,864.858000000001,20,10,332,215.0314999999997,3.783300000000004,0.3074078562929563,-0.4812301140633461,0.4812301140633461,0.3074078562929563,0.0,11
arg__L,MNXM739527,175.21200000000002,6,2,70,43.462699999999984,-2.055229999999998,0.3618198850173382,-0.4768527140518082,0.4768527140518082,0.3618198850173382,1.0,5
pe161,MNXM739592,687.940000000001,10,8,276,192.05869999999933,10.0483,0.4718592390249758,-0.4616281734359622,0.4718592390249758,0.4616281734359622,0.0,2
gmhep7p,MNXM739658,290.161,11,8,108,52.90310000000003,-3.7434999999999983,0.4691705199617415,-0.3878720681815579,0.4691705199617415,0.3878720681815579,0.0,7
kdo8p,MNXM739664,315.147,12,11,118,51.02570000000002,-5.858199999999996,0.2096089807190711,-0.7898733877798908,0.7898733877798908,0.2096089807190711,-3.0,4
uaagmda,MNXM739668,1916.2370000000008,38,28,754,508.6140000000021,12.762299999999996,0.4830400850088832,-0.8621744426991836,0.8621744426991836,0.4830400850088832,-4.0,13
1agpg181,MNXM739929,509.5970000000002,10,9,202,129.0209000000001,3.782800000000004,0.3053741035848341,-0.7561191830585757,0.7561191830585757,0.3053741035848341,-1.0,3
g3p,MNXM739945,170.05699999999996,7,4,60,30.066899999999997,-1.3445,0.4691824369623334,-0.383179535779402,0.4691824369623334,0.383179535779402,0.0,3
progly,MNXM739962,172.184,5,3,68,43.5913,-0.2205000000000004,0.3248903342673102,-0.4954647943509514,0.4954647943509514,0.3248903342673102,0.0,3
pg161,MNXM739991,717.942000000001,11,10,288,193.8780999999993,8.810800000000004,0.3057658044200763,-0.7561187259251791,0.7561187259251791,0.3057658044200763,-1.0,2
pgp161,MNXM739994,796.9130000000011,15,12,312,202.5695999999992,8.295800000000005,0.4719078387980389,-0.7898733893095977,0.7898733893095977,0.4719078387980389,-2.0,2
pgp180,MNXM739997,857.053000000001,15,12,340,221.22559999999905,10.304199999999993,0.4719078387980389,-0.7898733893095977,0.7898733893095977,0.4719078387980389,-2.0,2
ps180,MNXM740000,790.0730000000008,12,10,320,212.84019999999904,10.398899999999996,0.3057658044200654,-0.756119056978532,0.756119056978532,0.3057658044200654,-2.0,1
tcynt,MNXM740078,58.085,2,2,16,12.978,0.01438,-0.079746475234956,-0.6957977631261403,0.6957977631261403,0.079746475234956,-1.0,0
murein5p5p5p,MNXM740231,2972.912999999985,87,63,1170,708.513400000001,-9.338799999999855,0.3277653173574646,-0.8621744426991836,0.8621744426991836,0.3277653173574646,-6.0,37
rfamp,MNXM740424,822.9530000000005,16,15,322,221.5732999999994,4.9849200000000105,0.3121091952259059,-0.5067356657508716,0.5067356657508716,0.3121091952259059,0.0,6
clpn140,MNXM740794,1239.6379999999992,19,17,498,331.0178000000004,17.064899999999973,0.3057658044200655,-0.7561187259178659,0.7561187259178659,0.3057658044200655,-2.0,1
scl,MNXM740871,854.7780000000006,20,18,330,192.9433999999996,-5.98380000000001,0.0693302101602742,-0.5501714614782195,0.5501714614782195,0.0693302101602742,-8.0,2
r15bp,MNXM740983,306.0559999999999,13,11,108,42.92460000000002,-4.876299999999997,0.1907974607990917,-0.7898733865775058,0.7898733865775058,0.1907974607990917,-4.0,2
tungs,MNXM741004,247.836,5,2,32,2.746,-0.4777,0.0,-1.0,1.0,0.0,-2.0,0
murein5p5p,MNXM741014,1981.942000000003,58,42,780,472.8892000000014,-6.18959999999999,0.3277653173574646,-0.8621744426991836,0.8621744426991836,0.3277653173574646,-4.0,25
murein4p3p,MNXM741016,1768.7050000000015,52,39,696,414.31180000000114,-7.224600000000001,0.3280567895697456,-0.8621744426991836,0.8621744426991836,0.3280567895697456,-4.0,22
murein4p4p,MNXM741019,1839.7840000000024,54,40,724,433.8376000000012,-6.879599999999996,0.3277653190118613,-0.8621744426991836,0.8621744426991836,0.3277653190118613,-4.0,23
murein3p3p,MNXM741021,1697.626000000001,50,38,668,394.786000000001,-7.569600000000003,0.3280567895697456,-0.8621744426991836,0.8621744426991836,0.3280567895697456,-4.0,21
uLa4fn,MNXM741041,1005.436,10,9,402,298.7204999999999,15.693699999999968,0.2701162192714523,-0.7560545760487518,0.7560545760487518,0.2701162192714523,-1.0,3
3c2hmp,MNXM741109,174.152,5,5,70,34.34879999999999,-2.8806999999999987,0.1015626891461992,-0.5497359661622875,0.5497359661622875,0.1015626891461992,-2.0,1
glu__L,MNXM741173,146.122,5,4,58,29.852199999999996,-2.071599999999999,0.3199803672883645,-0.5501705582123831,0.5501705582123831,0.3199803672883645,-1.0,2
orn,MNXM741175,133.17100000000002,4,2,54,32.6003,-1.5795999999999992,0.3199714144826426,-0.4800864243469369,0.4800864243469369,0.3199714144826426,1.0,3
2mcit,MNXM741276,203.126,7,7,80,33.7518,-5.006599999999999,0.1167540384014155,-0.5500416146587661,0.5500416146587661,0.1167540384014155,-3.0,1
23dappa,MNXM741395,104.10899999999998,4,3,42,24.665600000000005,-1.6429999999999998,0.3212906303946778,-0.4800501055732337,0.4800501055732337,0.3212906303946778,0.0,3
seln,MNXM741486,79.96799999999999,1,0,8,7.148999999999999,-0.6485000000000001,,,,,-1.0,0
trp__L,MNXM741553,204.229,4,2,78,57.61390000000001,1.1223,0.3203169210591691,-0.4800776923593587,0.4800776923593587,0.3203169210591691,0.0,3
Sfglutth,MNXM741595,334.33,11,8,124,77.84330000000003,-1.729599999999996,0.3248907103425701,-0.8619721293716524,0.8619721293716524,0.3248907103425701,-1.0,4
uamag,MNXM741611,875.5800000000011,30,24,328,177.2503999999997,-6.727100000000006,0.4830399761105937,-0.8621744406768972,0.8621744406768972,0.4830399761105937,-4.0,8
23doguln,MNXM741619,191.11499999999995,7,7,74,34.12039999999999,-4.411399999999999,0.2463609867456868,-0.5413139217947381,0.5413139217947381,0.2463609867456868,-1.0,3
phe__L,MNXM741664,165.19199999999998,3,2,64,45.75720000000001,0.641,0.3203155016395601,-0.4800777002034423,0.4800777002034423,0.3203155016395601,0.0,2
g3ps,MNXM741693,258.143,10,8,96,47.80430000000002,-3.449599999999997,0.4718405226973894,-0.5483571076042877,0.5483571076042877,0.4718405226973894,-1.0,4
cbm,MNXM742,60.032,3,2,24,9.5834,-1.7115999999999998,0.1309180880173116,-0.5301295613884143,0.5301295613884143,0.1309180880173116,-1.0,1
dmso,MNXM745,78.136,2,1,26,19.9904,-0.0052999999999998,0.0148042140882218,-0.2601579626577377,0.2601579626577377,0.0148042140882218,0.0,0
acald,MNXM75,44.053,1,1,18,11.738,0.2052,0.1164052831422626,-0.3037152698636692,0.3037152698636692,0.1164052831422626,0.0,0
octa,MNXM750,143.206,2,2,60,38.383,1.0968,0.0413836168602481,-0.5501718609055201,0.5501718609055201,0.0413836168602481,-1.0,0
phhlipa,MNXM75132,2694.997999999992,59,54,1072,640.8747000000022,4.510999999999974,0.4715041346578531,-0.8619164986009697,0.8619164986009697,0.4715041346578531,-8.0,19
phphhlipa,MNXM75133,2965.1279999999883,69,63,1172,685.9876000000022,0.5490999999999899,0.4715041346578531,-0.8619164986009697,0.8619164986009697,0.4715041346578531,-10.0,22
phthr,MNXM759,213.082,9,7,78,34.7665,-4.098199999999999,0.2648364577257956,-0.756254553126112,0.756254553126112,0.2648364577257956,-2.0,3
tyr__L,MNXM76,181.191,4,3,70,47.42200000000001,0.3466,0.3203155017884959,-0.5079666451758841,0.5079666451758841,0.3203155017884959,0.0,3
csn,MNXM761,111.10399999999998,4,3,42,26.107199999999995,-0.40523,0.2920246378904724,-0.4803335801011042,0.4803335801011042,0.2920246378904724,0.0,3
ps120,MNXM7659,621.7490000000006,12,10,248,157.43619999999973,5.717700000000004,0.3057658044200654,-0.756119056978532,0.756119056978532,0.3057658044200654,-2.0,1
ps161,MNXM7660,729.933000000001,12,10,292,194.1841999999993,8.390500000000008,0.3057658044200763,-0.756119056978532,0.756119056978532,0.3057658044200763,-2.0,1
ps181,MNXM7662,786.0410000000008,12,10,316,212.65219999999908,9.9509,0.3057658044200654,-0.756119056978532,0.756119056978532,0.3057658044200654,-2.0,1
ps141,MNXM7664,673.8250000000008,12,10,268,175.71619999999947,6.830100000000007,0.3057658059606677,-0.756119056978532,0.756119056978532,0.3057658059606677,-2.0,1
ps140,MNXM7665,677.8570000000008,12,10,272,175.9041999999995,7.278100000000007,0.3057658044200654,-0.756119056978532,0.756119056978532,0.3057658044200654,-2.0,1
dhap,MNXM77,168.04099999999997,7,6,60,25.6513,-2.606899999999999,0.1835965528796911,-0.7898618882922245,0.7898618882922245,0.1835965528796911,-2.0,1
tartr__D,MNXM7948,148.06999999999996,6,6,58,22.027599999999996,-4.791999999999999,0.1244673025600902,-0.5471962352528065,0.5471962352528065,0.1244673025600902,-2.0,2
ichor,MNXM799,224.16799999999995,6,6,86,47.25680000000001,-2.757799999999999,0.1472219985518472,-0.5450605581444301,0.5450605581444301,0.1472219985518472,-2.0,1
nad,MNXM8,662.4220000000004,23,19,240,135.46910000000008,-4.061129999999994,0.4782931993871502,-0.8585301322506403,0.8585301322506403,0.4782931993871502,-1.0,7
23dhdp,MNXM807,167.11999999999998,5,5,64,34.994,-2.744299999999999,0.0934799016070053,-0.5477951887610559,0.5477951887610559,0.0934799016070053,-2.0,0
ragund,MNXM80754,1274.602,19,16,502,350.773800000001,14.274299999999968,0.4806256452821807,-0.8621744406400937,0.8621744406400937,0.4806256452821807,-2.0,6
octdp,MNXM811,719.9010000000006,9,7,280,202.61799999999928,11.368399999999989,0.2715807115379982,-0.7895094709326025,0.7895094709326025,0.2715807115379982,-3.0,0
acorn,MNXM817,174.20000000000002,5,3,70,45.45,0.1548999999999999,0.3280559669651099,-0.496777565238614,0.496777565238614,0.3280559669651099,0.0,3
suchms,MNXM820,218.185,7,6,86,45.42820000000001,-2.1382999999999983,0.320103505960809,-0.5501551505926837,0.5501551505926837,0.320103505960809,-1.0,2
ppal,MNXM821,58.08,1,1,24,16.355,0.5952999999999999,0.1192149442880172,-0.3034142326161929,0.3034142326161929,0.1192149442880172,0.0,0
dhpppn,MNXM826,181.167,4,3,70,43.50960000000002,0.4829999999999997,0.3031802094072839,-0.8699640074166126,0.8699640074166126,0.3031802094072839,-1.0,2
4crsol,MNXM828,108.14,1,1,42,32.84379999999999,1.70062,0.1150944889513926,-0.5079666481555334,0.5079666481555334,0.1150944889513926,0.0,1
ipdp,MNXM83,243.068,9,7,84,41.681000000000026,-0.7170999999999998,0.2712838777298909,-0.7895094717679576,0.7895094717679576,0.2712838777298909,-3.0,0
