,d1_1515,d2_1515,value1515
1866,Chi1v,MaxPartialCharge,0.5412549204664817
1867,Chi1v,MinPartialCharge,-0.5415732179349793
1868,Chi1v,MaxAbsPartialCharge,0.4394222940605489
1869,Chi1v,MinAbsPartialCharge,0.529991855866639
1870,Chi1v,FpDensityMorgan1,-0.6734319796657401
1871,Chi1v,FpDensityMorgan2,-0.4892219159322089
1872,Chi1v,FpDensityMorgan3,-0.16420925244828358
1873,Chi1v,BCUT2D_MWHI,0.6074573050983095
1874,Chi1v,BCUT2D_MWLOW,-0.5684391752431436
1875,Chi1v,BCUT2D_CHGHI,0.6858315367924178
1876,Chi1v,BCUT2D_CHGLO,-0.6697150153517003
1877,Chi1v,BCUT2D_LOGPHI,0.8167630022710675
1878,Chi1v,BCUT2D_LOGPLOW,-0.3829413216739952
1879,Chi1v,BCUT2D_MRHI,0.5828430323128871
1880,Chi1v,BCUT2D_MRLOW,-0.34953779500807686
1881,Chi1v,BalabanJ,-0.3291754734043793
1882,Chi1v,BertzCT,0.943977191247628
1883,Chi1v,Chi0,0.9852278780927654
1884,Chi1v,Chi0n,0.9858059541736371
1885,Chi1v,Chi0v,0.9913988324226716
1886,Chi1v,Chi1,0.9854020214163322
1887,Chi1v,Chi1n,0.9821952634186725
1888,Chi1v,Chi1v,1.0
1889,Chi1v,Chi2n,0.9798314448039213
1890,Chi1v,Chi2v,0.9959270850163569
1891,Chi1v,Chi3n,0.9697772731952837
1892,Chi1v,Chi3v,0.9878849276697647
1893,Chi1v,Chi4n,0.9651179937256246
1894,Chi1v,Chi4v,0.9829487383903763
1895,Chi1v,HallKierAlpha,-0.6658073616357084
1896,Chi1v,Ipc,0.9827945363256981
1897,Chi1v,Kappa1,0.9635704693987447
1898,Chi1v,Kappa2,0.9370651307205193
1899,Chi1v,Kappa3,0.7618768079789855
1900,Chi1v,LabuteASA,0.9857434655956171
1901,Chi1v,PEOE_VSA1,0.7680638517753055
1902,Chi1v,SMR_VSA1,0.8094397398580669
1903,Chi1v,SlogP_VSA2,0.7646462082175292
1904,Chi1v,SlogP_VSA3,0.8036516664647768
1905,Chi1v,TPSA,0.8120002435496497
1906,Chi1v,FractionCSP3,0.34316546367954626
1907,Chi1v,HeavyAtomCount,0.9855120463302888
1908,Chi1v,NOCount,0.8495689195369373
1909,Chi1v,NumHAcceptors,0.842670593048899
1910,Chi1v,NumHeteroatoms,0.8534882611288331
1911,Chi1v,NumRotatableBonds,0.9144136295884915
1912,Chi1v,MolLogP,0.07987028701550122
1913,Chi1v,MolMR,0.9798829759101586
1914,Chi2n,mass,0.9755790176571779
1915,Chi2n,MaxEStateIndex,0.908402679850431
1916,Chi2n,MinEStateIndex,-0.5805969833014679
1917,Chi2n,MaxAbsEStateIndex,0.908402679850431
1918,Chi2n,MinAbsEStateIndex,-0.38759736166763986
1919,Chi2n,qed,-0.7458528583553422
1920,Chi2n,MolWt,0.9755989062073347
1921,Chi2n,HeavyAtomMolWt,0.9703327290132401
1922,Chi2n,ExactMolWt,0.9756061245282943
1923,Chi2n,NumValenceElectrons,0.9876616230168792
1924,Chi2n,MaxPartialCharge,0.5224373958579579
1925,Chi2n,MinPartialCharge,-0.49875312586349696
1926,Chi2n,MaxAbsPartialCharge,0.4003155805136265
1927,Chi2n,MinAbsPartialCharge,0.511219482993336
1928,Chi2n,FpDensityMorgan1,-0.6949075968345655
1929,Chi2n,FpDensityMorgan2,-0.49957132329303516
1930,Chi2n,FpDensityMorgan3,-0.17583113781172097
1931,Chi2n,BCUT2D_MWHI,0.5191388491325826
1932,Chi2n,BCUT2D_MWLOW,-0.6068562130997186
1933,Chi2n,BCUT2D_CHGHI,0.6999835928399403
1934,Chi2n,BCUT2D_CHGLO,-0.6589086161338293
1935,Chi2n,BCUT2D_LOGPHI,0.781158902006976
1936,Chi2n,BCUT2D_LOGPLOW,-0.41470792637752235
1937,Chi2n,BCUT2D_MRHI,0.48975884948998705
1938,Chi2n,BCUT2D_MRLOW,-0.3314421892003153
1939,Chi2n,BalabanJ,-0.34275599277286567
1940,Chi2n,BertzCT,0.9435075412204605
1941,Chi2n,Chi0,0.9857252975821789
1942,Chi2n,Chi0n,0.9955514498161335
1943,Chi2n,Chi0v,0.9881897158346237
1944,Chi2n,Chi1,0.9895760479371394
1945,Chi2n,Chi1n,0.9961278335972092
1946,Chi2n,Chi1v,0.9798314448039213
1947,Chi2n,Chi2n,1.0
1948,Chi2n,Chi2v,0.9806207287433707
1949,Chi2n,Chi3n,0.9943452065815077
1950,Chi2n,Chi3v,0.9845079095745808
1951,Chi2n,Chi4n,0.9883808006170971
1952,Chi2n,Chi4v,0.9772728333307562
1953,Chi2n,HallKierAlpha,-0.7116221650128048
1954,Chi2n,Ipc,0.9892015499523765
1955,Chi2n,Kappa1,0.9566654920166325
1956,Chi2n,Kappa2,0.9317876354986718
1957,Chi2n,Kappa3,0.707636732860161
1958,Chi2n,LabuteASA,0.9885954449133499
1959,Chi2n,PEOE_VSA1,0.7534442908451849
1960,Chi2n,SMR_VSA1,0.7818093899028612
1961,Chi2n,SlogP_VSA2,0.7778021190576744
1962,Chi2n,SlogP_VSA3,0.7577229023865356
1963,Chi2n,TPSA,0.7843608791379104
1964,Chi2n,FractionCSP3,0.34441157793168453
1965,Chi2n,HeavyAtomCount,0.9879757813563467
1966,Chi2n,NOCount,0.8241474560269882
1967,Chi2n,NumHAcceptors,0.8129800790422697
1968,Chi2n,NumHeteroatoms,0.8156435149023961
1969,Chi2n,NumRotatableBonds,0.8978981264144403
1970,Chi2n,MolLogP,0.10084603053270244
1971,Chi2n,MolMR,0.9898667962783251
1972,Chi2v,mass,0.9839734005548376
1973,Chi2v,MaxEStateIndex,0.9143153189057559
1974,Chi2v,MinEStateIndex,-0.6770083986386805
1975,Chi2v,MaxAbsEStateIndex,0.9143153189057559
1976,Chi2v,MinAbsEStateIndex,-0.36763027911852825
1977,Chi2v,qed,-0.7396135625038499
1978,Chi2v,MolWt,0.9840344593474719
1979,Chi2v,HeavyAtomMolWt,0.9815448707716671
1980,Chi2v,ExactMolWt,0.9840018957921605
1981,Chi2v,NumValenceElectrons,0.9860175229961302
1982,Chi2v,MaxPartialCharge,0.540784639302643
1983,Chi2v,MinPartialCharge,-0.5468391091124327
1984,Chi2v,MaxAbsPartialCharge,0.4445497661627257
1985,Chi2v,MinAbsPartialCharge,0.5302399767160397
1986,Chi2v,FpDensityMorgan1,-0.6612091423955211
1987,Chi2v,FpDensityMorgan2,-0.47811265031540046
1988,Chi2v,FpDensityMorgan3,-0.15531946504193356
1989,Chi2v,BCUT2D_MWHI,0.6203929175539039
1990,Chi2v,BCUT2D_MWLOW,-0.5788303743056442
1991,Chi2v,BCUT2D_CHGHI,0.7099610034536422
1992,Chi2v,BCUT2D_CHGLO,-0.6926682689041617
1993,Chi2v,BCUT2D_LOGPHI,0.8306051624651198
1994,Chi2v,BCUT2D_LOGPLOW,-0.404892873029959
1995,Chi2v,BCUT2D_MRHI,0.5910272824505673
1996,Chi2v,BCUT2D_MRLOW,-0.3649025579411612
1997,Chi2v,BalabanJ,-0.3491076954268749
1998,Chi2v,BertzCT,0.9476437318283417
1999,Chi2v,Chi0,0.9836420574370418
2000,Chi2v,Chi0n,0.9819635903964656
2001,Chi2v,Chi0v,0.9883259414611425
2002,Chi2v,Chi1,0.9819682694565317
2003,Chi2v,Chi1n,0.9762418679099835
2004,Chi2v,Chi1v,0.9959270850163567
2005,Chi2v,Chi2n,0.9806207287433708
2006,Chi2v,Chi2v,1.0
2007,Chi2v,Chi3n,0.9685538533009009
2008,Chi2v,Chi3v,0.9908075298423075
2009,Chi2v,Chi4n,0.9636661711253998
2010,Chi2v,Chi4v,0.9861041573135648
2011,Chi2v,HallKierAlpha,-0.6644365990784278
2012,Chi2v,Ipc,0.9799909379283669
2013,Chi2v,Kappa1,0.9595922123620989
2014,Chi2v,Kappa2,0.9221678447596631
2015,Chi2v,Kappa3,0.7447317986243235
2016,Chi2v,LabuteASA,0.9825668144949498
2017,Chi2v,PEOE_VSA1,0.7813904161025352
2018,Chi2v,SMR_VSA1,0.8178104856609708
2019,Chi2v,SlogP_VSA2,0.7761946312355238
2020,Chi2v,SlogP_VSA3,0.804256113395093
2021,Chi2v,TPSA,0.8208424333103314
2022,Chi2v,FractionCSP3,0.34609742475858724
2023,Chi2v,HeavyAtomCount,0.9833352154821876
2024,Chi2v,NOCount,0.8573903910174012
2025,Chi2v,NumHAcceptors,0.8530493198263229
2026,Chi2v,NumHeteroatoms,0.861483856382313
2027,Chi2v,NumRotatableBonds,0.8992439639283817
2028,Chi2v,MolLogP,0.05593980135618631
2029,Chi2v,MolMR,0.9736298421312694
2030,Chi3n,mass,0.9673049415845292
2031,Chi3n,MaxEStateIndex,0.8961586686153378
2032,Chi3n,MinEStateIndex,-0.5556562635012768
2033,Chi3n,MaxAbsEStateIndex,0.8961586686153378
2034,Chi3n,MinAbsEStateIndex,-0.39191629184924537
2035,Chi3n,qed,-0.730772956822022
2036,Chi3n,MolWt,0.9673208478866145
2037,Chi3n,HeavyAtomMolWt,0.9621753462322702
2038,Chi3n,ExactMolWt,0.9673301375481189
2039,Chi3n,NumValenceElectrons,0.9798089382124334
2040,Chi3n,MaxPartialCharge,0.5124048315577332
2041,Chi3n,MinPartialCharge,-0.4767496306726465
2042,Chi3n,MaxAbsPartialCharge,0.3820877620426352
2043,Chi3n,MinAbsPartialCharge,0.5018117301006094
2044,Chi3n,FpDensityMorgan1,-0.6971344157716802
2045,Chi3n,FpDensityMorgan2,-0.4916892713347037
2046,Chi3n,FpDensityMorgan3,-0.16265124810742615
2047,Chi3n,BCUT2D_MWHI,0.4966542327114385
2048,Chi3n,BCUT2D_MWLOW,-0.6148583490760793
2049,Chi3n,BCUT2D_CHGHI,0.709391162930849
2050,Chi3n,BCUT2D_CHGLO,-0.6497264596746155
2051,Chi3n,BCUT2D_LOGPHI,0.7737250900878244
2052,Chi3n,BCUT2D_LOGPLOW,-0.4164496794781358
2053,Chi3n,BCUT2D_MRHI,0.4631340611281639
2054,Chi3n,BCUT2D_MRLOW,-0.30626964512663074
2055,Chi3n,BalabanJ,-0.3697985021291927
2056,Chi3n,BertzCT,0.9436731461233588
2057,Chi3n,Chi0,0.9774920331911467
2058,Chi3n,Chi0n,0.9879467172905927
2059,Chi3n,Chi0v,0.9786560496320317
2060,Chi3n,Chi1,0.984884004545182
2061,Chi3n,Chi1n,0.9924365740157457
2062,Chi3n,Chi1v,0.9697772731952838
2063,Chi3n,Chi2n,0.9943452065815076
2064,Chi3n,Chi2v,0.9685538533009009
2065,Chi3n,Chi3n,1.0
2066,Chi3n,Chi3v,0.9825433517037225
2067,Chi3n,Chi4n,0.9961455572946385
2068,Chi3n,Chi4v,0.9768146041780219
2069,Chi3n,HallKierAlpha,-0.7216145729490115
2070,Chi3n,Ipc,0.9873244249260764
2071,Chi3n,Kappa1,0.9435104716311136
2072,Chi3n,Kappa2,0.9173108828930036
2073,Chi3n,Kappa3,0.6643294191741013
2074,Chi3n,LabuteASA,0.9823275960429882
2075,Chi3n,PEOE_VSA1,0.7468652190823862
2076,Chi3n,SMR_VSA1,0.7699793535401963
2077,Chi3n,SlogP_VSA2,0.7757144984646099
2078,Chi3n,SlogP_VSA3,0.7414512631076129
2079,Chi3n,TPSA,0.774652582073952
2080,Chi3n,FractionCSP3,0.32684166351206284
2081,Chi3n,HeavyAtomCount,0.9820336602362042
2082,Chi3n,NOCount,0.81529746230642
2083,Chi3n,NumHAcceptors,0.8050757894118034
2084,Chi3n,NumHeteroatoms,0.8041972571343845
2085,Chi3n,NumRotatableBonds,0.8731223769879712
2086,Chi3n,MolLogP,0.1033293134108169
2087,Chi3n,MolMR,0.9849971384892167
2088,Chi3v,mass,0.9810114957951525
2089,Chi3v,MaxEStateIndex,0.9108313728297446
2090,Chi3v,MinEStateIndex,-0.6439333152125168
2091,Chi3v,MaxAbsEStateIndex,0.9108313728297446
2092,Chi3v,MinAbsEStateIndex,-0.38913134221240026
2093,Chi3v,qed,-0.7250316556569686
2094,Chi3v,MolWt,0.9810753569964776
2095,Chi3v,HeavyAtomMolWt,0.9782605125766644
2096,Chi3v,ExactMolWt,0.9810379185277033
2097,Chi3v,NumValenceElectrons,0.9856141482904819
2098,Chi3v,MaxPartialCharge,0.5489744402920987
2099,Chi3v,MinPartialCharge,-0.5284498849999236
2100,Chi3v,MaxAbsPartialCharge,0.43010459457179007
2101,Chi3v,MinAbsPartialCharge,0.5390948780970615
2102,Chi3v,FpDensityMorgan1,-0.6665172069949451
2103,Chi3v,FpDensityMorgan2,-0.4634291337514488
2104,Chi3v,FpDensityMorgan3,-0.12894457570868023
2105,Chi3v,BCUT2D_MWHI,0.5992345214760062
2106,Chi3v,BCUT2D_MWLOW,-0.5861400586355299
2107,Chi3v,BCUT2D_CHGHI,0.7278188132255715
2108,Chi3v,BCUT2D_CHGLO,-0.6879955888262653
2109,Chi3v,BCUT2D_LOGPHI,0.8337831905953764
2110,Chi3v,BCUT2D_LOGPLOW,-0.4153657355264611
2111,Chi3v,BCUT2D_MRHI,0.56643836353242
2112,Chi3v,BCUT2D_MRLOW,-0.3478297304552516
2113,Chi3v,BalabanJ,-0.3863532108866019
2114,Chi3v,BertzCT,0.9560753464965392
2115,Chi3v,Chi0,0.9830331338454678
2116,Chi3v,Chi0n,0.9839868012451828
2117,Chi3v,Chi0v,0.9861445140873788
2118,Chi3v,Chi1,0.9858846849565814
2119,Chi3v,Chi1n,0.98200230659034
2120,Chi3v,Chi1v,0.9878849276697647
2121,Chi3v,Chi2n,0.9845079095745808
2122,Chi3v,Chi2v,0.9908075298423074
2123,Chi3v,Chi3n,0.9825433517037224
2124,Chi3v,Chi3v,1.0
2125,Chi3v,Chi4n,0.9787512358697343
2126,Chi3v,Chi4v,0.996377808249321
2127,Chi3v,HallKierAlpha,-0.6902281648310081
2128,Chi3v,Ipc,0.9869897914307502
2129,Chi3v,Kappa1,0.9530078431414261
2130,Chi3v,Kappa2,0.9163318463266291
2131,Chi3v,Kappa3,0.6881151453782931
2132,Chi3v,LabuteASA,0.9848728212746564
2133,Chi3v,PEOE_VSA1,0.7822216080941055
2134,Chi3v,SMR_VSA1,0.8099230751011527
2135,Chi3v,SlogP_VSA2,0.7821030647616477
2136,Chi3v,SlogP_VSA3,0.7884449308196244
2137,Chi3v,TPSA,0.8175860254875952
2138,Chi3v,FractionCSP3,0.32496414629229975
2139,Chi3v,HeavyAtomCount,0.9856080208929919
2140,Chi3v,NOCount,0.854996427230356
2141,Chi3v,NumHAcceptors,0.8506628680511368
2142,Chi3v,NumHeteroatoms,0.8541971551968667
2143,Chi3v,NumRotatableBonds,0.8832659140711724
2144,Chi3v,MolLogP,0.05976486859199371
2145,Chi3v,MolMR,0.979442327663824
2146,Chi4n,mass,0.9610772903327749
2147,Chi4n,MaxEStateIndex,0.8909067622243635
2148,Chi4n,MinEStateIndex,-0.548941499864698
2149,Chi4n,MaxAbsEStateIndex,0.8909067622243635
2150,Chi4n,MinAbsEStateIndex,-0.3984986197565264
2151,Chi4n,qed,-0.7145443379633885
2152,Chi4n,MolWt,0.9610921878449975
2153,Chi4n,HeavyAtomMolWt,0.9566335480908005
2154,Chi4n,ExactMolWt,0.9611012523303124
2155,Chi4n,NumValenceElectrons,0.9720862819625431
2156,Chi4n,MaxPartialCharge,0.5083328413511758
2157,Chi4n,MinPartialCharge,-0.47885905571988546
2158,Chi4n,MaxAbsPartialCharge,0.38569739698674266
2159,Chi4n,MinAbsPartialCharge,0.4986358675217051
2160,Chi4n,FpDensityMorgan1,-0.6920156314428704
2161,Chi4n,FpDensityMorgan2,-0.48037641829392463
2162,Chi4n,FpDensityMorgan3,-0.14409152940975328
2163,Chi4n,BCUT2D_MWHI,0.4886802616046336
2164,Chi4n,BCUT2D_MWLOW,-0.6023272762594957
2165,Chi4n,BCUT2D_CHGHI,0.7057936431518256
2166,Chi4n,BCUT2D_CHGLO,-0.6441249703414811
2167,Chi4n,BCUT2D_LOGPHI,0.7775854319619421
2168,Chi4n,BCUT2D_LOGPLOW,-0.40222745077006433
2169,Chi4n,BCUT2D_MRHI,0.45836269772183147
2170,Chi4n,BCUT2D_MRLOW,-0.30302596618626926
2171,Chi4n,BalabanJ,-0.3931832363700438
2172,Chi4n,BertzCT,0.9473550030409755
2173,Chi4n,Chi0,0.9698302801993354
2174,Chi4n,Chi0n,0.9808149162665708
2175,Chi4n,Chi0v,0.972065386597645
2176,Chi4n,Chi1,0.9797484423302001
2177,Chi4n,Chi1n,0.9867754772599289
2178,Chi4n,Chi1v,0.9651179937256247
2179,Chi4n,Chi2n,0.9883808006170971
2180,Chi4n,Chi2v,0.9636661711253997
2181,Chi4n,Chi3n,0.9961455572946385
2182,Chi4n,Chi3v,0.9787512358697342
2183,Chi4n,Chi4n,1.0
2184,Chi4n,Chi4v,0.9796689649602437
2185,Chi4n,HallKierAlpha,-0.7287673694934604
2186,Chi4n,Ipc,0.9836738109436699
2187,Chi4n,Kappa1,0.9318894440084701
2188,Chi4n,Kappa2,0.9033645467985018
2189,Chi4n,Kappa3,0.6497856315228306
2190,Chi4n,LabuteASA,0.9761278369271765
2191,Chi4n,PEOE_VSA1,0.7374290411847775
2192,Chi4n,SMR_VSA1,0.7593311053859538
2193,Chi4n,SlogP_VSA2,0.7615878467989848
2194,Chi4n,SlogP_VSA3,0.7378053625236143
2195,Chi4n,TPSA,0.76692508750534
2196,Chi4n,FractionCSP3,0.2986920271801577
2197,Chi4n,HeavyAtomCount,0.9762122161295878
2198,Chi4n,NOCount,0.8099525753643011
2199,Chi4n,NumHAcceptors,0.7983821369818045
2200,Chi4n,NumHeteroatoms,0.7990949776788332
2201,Chi4n,NumRotatableBonds,0.8529083049977269
2202,Chi4n,MolLogP,0.1092135975777476
2203,Chi4n,MolMR,0.9796724326045472
2204,Chi4v,mass,0.974627703103494
2205,Chi4v,MaxEStateIndex,0.9060770366373367
2206,Chi4v,MinEStateIndex,-0.6430959110995553
2207,Chi4v,MaxAbsEStateIndex,0.9060770366373367
2208,Chi4v,MinAbsEStateIndex,-0.3949724732343236
2209,Chi4v,qed,-0.7080046463433072
2210,Chi4v,MolWt,0.9746948427309314
2211,Chi4v,HeavyAtomMolWt,0.9726722492475476
2212,Chi4v,ExactMolWt,0.9746530000678791
2213,Chi4v,NumValenceElectrons,0.9773843102423572
2214,Chi4v,MaxPartialCharge,0.5487531924622271
2215,Chi4v,MinPartialCharge,-0.5355635058572628
2216,Chi4v,MaxAbsPartialCharge,0.43796601586478584
2217,Chi4v,MinAbsPartialCharge,0.5398786554417943
2218,Chi4v,FpDensityMorgan1,-0.6566176455409115
2219,Chi4v,FpDensityMorgan2,-0.447048435797866
2220,Chi4v,FpDensityMorgan3,-0.1044383905966903
2221,Chi4v,BCUT2D_MWHI,0.5991606490921955
2222,Chi4v,BCUT2D_MWLOW,-0.5752484343846663
2223,Chi4v,BCUT2D_CHGHI,0.72959659005984
2224,Chi4v,BCUT2D_CHGLO,-0.6865834511843811
2225,Chi4v,BCUT2D_LOGPHI,0.8431640838836262
2226,Chi4v,BCUT2D_LOGPLOW,-0.406665774576069
2227,Chi4v,BCUT2D_MRHI,0.5697920704393232
2228,Chi4v,BCUT2D_MRLOW,-0.3497667644797312
2229,Chi4v,BalabanJ,-0.4117480181596259
2230,Chi4v,BertzCT,0.9589499572120141
2231,Chi4v,Chi0,0.9748390552528061
2232,Chi4v,Chi0n,0.9755980149505191
2233,Chi4v,Chi0v,0.9788171686587114
2234,Chi4v,Chi1,0.9798096907906557
2235,Chi4v,Chi1n,0.9747332402418165
2236,Chi4v,Chi1v,0.9829487383903763
2237,Chi4v,Chi2n,0.9772728333307562
2238,Chi4v,Chi2v,0.9861041573135648
2239,Chi4v,Chi3n,0.976814604178022
2240,Chi4v,Chi3v,0.9963778082493211
2241,Chi4v,Chi4n,0.9796689649602437
2242,Chi4v,Chi4v,1.0
2243,Chi4v,HallKierAlpha,-0.694639796475008
2244,Chi4v,Ipc,0.982377098413946
2245,Chi4v,Kappa1,0.9411663546432026
2246,Chi4v,Kappa2,0.9013210263396867
2247,Chi4v,Kappa3,0.6725903254141904
2248,Chi4v,LabuteASA,0.9778201135089303
2249,Chi4v,PEOE_VSA1,0.778227838320929
2250,Chi4v,SMR_VSA1,0.803390951721558
2251,Chi4v,SlogP_VSA2,0.7725133224637614
2252,Chi4v,SlogP_VSA3,0.7858642077935868
2253,Chi4v,TPSA,0.8149861616730589
2254,Chi4v,FractionCSP3,0.2992639503604101
2255,Chi4v,HeavyAtomCount,0.9790128706080911
2256,Chi4v,NOCount,0.8538079405131963
2257,Chi4v,NumHAcceptors,0.848597059861331
2258,Chi4v,NumHeteroatoms,0.8536352899729613
2259,Chi4v,NumRotatableBonds,0.8629548086638136
2260,Chi4v,MolLogP,0.05740355506409007
2261,Chi4v,MolMR,0.9726187891346543
2262,HallKierAlpha,mass,-0.700037671875197
2263,HallKierAlpha,MaxEStateIndex,-0.7319808970499071
2264,HallKierAlpha,MinEStateIndex,0.3244821812513654
2265,HallKierAlpha,MaxAbsEStateIndex,-0.7319808970499071
2266,HallKierAlpha,MinAbsEStateIndex,0.42575301136212096
2267,HallKierAlpha,qed,0.5011680781936068
2268,HallKierAlpha,MolWt,-0.700064650743544
2269,HallKierAlpha,HeavyAtomMolWt,-0.7050565387280526
2270,HallKierAlpha,ExactMolWt,-0.7000666793960547
2271,HallKierAlpha,NumValenceElectrons,-0.7099331375499693
2272,HallKierAlpha,MaxPartialCharge,-0.46390227513583165
2273,HallKierAlpha,MinPartialCharge,0.5161150733458414
2274,HallKierAlpha,MaxAbsPartialCharge,-0.41419687140493283
2275,HallKierAlpha,MinAbsPartialCharge,-0.4591845859823336
2276,HallKierAlpha,FpDensityMorgan1,0.3789815987988859
2277,HallKierAlpha,FpDensityMorgan2,0.19156868661229717
2278,HallKierAlpha,FpDensityMorgan3,-0.061433865976744564
2279,HallKierAlpha,BCUT2D_MWHI,-0.241164665925966
2280,HallKierAlpha,BCUT2D_MWLOW,0.3524440605758062
2281,HallKierAlpha,BCUT2D_CHGHI,-0.46702637391287166
2282,HallKierAlpha,BCUT2D_CHGLO,0.35809794951163015
2283,HallKierAlpha,BCUT2D_LOGPHI,-0.5077939946235736
2284,HallKierAlpha,BCUT2D_LOGPLOW,0.26214318827109134
2285,HallKierAlpha,BCUT2D_MRHI,-0.3255360168487978
2286,HallKierAlpha,BCUT2D_MRLOW,0.18378834551489492
2287,HallKierAlpha,BalabanJ,0.3331268154513783
2288,HallKierAlpha,BertzCT,-0.8240274857870441
2289,HallKierAlpha,Chi0,-0.7304889536834769
2290,HallKierAlpha,Chi0n,-0.7220828343460546
2291,HallKierAlpha,Chi0v,-0.6987375778633265
2292,HallKierAlpha,Chi1,-0.7424725027710094
2293,HallKierAlpha,Chi1n,-0.7135958315149935
2294,HallKierAlpha,Chi1v,-0.6658073616357084
2295,HallKierAlpha,Chi2n,-0.7116221650128048
2296,HallKierAlpha,Chi2v,-0.6644365990784278
2297,HallKierAlpha,Chi3n,-0.7216145729490115
2298,HallKierAlpha,Chi3v,-0.6902281648310082
2299,HallKierAlpha,Chi4n,-0.7287673694934604
2300,HallKierAlpha,Chi4v,-0.6946397964750078
2301,HallKierAlpha,HallKierAlpha,0.9999999999999998
2302,HallKierAlpha,Ipc,-0.7508259351096527
2303,HallKierAlpha,Kappa1,-0.6526413140958913
2304,HallKierAlpha,Kappa2,-0.6058439062130658
2305,HallKierAlpha,Kappa3,-0.3700458943475007
2306,HallKierAlpha,LabuteASA,-0.7263752391805699
2307,HallKierAlpha,PEOE_VSA1,-0.5623819976931477
2308,HallKierAlpha,SMR_VSA1,-0.5167439750100608
2309,HallKierAlpha,SlogP_VSA2,-0.5487187582623477
2310,HallKierAlpha,SlogP_VSA3,-0.5182271738529813
2311,HallKierAlpha,TPSA,-0.6246755767512361
2312,HallKierAlpha,FractionCSP3,0.2371133156667368
2313,HallKierAlpha,HeavyAtomCount,-0.7388994383383656
2314,HallKierAlpha,NOCount,-0.6447159007193207
2315,HallKierAlpha,NumHAcceptors,-0.6026890527634713
2316,HallKierAlpha,NumHeteroatoms,-0.6138322597505461
2317,HallKierAlpha,NumRotatableBonds,-0.5990755651938808
2318,HallKierAlpha,MolLogP,-0.05922910291796104
2319,HallKierAlpha,MolMR,-0.7337813414373309
2320,Ipc,mass,0.9871610194451119
2321,Ipc,MaxEStateIndex,0.9231169065459772
2322,Ipc,MinEStateIndex,-0.6222818110144825
2323,Ipc,MaxAbsEStateIndex,0.9231169065459772
2324,Ipc,MinAbsEStateIndex,-0.39385927827685907
2325,Ipc,qed,-0.7484703170433398
2326,Ipc,MolWt,0.9871897101132726
2327,Ipc,HeavyAtomMolWt,0.9850571451002876
2328,Ipc,ExactMolWt,0.9871890495420664
2329,Ipc,NumValenceElectrons,0.9941973894621086
2330,Ipc,MaxPartialCharge,0.5561058546606356
2331,Ipc,MinPartialCharge,-0.5431056387965459
2332,Ipc,MaxAbsPartialCharge,0.44348488084587645
2333,Ipc,MinAbsPartialCharge,0.5454180767668187
2334,Ipc,FpDensityMorgan1,-0.6753892579010795
2335,Ipc,FpDensityMorgan2,-0.47107819127846035
2336,Ipc,FpDensityMorgan3,-0.1342072569454406
2337,Ipc,BCUT2D_MWHI,0.547741032205442
2338,Ipc,BCUT2D_MWLOW,-0.5833006406503048
2339,Ipc,BCUT2D_CHGHI,0.7125211174561492
2340,Ipc,BCUT2D_CHGLO,-0.6643861210349379
2341,Ipc,BCUT2D_LOGPHI,0.8018226421462398
2342,Ipc,BCUT2D_LOGPLOW,-0.40714897139261386
2343,Ipc,BCUT2D_MRHI,0.5284317487722677
2344,Ipc,BCUT2D_MRLOW,-0.33411960670008395
2345,Ipc,BalabanJ,-0.3665227972039037
2346,Ipc,BertzCT,0.9715839316514476
2347,Ipc,Chi0,0.9946733593925587
2348,Ipc,Chi0n,0.9930880765772955
2349,Ipc,Chi0v,0.9892609985113684
2350,Ipc,Chi1,0.9989709298309737
2351,Ipc,Chi1n,0.9904678666685609
2352,Ipc,Chi1v,0.9827945363256981
2353,Ipc,Chi2n,0.9892015499523766
2354,Ipc,Chi2v,0.9799909379283668
2355,Ipc,Chi3n,0.9873244249260764
2356,Ipc,Chi3v,0.98698979143075
2357,Ipc,Chi4n,0.9836738109436698
2358,Ipc,Chi4v,0.9823770984139463
2359,Ipc,HallKierAlpha,-0.7508259351096527
2360,Ipc,Ipc,1.0
2361,Ipc,Kappa1,0.9592342293253214
2362,Ipc,Kappa2,0.9255518283810092
2363,Ipc,Kappa3,0.691791608294978
2364,Ipc,LabuteASA,0.9948605257909631
2365,Ipc,PEOE_VSA1,0.7914915036777531
2366,Ipc,SMR_VSA1,0.8160956557415177
2367,Ipc,SlogP_VSA2,0.7959866287344769
2368,Ipc,SlogP_VSA3,0.7873929950499613
2369,Ipc,TPSA,0.830629152789612
2370,Ipc,FractionCSP3,0.2792874093843015
2371,Ipc,HeavyAtomCount,0.9977298036954403
2372,Ipc,NOCount,0.8673828573900452
2373,Ipc,NumHAcceptors,0.8555233139635837
2374,Ipc,NumHeteroatoms,0.8596653145968162
2375,Ipc,NumRotatableBonds,0.8939044539543962
2376,Ipc,MolLogP,0.05366891757794319
2377,Ipc,MolMR,0.988089318946542
2378,Kappa1,mass,0.9826733911238021
2379,Kappa1,MaxEStateIndex,0.8998433870406455
2380,Kappa1,MinEStateIndex,-0.6452135441153546
2381,Kappa1,MaxAbsEStateIndex,0.8998433870406455
2382,Kappa1,MinAbsEStateIndex,-0.3695680315816467
2383,Kappa1,qed,-0.773277075176211
2384,Kappa1,MolWt,0.9826568233256562
