BiGG,MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,SMR_VSA1,SlogP_VSA2,SlogP_VSA3,TPSA,FractionCSP3,HeavyAtomCount,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR
3oocoa,MNXM1093448,12.647212421846357,-5.83496175764113,12.647212421846357,0.0095087141768683,0.0241780363061024,903.6910000000008,859.3390000000007,903.1698327776404,328,0.4807077012465598,-0.8619479510336331,0.8619479510336331,0.4807077012465598,1.0689655172413792,1.7586206896551724,2.431034482758621,32.16658060140072,9.872606153581245,2.482518543533599,-2.342528233418058,2.608441514683628,-2.451477879578222,8.132350424358199,-0.3465975040326838,1.498856734388862,1929.7329474056785,43.47611624794227,31.334477845026417,34.83425599895389,26.948945167292997,17.35013074464609,22.78721302100071,13.273419505506942,18.5747485658546,8.040087146974356,11.976381292039722,5.0549910983886726,8.53833259883729,-2.7700000000000014,954525661892.0022,49.59144469060884,21.658029224492573,15.681064683404848,335.09104117638407,69.54389133324943,85.90271102186944,118.6849216696762,45.90295503149672,399.00000000000006,0.6896551724137931,58,25,24,29,25,-1.7745999999999968,195.01109999999957
occoa,MNXM1093479,12.64762908851302,-5.825531711618776,12.64762908851302,0.001946207920155,0.0346942023662624,889.7080000000009,843.3400000000007,889.1905682216404,324,0.4807077012465598,-0.8619479510336412,0.8619479510336412,0.4807077012465598,1.0526315789473684,1.736842105263158,2.421052631578948,32.1665805057209,9.872606176902348,2.482406813325347,-2.3425282567566503,2.6084356646566333,-2.451477695331756,8.131708935330513,-0.3465904709439782,1.497794198694225,1847.0919824040477,42.60587275993919,31.1333363357491,34.63311448967657,26.55509831717564,17.43889981822761,22.87598209458223,13.26507445680204,18.5664035171497,8.123866173347574,12.119946896347468,5.127475034608207,8.636441959320827,-2.4400000000000013,669084140102.9451,48.92566042944969,21.707605124391563,15.923973956499209,330.9295190763403,69.54389133324943,81.10817383779761,112.90167672331128,41.108417847424896,381.9300000000001,0.7241379310344828,57,24,23,28,25,-0.9535999999999965,194.6210999999995
teo2,MNXM1094276,8.586666666666666,-4.1066666666666665,8.586666666666666,4.1066666666666665,0.3718889079454462,175.59699999999998,175.59699999999998,177.89206541982003,26,0.0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8030394876740514,26.264662506490403,3.5773502691896257,1.6329931618554523,3.96335765891742,1.7320508075688772,0.5000000000000001,3.3541019662496856,0.2041241452319316,1.369306393762916,0.0,0.0,0.0,0.0,0.5096103896103894,3.2451124978365318,4.50961038961039,1.7945423019845756,22.0221394717324,30.970617221810382,0.0,10.046125147765425,20.358362381100356,3.104397470437544,63.19,0.0,4,3,3,4,0,-2.8776,6.440499999999999
tma,MNXM1094294,2.083333333333333,1.4166666666666667,2.083333333333333,1.4166666666666667,0.3565154044801438,60.120000000000005,50.04,60.08077574008999,26,0.0660980141023264,-0.3422460992660532,0.3422460992660532,0.0660980141023264,1.0,1.0,1.0,15.008501688765865,11.011498311234131,1.60708637803432,-1.8812344631980464,0.8644337702908458,-3.0159337702908435,3.5905310097239944,-0.8355310097239939,2.3237900077244498,8.0,3.5773502691896257,3.5,3.5,1.7320508075688772,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,-0.04,3.2451124978365318,3.96,1.297837837837838,1128.9599999999998,27.22896892682613,4.899909730850478,4.899909730850478,21.143015948031568,0.0,4.44,1.0,4,1,0,1,0,-1.2392999999999994,18.734700000000004
fgam,MNXM1094915,11.186129998810223,-4.7506648781485685,11.186129998810223,0.1576177253882884,0.2134699269455313,312.171,299.06699999999995,312.03696378582003,116,0.4691706850982848,-0.8644500349308478,0.8644500349308478,0.4691706850982848,1.4,2.05,2.6,31.204461704546272,10.132667600457646,2.4289885395474986,-2.1472146237940875,2.3674538364167264,-2.34451032780954,7.458296937499662,-0.2196379498370501,2.618502766329569,422.17060995602174,15.336498814253964,9.972701529140249,10.867128720140162,9.242200722131876,5.299486236496002,6.829782979836222,3.801561019365349,5.040913810554659,2.316496011841593,2.801916573356376,1.4420103945823357,1.7831261483880931,-1.0700000000000005,18326.083345386764,16.98282620179609,7.086332056442077,5.133240858508129,112.62076329346176,39.94220047130349,44.03859118531097,69.98972296507146,13.825658400443196,187.29,0.75,20,11,9,12,6,-4.3101999999999965,59.46470000000004
fpram,MNXM1094916,10.531030393651696,-4.7157694384912245,10.531030393651696,0.2315681295666412,0.1641052018407794,312.19500000000005,297.07499999999993,312.06022464991,116,0.4691706850475686,-0.8644487070816466,0.8644487070816466,0.4691706850475686,1.5,2.15,2.7,31.204461691575343,10.128616435775962,2.433627226416367,-2.1700268076005265,2.36516898237557,-2.439665844648917,7.458297354934013,-0.2004645404474146,2.5120214513940704,412.5261654172963,15.336498814253964,10.117239643176426,11.01166683417634,9.242200722131876,5.402231538361743,6.932528281701963,3.931651332184588,5.171004123373898,2.409818302149817,2.8952388636646,1.5220676773040105,1.863183431109768,-1.0700000000000005,18326.083345386764,16.98282620179609,7.086332056442077,5.133240858508129,113.16642023827843,40.15246168046912,38.93206379047026,69.92759740647112,13.825658400443196,187.75,0.75,20,11,8,12,6,-3.502129999999997,62.89210000000004
ppi,MNXM11,9.43576388888889,-5.612847222222223,9.43576388888889,2.625,0.4505900864057176,174.94899999999998,173.94099999999997,174.92139637173003,56,0.2686511126765926,-0.7895095320726844,0.7895095320726844,0.2686511126765926,1.2222222222222223,1.5555555555555556,1.5555555555555556,31.270127233264606,15.708964753681151,2.0245695875125427,-2.31823423534749,2.4516873368656213,-2.1728868848990923,7.575232848456536,-0.3388231142932454,4.074479309921039,147.35517231528556,7.707106781186548,3.791130529283053,5.579984911282884,3.707106781186548,1.4780193008453877,4.434057902536163,0.9974190256210272,3.4821550254197184,0.2031815038336777,1.8286335345031,0.1263710176427684,1.137339158784916,0.2599999999999999,27.435741083179973,9.26,2.476088941667861,8.26,49.76401050067405,24.13869469594123,33.01437435049615,4.893411602752475,13.440727939486244,132.78,0.0,9,7,6,9,2,-2.707599999999999,18.5168
udpacgal,MNXM1100890,12.421304106053489,-5.651219815069327,12.421304106053489,0.6644629972889098,0.0743856950032474,605.3390000000004,580.1390000000005,605.0670167598197,222,0.4830399747627669,-0.8621744416517452,0.8621744416517452,0.4830399747627669,1.1025641025641026,1.7435897435897436,2.333333333333333,31.270371711071498,9.974630022948531,2.496559547954036,-2.404187081046507,2.6125097391849725,-2.58274152344469,7.607630420045766,-0.275141788961469,1.6619547562770094,1193.2167307224336,29.28372809251716,19.714112574097108,21.50296695609694,18.047350273106872,10.864889554714605,13.85577978473527,8.2672365726425,11.263674325922915,5.440531498240856,8.040991240390905,3.661177262481152,5.819111523997003,-1.8700000000000008,154682644.86077634,31.65491681290141,12.332236746929688,7.658655557486314,217.6851516002353,55.00624087698998,77.49446313989986,112.93771350680348,31.961948170509977,315.27000000000004,0.7058823529411765,39,20,18,22,10,-5.226999999999992,116.29659999999998
fcl__L,MNXM1101253,10.486574074074074,-1.7083333333333337,10.486574074074074,0.8423148148148147,0.3727300443671321,164.15699999999998,152.06099999999998,164.068473484,66,0.1887683244505632,-0.3906029996246596,0.3906029996246596,0.1887683244505632,1.3636363636363635,1.818181818181818,2.090909090909091,16.36655663290396,10.064338894675853,2.261401519958278,-2.1725884069863826,1.995021126541182,-2.4157677480684647,5.838994487070421,-0.1399958170028142,4.010664407384933,132.93433232624653,9.01650785794505,6.136260261219121,6.136260261219121,5.00210641759854,3.1811940415346323,3.1811940415346323,2.300459944086076,2.300459944086076,1.3034689067259533,1.3034689067259533,0.5478027148522314,0.5478027148522314,-0.49,197.6657789281515,10.509999999999998,4.400732977167427,2.938662377458701,63.90241870864038,20.426109579362823,25.220646763434644,51.12813565348558,4.794537184071822,97.99,0.8333333333333334,11,5,5,5,4,-2.3496,35.78719999999999
uacmam,MNXM1101258,12.421304106053489,-5.651219815069327,12.421304106053489,0.6644629972889098,0.0743856950032474,605.3390000000004,580.1390000000005,605.0670167598197,222,0.4830399747627669,-0.8621744416517452,0.8621744416517452,0.4830399747627669,1.1025641025641026,1.7435897435897436,2.333333333333333,31.270371711071498,9.974630022948531,2.496559547954036,-2.404187081046507,2.6125097391849725,-2.58274152344469,7.607630420045766,-0.275141788961469,1.6619547562770094,1193.2167307224336,29.28372809251716,19.714112574097108,21.50296695609694,18.047350273106872,10.864889554714605,13.85577978473527,8.2672365726425,11.263674325922915,5.440531498240856,8.040991240390905,3.661177262481152,5.819111523997003,-1.8700000000000008,154682644.86077634,31.65491681290141,12.332236746929688,7.658655557486314,217.6851516002353,55.00624087698998,77.49446313989986,112.93771350680348,31.961948170509977,315.27000000000004,0.7058823529411765,39,20,18,22,10,-5.226999999999992,116.29659999999998
agdpcbi,MNXM1101279,13.63124140420731,-5.56156673917568,13.63124140420731,0.0,0.0157127981778444,1663.5150000000003,1567.7549999999994,1662.582405899908,618,2.0,-0.8621722872999844,2.0,0.8621722872999844,0.8053097345132744,1.4336283185840708,2.035398230088496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68683859060377e-07,4831.3056002022,82.77383400836185,63.031913680649446,65.86180327118849,52.09100303301578,35.76311529408334,38.75400552410403,30.799930354365287,33.79636810764574,22.99807841036121,25.75064544121671,17.106965649831082,19.349389764871688,-8.653506493506487,4.626192899104482e+34,88.29788622811735,33.28329207908906,17.49123320835683,656.4455780348111,113.22646835552814,124.37299753058834,210.98945472271544,48.74074593920355,721.2200000000001,0.6029411764705882,113,42,34,45,29,1.1992799999999992,392.8474000000009
gmp,MNXM1101285,11.657612721473653,-5.018897724800051,11.657612721473653,0.0365491543839762,0.3373869204074071,361.2070000000001,349.11100000000005,361.04344613382,132,0.2648370808873282,-0.8569328930032929,0.8569328930032929,0.2648370808873282,1.5,2.208333333333333,2.875,31.204462077300043,10.128419628973855,2.4420311905296663,-2.197138306469371,2.355145346201595,-2.335716745447,7.44286819283886,-0.2725245232391446,1.901571517234693,860.5408038851165,17.645899891012466,11.7655947479537,12.660021938953616,11.170522414859876,6.555596288322529,8.05104140333286,5.050220471885278,6.245530905689033,3.459781937660344,3.935141700676147,2.393221645908981,2.72852879499309,-1.86,229769.22595112905,16.97903685282414,5.894711274032771,3.0554348568267984,132.44324381386883,39.35099402648614,38.93206379047026,59.54428273082468,13.825658400443196,212.69,0.5,24,13,11,14,4,-3.5910299999999977,68.88029999999999
2mahmp,MNXM1101289,10.917009479717812,-5.699122395614625,10.917009479717812,0.0480604371378181,0.5876560819347398,296.092,288.028,295.98539359573005,102,0.271604190336552,-0.7895094709266718,0.7895094709266718,0.271604190336552,1.4444444444444444,2.055555555555556,2.555555555555556,31.270247751657624,10.33882777360954,2.123355542037127,-2.344814964339406,2.5011921591673323,-2.2039456028093984,7.580775277576397,-0.3393701719615307,2.7331740412188816,578.7887000115005,13.974691494688164,8.98383587012309,10.77269025212292,8.089935495811721,4.3733028339604845,7.294489807321367,3.118361355461783,5.818611891950956,1.619217389560264,3.6645446004506814,0.9368287388735472,2.402385648998433,-0.8600000000000001,4517.8883457740085,15.198343057176196,5.414322420209232,5.19457669257418,100.99494737399996,28.753008775847785,32.644709909455486,9.967957041894415,24.57135706571098,174.30999999999997,0.3333333333333333,18,10,9,12,5,-1.9721099999999967,50.26640000000001
kdolipid4,MNXM1101307,14.392396895798178,-6.443067963657284,14.392396895798178,0.03617484305325,0.0122023525098297,1620.8640000000007,1482.7679999999998,1619.8758821435476,646,0.4715041346578531,-0.8619164996500939,0.8619164996500939,0.4715041346578531,0.4727272727272727,0.8272727272727273,1.190909090909091,31.206015081632884,9.92034975755496,2.558893300987853,-2.49690408173383,2.437381269805584,-2.6678636332640835,7.458794941470315,-0.3934211889557452,2.2437357226321035,2608.80591968872,81.49835628136763,65.79835179368018,67.58720617568002,52.40549172365891,41.22832992940841,44.21922015942906,30.304835443241657,32.60205355703952,20.37633092167114,21.360372584569603,14.095703533307532,15.094635269198948,-2.990000000000001,7.59176978023859e+29,101.2011281307602,57.15777811334629,42.23185851360388,651.196495868487,127.89334845641372,146.5712182712005,221.17599790319392,65.71924312210211,530.9700000000001,0.9342105263157896,110,32,30,34,65,5.229600000000017,395.2528000000016
utp,MNXM1101474,11.66050504974996,-6.093483916953567,11.66050504974996,0.6233806607064485,0.2950242194894482,480.1080000000001,469.0200000000001,479.9394218616399,166,0.4820789163458481,-0.8584386267006714,0.8584386267006714,0.4820789163458481,1.1724137931034482,1.793103448275862,2.3448275862068964,31.298089951220152,10.12827323858608,2.4459839572440565,-2.318808580626859,2.6259892306291786,-2.359028104757779,7.651288451991943,-0.3341954619549881,2.047085489928952,943.2050327508318,22.19830613381976,13.647896645890327,16.331178218890074,13.101572729638576,7.110516700665911,11.527148789037124,5.323954241691387,9.61451358697934,3.2190783668349403,6.935281392690607,2.1434053443117658,5.070987095374895,-1.0300000000000005,889963.4885501957,24.24138164067932,8.607476352080825,6.734406572700874,159.7237212933078,48.71888699597521,66.47024630508504,49.57632568893027,31.577017709553022,275.95,0.5555555555555556,29,17,16,20,8,-4.616599999999996,77.02690000000001
imp,MNXM1101868,11.53677938814032,-4.993739067520182,11.53677938814032,0.0445303270485142,0.4786626060225076,346.19200000000006,335.10400000000004,346.03254710182,126,0.2648370808873283,-0.8569847253080327,0.8569847253080327,0.2648370808873283,1.3478260869565215,2.0869565217391304,2.782608695652174,31.20446198036911,10.12843510918047,2.442373444260601,-2.196571179955761,2.3559848817060134,-2.335050659128507,7.442867578574581,-0.2722297038823791,1.8511475274909783,762.3989533662187,16.77565640300939,11.290158612643284,12.184585803643198,10.776675564742524,6.321994067816851,7.817439182827181,4.813479218845397,6.008789652649152,3.3385096562783927,3.8138694192941966,2.2810003794234435,2.6163075285075523,-1.6600000000000004,165343.29018390202,16.2067005901362,5.760949153548598,3.052763103574016,127.75789281460403,34.36701550553893,38.93206379047026,59.54428273082468,13.825658400443196,185.94,0.5,23,12,11,13,4,-3.0035999999999983,66.46990000000001
unaga,MNXM1101902,12.58634491596293,-5.502092453986945,12.58634491596293,0.4753827450323564,0.0196045556264656,1128.46,1024.636,1127.6966481558202,444,0.4806256438831098,-0.8621744416517452,0.8621744416517452,0.4806256438831098,0.4871794871794871,0.7692307692307693,1.0384615384615383,31.27037824359405,9.97463001343113,2.4779514169849968,-2.406788090442913,2.590645327875744,-2.582810249339304,7.600648257466356,-0.2495205043244251,2.3366687408251443,2267.1841030340784,58.685012261312345,50.19043498534862,51.97928936734844,36.714961826451294,28.435629800242317,31.391668401933103,21.916982462065967,24.870735862289717,13.658579486261266,16.223526399242914,8.598169751956672,10.645742659305762,-3.289999999999999,5486950081431865.0,72.72338508901086,40.81658576331992,36.86450423135644,471.988324878877,39.47354290037964,57.4380180015777,69.96826978238612,27.225085216709928,210.45999999999995,0.6349206349206349,78,13,12,15,39,15.42249999999997,319.5522000000004
arbtn_fe3,MNXM1101937,12.256834255910352,-3.0709758694187803,12.256834255910352,0.0,0.0234940975765334,617.3660000000004,584.1020000000003,617.1398981959098,228,2.0,-0.8618923083427383,2.0,0.8618923083427383,0.75,1.125,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.6630099627246,30.33613433532446,21.87023042404852,22.974415007166574,17.99450192240809,11.805154470123748,11.805154470123748,8.700719277632581,8.700719277632581,5.364163847658859,5.364163847658859,3.144750890876037,3.144750890876037,-3.310519480519482,64753169.3423994,38.83527844698136,18.883854073454103,15.323244949136685,239.37852553124893,35.43370155311605,82.09503449136356,108.15253497638597,41.041364072764765,286.88,0.6818181818181818,40,17,13,18,19,-3.5148999999999924,122.95740000000008
arbtn,MNXM1101938,12.256834255910352,-3.0709758694187803,12.256834255910352,0.0714241713160122,0.0336365808046948,561.5210000000004,528.2570000000003,561.2060578557298,222,0.3359049182253308,-0.8618923083427383,0.8618923083427383,0.3359049182253308,0.7435897435897436,1.1282051282051282,1.4615384615384617,16.513586455689207,9.94767301186001,2.35745051130071,-2.295059839817167,2.180050479602268,-2.4746605354520157,5.906417819418606,-0.3076515712434646,5.329502426948171,872.9165727028578,30.33613433532446,21.51667703345525,21.51667703345525,17.99450192240809,11.805154470123748,11.805154470123748,8.700719277632581,8.700719277632581,5.364163847658859,5.364163847658859,3.144750890876037,3.144750890876037,-3.8300000000000014,64753169.3423994,35.17,16.896788553519944,14.049436267100468,222.78290525902813,35.43370155311605,65.02635633895791,108.15253497638597,23.97268592035911,286.88,0.6818181818181818,39,17,13,17,19,-3.512399999999992,122.95740000000008
5mta,MNXM1101977,10.147557161753593,-1.040981670445957,10.147557161753593,0.2661564363399689,0.6862122702772869,297.34000000000003,282.22,297.08956034,108,0.1671384951128126,-0.3874830188987994,0.3874830188987994,0.1671384951128126,1.35,2.15,2.9,32.16636431756603,10.136350090704642,2.4344189077949268,-2.158775698298476,2.323500811702039,-2.32081426679356,7.981533905413314,-0.0288388011743474,1.9733136252263688,621.1244456755726,14.27565640300939,10.748336819441406,11.564833400369132,9.6302289553358,6.067070790138429,7.460917640255779,4.584586983175827,5.495270585698786,3.329371336336425,3.991237522887588,2.317198000552372,2.9214756815955374,-1.42,56629.33635992208,13.557908864503734,5.167886430257661,2.0250665711839986,118.5399784908086,20.683585220643643,14.94991774348146,60.05261195381749,4.736862953800049,119.31000000000002,0.5454545454545454,20,8,9,9,3,-0.6093000000000002,74.041
gp4g,MNXM1102064,12.288137332537612,-6.34633968492404,12.288137332537612,0.1794887663136903,0.0527603220473118,864.3570000000007,840.1650000000006,864.0089886276404,304,0.4871394739910316,-0.8569328930032929,0.8569328930032929,0.4871394739910316,0.6909090909090909,1.0545454545454545,1.4181818181818182,31.31245283126753,10.128404549529888,2.474212589382311,-2.282665229843273,2.69814487900264,-2.337155046461421,7.688732433911399,-0.2731632031008079,1.022629267552177,2257.097674862909,40.41312012558456,26.466858139226616,30.044566903226283,25.4623651732794,14.571786063325485,20.483863266707058,11.239817109048785,17.378884152882666,7.522229092156416,13.354635143867762,5.240722930574673,10.117082281726509,-3.3800000000000026,470690959205.80334,41.25936614868862,14.847559892251624,8.79844605564008,300.9520357517755,78.70198805297227,99.92611825967396,119.0885654616494,49.71330747961981,487.2100000000001,0.5,55,31,27,35,14,-5.90246,156.22859999999991
amet,MNXM1102072,10.809221038976215,-1.1649385865457302,10.809221038976215,0.2159334759028706,0.3288601248730105,399.453,376.2690000000001,399.1445152560899,148,0.3201584587867722,-0.48008413002097,0.48008413002097,0.3201584587867722,1.3703703703703705,2.111111111111111,2.814814814814815,32.2157523778732,10.136166575770796,2.4620085872174435,-2.159460825556675,2.322281421407761,-2.3697887930151937,7.957249197611873,-0.1380556682989201,1.681684873653056,819.0914489926447,19.714813991764817,14.672712806157575,15.4892093870853,12.79060145563268,8.31373362610716,10.284930745414137,6.514916283112297,8.819446735752605,4.541736950470183,6.371931082871048,2.968311935971768,4.627866912782385,-1.99,1252386.909918951,19.76281674029981,7.941239509542758,3.987345702642858,157.26343685961106,31.523780092646533,24.85098232239399,82.92313907250482,20.426380888641106,182.63,0.6,27,11,10,12,7,-1.922199999999996,98.9102
udp,MNXM1102128,11.602601532327212,-5.821216665661417,11.602601532327212,0.6883008856834913,0.3855339018661634,401.13700000000006,390.049,400.98036779173,142,0.4756533689060268,-0.8584386267006714,0.8584386267006714,0.4756533689060268,1.32,1.96,2.52,31.27024924783214,10.1282732461631,2.447740819760135,-2.2955071874608617,2.5356758458075475,-2.358052978128748,7.589076400368757,-0.3343782718976175,2.081811721000704,776.0944998233945,18.99119935263321,11.97593817899878,13.76479256099861,11.39446594845203,6.380219957325688,9.33625855901646,4.795090988098658,7.53802587764451,3.0209272622507526,5.1217390559359774,2.005031509179822,3.5398686077224903,-1.1800000000000002,181258.6831384958,20.135827544135665,7.209648149519533,5.151483865887606,138.2663316371298,39.30172823151092,52.70115504777765,49.57632568893027,22.70133805499811,226.58999999999995,0.5555555555555556,25,14,13,16,6,-4.101599999999997,68.3354
mlthf,MNXM1102150,12.41604395693466,-1.3912023006229577,12.41604395693466,0.0138969042210939,0.3036645998138146,455.4310000000001,434.2630000000001,455.15642855182,174,0.3257174992933485,-0.856989907402536,0.856989907402536,0.3257174992933485,1.303030303030303,2.0303030303030303,2.696969696969697,16.371552436340295,10.103797275017644,2.3547653911569744,-2.3471145521731587,2.371517164970127,-2.423094036539269,5.965629334316045,-0.3054105048456154,1.444924699929106,1148.58277133708,23.69794165489026,17.32973135538964,17.32973135538964,15.723254446010252,10.17610602952091,10.17610602952091,7.804354390277563,7.804354390277563,5.627986058348549,5.627986058348549,3.991165696965282,3.991165696965282,-4.290000000000001,26336219.17902014,21.923695425102192,8.684912927835818,4.512585763200025,186.73756238796852,45.53149455925476,29.703193736737585,64.76216040101055,9.589074368143644,200.63,0.35,33,13,10,13,7,-2.245929999999997,110.43110000000006
xtp,MNXM1102152,11.72405505312522,-6.081742488188328,11.72405505312522,0.3453657982171652,0.2390209172509409,520.1330000000002,509.0450000000002,519.9455698616398,180,0.4844933236685235,-0.8570020217020484,0.8570020217020484,0.4844933236685235,1.0625,1.71875,2.34375,31.29809080320335,10.1284141662469,2.458829165533177,-2.2946276962621406,2.642467777987428,-2.3325857260231357,7.655273024504907,-0.334184496625767,1.7161704142286989,1149.9244451504717,24.060113453385554,15.003938872736711,17.687220445736457,14.584735977232969,7.934953329899808,12.38643704660091,6.025059942559143,10.358303640903769,3.791779052730764,7.543494907754831,2.6173958694034662,5.582950215355939,-1.5600000000000005,5486896.752650967,25.07024443495038,8.659077441888472,5.672772827148436,175.46690587915603,49.3016672291041,71.57677369992575,64.43769433357716,31.577017709553022,304.89000000000004,0.5,32,19,17,22,8,-4.327999999999996,85.5177
ahcys,MNXM1102167,10.690204914007708,-1.170864512471656,10.690204914007708,0.2117222276175479,0.3524104766503098,384.41800000000006,364.2580000000001,384.1215887399999,142,0.3199991992045901,-0.4800860693306227,0.4800860693306227,0.3199991992045901,1.3461538461538465,2.1153846153846154,2.8461538461538463,32.166492378529774,10.136239839106205,2.4366889371654787,-2.1602754517201,2.3286674532476983,-2.3286812049783747,7.988324189988477,-0.138054149595916,1.6383653242366962,788.2731733035785,18.844570503761737,13.672712806157575,14.4892093870853,12.396754605515328,7.905485335643299,9.060185874022547,5.937566013922671,7.08739592818373,4.170946138571585,5.259558647175257,2.686194379165095,3.781514242362368,-1.99,865189.292816314,18.790775027970344,7.715444730927992,3.5916866448671128,151.9304513832509,31.523780092646533,24.85098232239399,76.6673698889934,9.53140013787187,182.63,0.5714285714285714,26,11,11,12,7,-1.4370999999999965,93.2122
3amp,MNXM1102173,10.789886124611051,-5.383664148015173,10.789886124611051,0.1077429418269373,0.4744354077068032,345.2080000000001,333.112,345.04853151382,126,0.1671385090909258,-0.7898616327407116,0.7898616327407116,0.1671385090909258,1.434782608695652,2.1739130434782608,2.8260869565217392,31.20446310402475,10.128032422425102,2.4591393934128765,-2.336836005403823,2.3894564331977923,-2.3770811338960502,7.427629519779847,-0.3465803847630229,1.9637418621366411,763.1378284373786,16.77565640300939,11.420295286332951,12.314722477332866,10.81468036720331,6.394175245085168,7.854768731765609,4.838465348564242,5.943711050242053,3.401404468377732,3.903035605904968,2.431809629760946,2.990414665131111,-1.6600000000000004,168261.72160116155,16.2067005901362,5.760949153548598,2.9277657038673626,128.30354975942075,39.55920387279174,33.825536395629555,54.65087112807221,13.825658400443196,191.73,0.5,23,12,12,13,4,-3.126999999999998,69.2175
udpgalfur,MNXM1102185,12.081415516358351,-5.7245897972834,12.081415516358351,0.653432039540919,0.1302173972298806,564.2860000000003,542.1100000000004,564.0404676638198,206,0.4806437904231353,-0.8584386267006714,0.8584386267006714,0.4806437904231353,1.1388888888888888,1.805555555555556,2.4166666666666665,31.270371164561737,10.07154372899119,2.49853408321448,-2.271796853918648,2.5921916939942444,-2.4004163889684014,7.6005507591663,-0.2751658421479091,1.5908871322874838,1070.7461354883865,26.999271042140983,17.766898978597148,19.55575336059698,16.653503422989516,9.919732797567743,12.875771399258523,7.600695999497498,10.55444939972124,5.075907943028675,7.640854856010323,3.33324684975374,5.453208516380244,-1.3800000000000003,44780258.3968215,29.18003455268972,11.159015798869085,6.539616206691694,200.059944885582,59.5299880387018,77.49446313989986,107.31520951313446,31.961948170509977,302.9100000000001,0.7333333333333333,36,19,18,21,10,-5.645399999999992,103.1876
3ump,MNXM1102189,11.551024935437136,-5.194681809194872,11.551024935437136,0.736066625724364,0.469206672666358,322.166,311.078,322.02131372182004,118,0.3486359296854676,-0.8584386267006714,0.8584386267006714,0.3486359296854676,1.5714285714285714,2.238095238095238,2.761904761904762,31.204462933395497,10.127917878801224,2.4648396006640536,-2.248410513808761,2.400075867524184,-2.3772498331759424,7.443181999665316,-0.2751378572289211,2.305107337431564,613.4810440285117,15.784092571446669,10.303979712107232,11.198406903107148,9.725363969726269,5.654979216055847,7.150424331066177,4.232468194115619,5.380398248850104,2.8228729794050578,3.3327187245081125,1.9710574526681224,2.5391478998286616,-1.33,37730.52284503178,16.047672125077447,5.811942248812526,3.469502249913049,116.80894198095184,34.36701550553893,38.93206379047026,49.57632568893027,13.825658400443196,177.22999999999996,0.5555555555555556,21,11,10,12,4,-3.5865999999999976,59.64390000000002
cdp,MNXM1102191,11.682601532327212,-5.8093823461347895,11.682601532327212,0.340563043010144,0.3346206327901213,400.1530000000001,388.057,399.99635220372994,142,0.4756533689058629,-0.8456009302374486,0.8456009302374486,0.4756533689058629,1.36,2.0,2.56,31.27024922289492,10.128011832808362,2.443513165369933,-2.295911388595789,2.535993232611599,-2.338448137720622,7.589076019192253,-0.3344061051491794,2.080815747141162,778.3054145248747,18.99119935263321,12.067689888534916,13.856544270534746,11.39446594845203,6.426095812093757,9.382134413784527,4.842093731155768,7.58502862070162,3.04647736681884,5.147289160504064,2.020645736726,3.5554828352686685,-1.1800000000000002,181258.6831384958,20.135827544135665,7.209648149519533,5.151483865887606,138.79016053635084,43.86882787930227,52.70115504777765,49.57632568893027,22.70133805499811,233.36999999999995,0.5555555555555556,25,14,13,16,6,-3.982329999999997,67.92010000000002
